試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2004-12-12,シーガルズ,NECレッドロケッツ,1,3,0,2,,山口舞,4,■,■,■,■,nan,34,10,1,29.4,26.5,2.50,0,0,0,-,2,0.50,14,0,0,4,7.1,30,23,0,76.7,12,,,,,,,,
2004-12-12,シーガルズ,NECレッドロケッツ,1,3,0,3,,米村信子,3,nan,■,■,■,nan,26,12,0,46.2,46.2,4.00,0,0,0,-,0,-,14,0,0,1,1.8,12,8,0,66.7,12,,,,,,,,
2004-12-12,シーガルズ,NECレッドロケッツ,1,3,0,4,,野村まり,3,■,□,□,nan,nan,10,2,1,20.0,10.0,0.67,0,0,0,-,1,0.33,2,0,0,0,0.0,0,0,0,-,3,,,,,,,,
2004-12-12,シーガルズ,NECレッドロケッツ,1,3,0,7,,神田千絵,2,□,nan,nan,□,nan,3,0,1,0.0,-33.3,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2004-12-12,シーガルズ,NECレッドロケッツ,1,3,0,12,,村田奈都美,3,nan,□,□,□,nan,6,3,0,50.0,50.0,1.00,0,0,0,-,0,-,4,0,1,1,6.2,2,1,0,50.0,3,,,,,,,,
2004-12-12,シーガルズ,NECレッドロケッツ,1,3,0,15,,岡野弘子,4,■,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,3,15.0,0,0,0,-,0,,,,,,,,
2004-12-12,シーガルズ,NECレッドロケッツ,1,3,0,16,,河野志保,4,□,■,■,■,nan,23,10,0,43.5,43.5,2.50,0,0,0,-,0,-,11,0,0,1,2.3,9,5,0,55.6,10,,,,,,,,
2004-12-12,シーガルズ,NECレッドロケッツ,1,3,0,18,L,金森純子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,5,0,55.6,0,,,,,,,,
2004-12-12,シーガルズ,NECレッドロケッツ,1,3,0,21,,森和代,4,■,■,■,■,nan,46,16,2,34.8,30.4,4.00,2,0,1,0.0,2,0.50,13,0,3,0,0.0,10,5,0,50.0,18,,,,,,,,
2004-12-12,シーガルズ,NECレッドロケッツ,1,3,0,25,,川井梅香,1,■,nan,nan,nan,nan,6,1,0,16.7,16.7,1.00,0,0,0,-,0,-,3,0,0,0,0.0,2,2,0,100.0,1,,,,,,,,
2004-12-12,シーガルズ,NECレッドロケッツ,1,3,0,33,,若浦貴子,4,■,■,■,■,nan,39,9,3,23.1,15.4,2.25,0,0,0,-,0,-,9,0,1,0,0.0,13,10,0,76.9,9,,,,,,,,
2004-12-12,シーガルズ,NECレッドロケッツ,1,3,0,41,,小菅真弓,4,□,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,11,0,0,3,6.8,0,0,0,-,1,,,,,,,,
2004-12-12,シーガルズ,NECレッドロケッツ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,193,63,8,32.6,28.5,15.75,2,0,1,0.0,6,1.50,87,0,5,13,3.7,87,59,0,67.8,69,176,64,8,36.4,13,3.25,9.0,84.1
