試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-01-16,堺ブレイザーズ,1,,松本慶彦,3,■,■,■,nan,nan,8,6,0,0.75,0.75,2.00,0,0,0,-,0,-,7,0,1,2,3.6,0,0,0,-,,,,,,,,
2021-01-16,堺ブレイザーズ,2,,樋口裕希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-16,堺ブレイザーズ,4,,高野直哉,3,■,■,■,nan,nan,18,9,0,0.5,0.5,3.00,1,1,0,100.0,1,0.33,11,0,3,1,-4.5,26,9,6,46.2,,,,,,,,
2021-01-16,堺ブレイザーズ,5,L,堀江友裕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-16,堺ブレイザーズ,7,,出耒田敬,3,■,■,■,nan,nan,8,8,0,1.0,1.0,2.67,0,0,0,-,1,0.33,7,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-01-16,堺ブレイザーズ,8,,佐川翔,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-01-16,堺ブレイザーズ,10,,千々木駿介,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,1,0.33,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-16,堺ブレイザーズ,11,,関田誠大,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,14,1,1,1,7.1,0,0,0,-,,,,,,,,
2021-01-16,堺ブレイザーズ,12,,小池勇輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-16,堺ブレイザーズ,14,,山口頌平,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,1,2,4.2,0,0,0,-,,,,,,,,
2021-01-16,堺ブレイザーズ,20,L,山本智大,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,4,1,56.2,,,,,,,,
2021-01-16,堺ブレイザーズ,21,,竹元裕太郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-16,堺ブレイザーズ,23,,鵜野幸也,3,■,■,■,nan,nan,23,15,1,0.6521739130434783,0.6086956521739131,5.00,7,3,0,42.9,0,-,11,0,3,2,-2.3,21,9,2,47.6,,,,,,,,
2021-01-16,堺ブレイザーズ,24,,ジョンウェント,3,■,■,■,nan,nan,21,11,2,0.5238095238095238,0.42857142857142855,3.67,10,6,1,60.0,2,0.67,13,0,4,3,-1.9,0,0,0,-,,,,,,,,
2021-01-16,堺ブレイザーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,78,49,3,0.6282051282051282,0.5897435897435898,16.33,18,10,1,55.6,5,1.67,73,1,13,11,0.7,55,22,9,48.2,78,43,8,55.1,2,0.67,10.3,70.0
