試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-10-18,堺ブレイザーズ,1,,松本慶彦,3,■,■,■,nan,nan,13,8,1,61.5,53.8,2.67,0,0,0,-,2,0.67,10,1,2,2,10.0,0,0,0,-,,,,,,,,
2020-10-18,堺ブレイザーズ,3,,宮原貴人,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-18,堺ブレイザーズ,4,,高野直哉,3,■,■,■,nan,nan,18,8,1,44.4,38.9,2.67,5,1,0,20.0,1,0.33,10,1,5,1,0.0,34,18,11,69.1,,,,,,,,
2020-10-18,堺ブレイザーズ,6,,山崎貴矢,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,3,10.0,0,0,0,-,,,,,,,,
2020-10-18,堺ブレイザーズ,7,,出耒田敬,3,■,■,■,nan,nan,9,6,0,66.7,66.7,2.00,0,0,0,-,3,1.00,6,0,1,1,0.0,0,0,0,-,,,,,,,,
2020-10-18,堺ブレイザーズ,8,,佐川翔,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-18,堺ブレイザーズ,10,,千々木駿介,3,□,■,■,nan,nan,21,9,1,42.9,38.1,3.00,8,5,0,62.5,3,1.00,10,0,4,3,-2.5,11,3,3,40.9,,,,,,,,
2020-10-18,堺ブレイザーズ,11,,関田誠大,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,17,2,3,7,17.6,0,0,0,-,,,,,,,,
2020-10-18,堺ブレイザーズ,12,,小池勇輝,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,1,0,0,0.0,,,,,,,,
2020-10-18,堺ブレイザーズ,14,,山口頌平,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,-6.2,0,0,0,-,,,,,,,,
2020-10-18,堺ブレイザーズ,20,L,山本智大,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,8,3,67.9,,,,,,,,
2020-10-18,堺ブレイザーズ,21,,竹元裕太郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-18,堺ブレイザーズ,23,,鵜野幸也,1,■,nan,nan,nan,nan,3,0,0,0.0,0.0,-,1,0,0,0.0,0,-,0,0,0,0,-,1,1,0,100.0,,,,,,,,
2020-10-18,堺ブレイザーズ,24,,ジョンウェント,3,■,■,■,nan,nan,28,12,0,42.9,42.9,4.00,8,4,0,50.0,2,0.67,10,0,2,2,0.0,0,0,0,-,,,,,,,,
2020-10-18,堺ブレイザーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,93,43,3,46.2,43.0,14.33,22,10,0,45.5,11,3.67,73,4,19,20,5.8,61,30,17,63.1,93,38,8,40.9,4,1.33,5.5,45.3
