試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2020-11-15,堺ブレイザーズ,1,,松本慶彦,5,■,■,■,■,■,10,7,1,0.7,0.6,1.40,0,0,0,-,3,0.60,16,0,0,4,6.2,1,1,0,100.0,,,,,,,,
2020-11-15,堺ブレイザーズ,2,,樋口裕希,2,■,■,nan,nan,nan,12,3,0,0.25,0.25,1.50,0,0,0,-,1,0.50,3,0,2,1,-8.3,9,3,3,50.0,,,,,,,,
2020-11-15,堺ブレイザーズ,4,,高野直哉,5,■,■,■,■,■,15,10,1,0.6666666666666666,0.6,2.00,3,2,1,66.7,0,-,16,0,2,2,0.0,37,16,10,56.8,,,,,,,,
2020-11-15,堺ブレイザーズ,6,,山崎貴矢,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2020-11-15,堺ブレイザーズ,7,,出耒田敬,5,■,■,■,■,■,16,9,1,0.5625,0.5,1.80,0,0,0,-,1,0.20,8,0,2,1,-3.1,0,0,0,-,,,,,,,,
2020-11-15,堺ブレイザーズ,8,,佐川翔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,堺ブレイザーズ,10,,千々木駿介,5,□,□,■,■,■,14,5,0,0.35714285714285715,0.35714285714285715,1.00,5,2,0,40.0,1,0.20,9,0,2,3,2.8,13,8,1,65.4,,,,,,,,
2020-11-15,堺ブレイザーズ,11,,関田誠大,5,■,■,■,■,■,1,1,0,1.0,1.0,0.20,0,0,0,-,0,-,19,0,2,6,5.3,0,0,0,-,,,,,,,,
2020-11-15,堺ブレイザーズ,12,,小池勇輝,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,4,1,0,1,31.2,3,1,1,50.0,,,,,,,,
2020-11-15,堺ブレイザーズ,14,,山口頌平,4,□,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,9,1,0,0,11.1,0,0,0,-,,,,,,,,
2020-11-15,堺ブレイザーズ,20,L,山本智大,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,9,2,66.7,,,,,,,,
2020-11-15,堺ブレイザーズ,21,,竹元裕太郎,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,堺ブレイザーズ,23,,鵜野幸也,1,nan,nan,nan,□,nan,3,1,0,0.3333333333333333,0.3333333333333333,1.00,1,0,0,0.0,0,-,2,0,1,1,0.0,2,1,0,50.0,,,,,,,,
2020-11-15,堺ブレイザーズ,24,,ジョンウェント,5,■,■,■,■,■,37,19,5,0.5135135135135135,0.3783783783783784,3.80,19,8,4,42.1,3,0.60,15,1,1,3,10.0,0,0,0,-,,,,,,,,
2020-11-15,堺ブレイザーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,108,55,8,0.5092592592592593,0.4351851851851852,11.00,28,12,5,42.9,9,1.80,102,3,13,22,5.1,80,39,17,59.4,117,64,5,54.7,9,1.80,5.3,58.0
