大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,柏エンゼルクロス,21,84,423,127,17,30.0,1,0,0,0.0,1.51,27,0.32,355,4,11,19,96,9.6,8,2,2,37.5,127,27,15,169
レギュラーラウンド,柏エンゼルクロス,21,84,423,127,17,30.0,1,0,0,0.0,1.51,27,0.32,355,4,11,19,96,9.6,8,2,2,37.5,127,27,15,169
V.LEAGUE DIVISION2 WOMEN 2018-19,柏エンゼルクロス,9,31,106,34,8,32.1,0,0,0,-,1.1,5,0.16,74,4,1,2,18,12.2,6,5,1,91.7,34,5,5,44
レギュラーラウンド,柏エンゼルクロス,9,31,106,34,8,32.1,0,0,0,-,1.1,5,0.16,74,4,1,2,18,12.2,6,5,1,91.7,34,5,5,44
レギュラーシーズン通算,,30,115,529,161,25,30.4,1,0,0,0.0,1.4,32,0.28,429,8,12,21,114,10.1,14,7,3,60.7,161,32,20,213
通算,,30,115,529,161,25,30.4,1,0,0,0.0,1.4,32,0.28,429,8,12,21,114,10.1,14,7,3,60.7,161,32,20,213
