大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,柏エンゼルクロス,21,80,463,114,40,24.6,1,0,0,0.0,1.43,28,0.35,212,2,4,23,54,6.5,11,4,1,40.9,114,28,6,148
レギュラーラウンド,柏エンゼルクロス,21,80,463,114,40,24.6,1,0,0,0.0,1.43,28,0.35,212,2,4,23,54,6.5,11,4,1,40.9,114,28,6,148
V.LEAGUE DIVISION2 WOMEN 2018-19,柏エンゼルクロス,17,28,156,54,9,34.6,1,0,0,0.0,1.93,9,0.32,54,0,1,10,12,2.8,10,5,0,50.0,54,9,1,64
レギュラーラウンド,柏エンゼルクロス,17,28,156,54,9,34.6,1,0,0,0.0,1.93,9,0.32,54,0,1,10,12,2.8,10,5,0,50.0,54,9,1,64
Ｖ・チャレンジリーグⅡ女子 2017/18,柏エンゼルクロス,14,20,173,37,9,21.4,0,0,0,-,1.85,4,0.20,68,0,7,11,13,11.0,54,30,8,63.0,37,4,7,48
レギュラーラウンド,柏エンゼルクロス,14,20,173,37,9,21.4,0,0,0,-,1.85,4,0.20,68,0,7,11,13,11.0,54,30,8,63.0,37,4,7,48
Ｖ・チャレンジリーグⅠ女子 2016/17,柏エンゼルクロス,21,74,983,310,101,31.5,160,34,25,21.2,4.19,10,0.14,229,3,7,27,72,11.6,375,195,0,52.0,310,10,10,330
レギュラーラウンド,柏エンゼルクロス,21,74,983,310,101,31.5,160,34,25,21.2,4.19,10,0.14,229,3,7,27,72,11.6,375,195,0,52.0,310,10,10,330
チャレンジリーグ入替戦女子2016/17,,2,8,124,39,9,31.5,12,2,2,16.7,4.88,0,-,33,0,0,3,11,8.3,17,10,0,58.8,39,0,0,39
チャレンジマッチ,,2,8,124,39,9,31.5,12,2,2,16.7,4.88,0,-,33,0,0,3,11,8.3,17,10,0,58.8,39,0,0,39
Ｖ・チャレンジリーグⅠ女子 2015/16,柏エンゼルクロス,21,52,618,196,49,31.7,81,25,9,30.9,3.77,8,0.15,115,0,2,16,36,9.2,76,33,0,43.4,196,8,2,206
レギュラーラウンド,柏エンゼルクロス,21,52,618,196,49,31.7,81,25,9,30.9,3.77,8,0.15,115,0,2,16,36,9.2,76,33,0,43.4,196,8,2,206
チャレンジマッチ女子2015/16,柏エンゼルクロス,2,6,87,27,4,31.0,10,4,0,40.0,4.5,0,-,12,0,0,2,3,6.2,17,12,0,70.6,27,0,0,27
チャレンジマッチ,柏エンゼルクロス,2,6,87,27,4,31.0,10,4,0,40.0,4.5,0,-,12,0,0,2,3,6.2,17,12,0,70.6,27,0,0,27
Ｖ・チャレンジリーグ女子 2014/15,柏エンゼルクロス,18,38,289,100,24,34.6,49,13,10,26.5,2.63,9,0.24,100,3,2,11,37,13.8,64,29,0,45.3,100,9,5,114
レギュラーラウンド,柏エンゼルクロス,18,38,289,100,24,34.6,49,13,10,26.5,2.63,9,0.24,100,3,2,11,37,13.8,64,29,0,45.3,100,9,5,114
Ｖ・チャレンジリーグ女子 2013/14,柏エンゼルクロス,13,38,250,70,20,28.0,13,2,1,15.4,1.84,10,0.26,122,1,4,6,41,11.8,198,103,0,52.0,70,10,5,85
レギュラーラウンド,柏エンゼルクロス,13,38,250,70,20,28.0,13,2,1,15.4,1.84,10,0.26,122,1,4,6,41,11.8,198,103,0,52.0,70,10,5,85
レギュラーシーズン通算,,125,330,2932,881,252,30.0,305,74,45,24.3,2.67,78,0.24,900,9,27,104,265,8.5,788,399,9,51.2,881,78,36,995
通算,,129,344,3143,947,265,30.1,327,80,47,24.5,2.75,78,0.23,945,9,27,109,279,8.3,822,421,9,51.8,947,78,36,1061
