大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,柏エンゼルクロス,21,84,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,257,159,38,69.3,0,0,0,0
レギュラーラウンド,柏エンゼルクロス,21,84,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,257,159,38,69.3,0,0,0,0
V.LEAGUE DIVISION2 WOMEN 2018-19,柏エンゼルクロス,18,72,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,230,173,19,79.3,0,0,0,0
レギュラーラウンド,柏エンゼルクロス,18,72,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,230,173,19,79.3,0,0,0,0
Ｖ・チャレンジリーグⅡ女子 2017/18,柏エンゼルクロス,15,54,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,246,142,52,68.3,0,0,0,0
レギュラーラウンド,柏エンゼルクロス,15,54,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,246,142,52,68.3,0,0,0,0
Ｖ・チャレンジリーグⅠ女子 2016/17,柏エンゼルクロス,21,76,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,387,278,0,71.8,0,0,0,0
レギュラーラウンド,柏エンゼルクロス,21,76,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,387,278,0,71.8,0,0,0,0
チャレンジリーグ入替戦女子2016/17,,2,8,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,59,40,0,67.8,0,0,0,0
チャレンジマッチ,,2,8,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,59,40,0,67.8,0,0,0,0
Ｖ・チャレンジリーグⅠ女子 2015/16,柏エンゼルクロス,21,73,0,0,0,-,0,0,0,-,-,0,-,34,0,1,1,17,14.9,305,189,0,62.0,0,0,1,1
レギュラーラウンド,柏エンゼルクロス,21,73,0,0,0,-,0,0,0,-,-,0,-,34,0,1,1,17,14.9,305,189,0,62.0,0,0,1,1
チャレンジマッチ女子2015/16,柏エンゼルクロス,2,8,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,23,17,0,73.9,0,0,0,0
チャレンジマッチ,柏エンゼルクロス,2,8,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,23,17,0,73.9,0,0,0,0
Ｖ・チャレンジリーグ女子 2014/15,柏エンゼルクロス,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,柏エンゼルクロス,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,97,359,0,0,0,-,0,0,0,-,-,0,-,34,0,1,1,17,14.7,1425,941,109,69.9,0,0,1,1
通算,,101,375,0,0,0,-,0,0,0,-,-,0,-,34,0,1,1,17,14.7,1507,998,109,69.8,0,0,1,1
