試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,1,,貞包里穂,4,■,■,■,nan,■,34,16,2,47.1,41.2,4.00,0,0,0,-,2,0.50,15,0,1,9,13.3,17,4,5,38.2,18,,,,,,,,
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,2,,櫻井美樹,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,16,0,3,3,0.0,0,0,0,-,0,,,,,,,,
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,4,L,花井萌里,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,10,4,63.2,0,,,,,,,,
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,5,,長野有紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,6,,金杉由香,2,nan,nan,□,■,nan,14,5,0,35.7,35.7,2.50,0,0,0,-,0,-,2,0,0,1,12.5,4,1,0,25.0,5,,,,,,,,
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,7,,堀込奈央,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0,,,,,,,,
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,8,,宮地佳乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,11,,荒谷栞,5,■,■,■,■,■,24,12,0,50.0,50.0,2.40,0,0,0,-,7,1.40,16,0,2,4,3.1,0,0,0,-,19,,,,,,,,
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,12,,孫田菜奈,5,■,■,■,■,■,50,15,2,30.0,26.0,3.00,0,0,0,-,0,-,22,0,1,12,12.5,38,5,6,21.1,15,,,,,,,,
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,13,,田中咲希,5,■,■,■,■,■,51,21,1,41.2,39.2,4.20,0,0,0,-,0,-,18,2,2,5,15.3,25,12,3,54.0,23,,,,,,,,
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,14,,佐々木千紘,5,■,■,■,■,■,11,2,0,18.2,18.2,0.40,0,0,0,-,0,-,17,0,2,6,5.9,1,0,0,0.0,2,,,,,,,,
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,18,,溝口由利香,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,1,62.5,0,,,,,,,,
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,19,,福井愛加,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,20,,マルティニュークアリョーナ,4,□,□,□,□,nan,7,4,1,57.1,42.9,1.00,1,0,1,0.0,1,0.25,3,1,0,2,50.0,0,0,0,-,6,,,,,,,,
2021-02-20,ヴィクトリーナ姫路,トヨタ車体クインシーズ,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,192,75,6,39.1,35.9,15.00,1,0,1,0.0,10,2.00,112,3,11,43,9.8,108,34,19,40.3,88,195,72,14,36.9,16,3.20,16.0,47.0
