試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,1,,貞包里穂,3,■,nan,□,■,nan,30,10,5,33.3,16.7,3.33,3,1,0,33.3,0,-,9,0,0,2,5.6,9,0,3,16.7,10,,,,,,,,
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,2,,櫻井美樹,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,16,0,2,4,3.1,0,0,0,-,0,,,,,,,,
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,4,L,花井萌里,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,6,4,50.0,0,,,,,,,,
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,5,,長野有紗,4,□,■,■,■,nan,18,6,0,33.3,33.3,1.50,0,0,0,-,3,0.75,12,0,4,3,-2.1,0,0,0,-,9,,,,,,,,
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,6,,金杉由香,4,□,■,■,■,nan,40,11,1,27.5,25.0,2.75,0,0,0,-,2,0.50,12,0,3,6,6.2,11,2,6,45.5,13,,,,,,,,
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,7,,堀込奈央,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-,0,,,,,,,,
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,8,,宮地佳乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,11,,荒谷栞,4,■,■,■,■,nan,14,6,0,42.9,42.9,1.50,0,0,0,-,1,0.25,12,1,3,0,2.1,1,0,0,0.0,8,,,,,,,,
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,12,,孫田菜奈,4,■,■,■,□,nan,28,6,4,21.4,7.1,1.50,0,0,0,-,1,0.25,6,1,1,1,16.7,11,2,3,31.8,8,,,,,,,,
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,13,,田中咲希,4,■,■,■,■,nan,32,11,3,34.4,25.0,2.75,0,0,0,-,0,-,12,0,1,3,4.2,33,10,7,40.9,11,,,,,,,,
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,14,,佐々木千紘,2,■,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,18,,溝口由利香,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,1,1,37.5,0,,,,,,,,
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,19,,福井愛加,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,20,,マルティニュークアリョーナ,2,□,□,nan,nan,nan,4,2,0,50.0,50.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,2,,,,,,,,
2021-02-21,ヴィクトリーナ姫路,PFUブルーキャッツ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,168,52,13,31.0,23.2,13.00,3,1,0,33.3,7,1.75,84,2,15,19,3.6,85,21,24,38.8,61,152,63,5,41.4,5,1.25,8.6,57.5
