大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
Ｖ・プレミアリーグ女子 2013/14,日立リヴァーレ,28,97,1189,467,74,39.3,211,91,16,43.1,4.81,24,0.25,323,2,10,28,119,12.3,1,0,0,0.0,467,24,12,503
レギュラーラウンド,日立リヴァーレ,28,97,1189,467,74,39.3,211,91,16,43.1,4.81,24,0.25,323,2,10,28,119,12.3,1,0,0,0.0,467,24,12,503
Ｖ・チャレンジリーグ女子 2012/13,日立リヴァーレ,18,59,679,295,45,43.4,169,73,14,43.2,5.0,20,0.34,232,3,13,29,88,15.3,0,0,0,-,295,20,16,331
レギュラーラウンド,日立リヴァーレ,18,59,679,295,45,43.4,169,73,14,43.2,5.0,20,0.34,232,3,13,29,88,15.3,0,0,0,-,295,20,16,331
チャレンジマッチ女子2012/13,日立リヴァーレ,2,8,115,50,7,43.5,28,16,1,57.1,6.25,3,0.38,27,0,0,3,8,7.4,0,0,0,-,50,3,0,53
チャレンジマッチ,日立リヴァーレ,2,8,115,50,7,43.5,28,16,1,57.1,6.25,3,0.38,27,0,0,3,8,7.4,0,0,0,-,50,3,0,53
Ｖ・チャレンジリーグ女子 2011/12,日立リヴァーレ,22,69,793,373,61,47.0,211,106,24,50.2,5.41,37,0.54,300,9,33,28,126,22.3,0,0,0,-,373,37,42,452
レギュラーラウンド,日立リヴァーレ,22,69,793,373,61,47.0,211,106,24,50.2,5.41,37,0.54,300,9,33,28,126,22.3,0,0,0,-,373,37,42,452
チャレンジマッチ女子2011/12,日立リヴァーレ,2,7,94,31,5,33.0,36,11,4,30.6,4.43,3,0.43,26,1,1,0,10,16.5,0,0,0,-,31,3,2,36
チャレンジマッチ,日立リヴァーレ,2,7,94,31,5,33.0,36,11,4,30.6,4.43,3,0.43,26,1,1,0,10,16.5,0,0,0,-,31,3,2,36
Ｖ・チャレンジリーグ女子 2010/11,日立リヴァーレ,18,62,737,344,46,46.7,211,85,23,40.3,5.55,18,0.29,255,4,4,26,93,11.9,2,1,0,50.0,344,18,8,370
レギュラーラウンド,日立リヴァーレ,18,62,737,344,46,46.7,211,85,23,40.3,5.55,18,0.29,255,4,4,26,93,11.9,2,1,0,50.0,344,18,8,370
Ｖ・チャレンジリーグ女子 2009/10,日立リヴァーレ,16,52,461,188,33,40.8,65,17,10,26.2,3.62,22,0.42,233,2,15,17,87,15.3,1,0,0,0.0,188,22,17,227
レギュラーラウンド,日立リヴァーレ,11,36,304,117,20,38.5,43,7,8,16.3,3.25,14,0.39,170,1,11,11,69,15.9,1,0,0,0.0,117,14,12,143
上位リーグ,日立リヴァーレ,5,16,157,71,13,45.2,22,10,2,45.5,4.44,8,0.50,63,1,4,6,18,13.8,0,0,0,-,71,8,5,84
チャレンジマッチ女子 2009/10,日立リヴァーレ,2,9,151,50,8,33.1,35,12,2,34.3,5.56,5,0.56,36,0,2,1,19,17.6,2,1,0,50.0,50,5,2,57
チャレンジマッチ,日立リヴァーレ,2,9,151,50,8,33.1,35,12,2,34.3,5.56,5,0.56,36,0,2,1,19,17.6,2,1,0,50.0,50,5,2,57
Ｖ・プレミアリーグ女子 2008/09,日立リヴァーレ,20,38,199,60,20,30.2,10,2,2,20.0,1.58,2,0.05,42,1,1,5,12,11.4,39,16,0,41.0,60,2,2,64
レギュラーラウンド,日立リヴァーレ,20,38,199,60,20,30.2,10,2,2,20.0,1.58,2,0.05,42,1,1,5,12,11.4,39,16,0,41.0,60,2,2,64
Ｖ・プレミアリーグ女子 2007/08,日立リヴァーレ,10,20,58,22,4,37.9,0,0,0,-,1.1,3,0.15,18,0,1,3,4,10.0,7,3,0,42.9,22,3,1,26
レギュラーラウンド,日立リヴァーレ,10,20,58,22,4,37.9,0,0,0,-,1.1,3,0.15,18,0,1,3,4,10.0,7,3,0,42.9,22,3,1,26
レギュラーシーズン通算,,196,612,6638,2592,483,39.0,1415,538,155,38.0,4.24,193,0.32,2117,28,99,195,776,12.9,51,21,0,41.2,2592,193,127,2912
通算,,217,684,7514,2934,544,39.0,1608,617,171,38.4,4.29,215,0.31,2353,30,106,213,862,12.7,53,22,0,41.5,2934,215,136,3285
