大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,PFUブルーキャッツ,1,2,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジ４,PFUブルーキャッツ,1,2,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,PFUブルーキャッツ,9,13,0,0,0,-,0,0,0,-,-,0,-,20,0,2,1,5,15.0,0,0,0,-,0,0,2,2
Eastern Conference,PFUブルーキャッツ,7,10,0,0,0,-,0,0,0,-,-,0,-,17,0,2,1,5,17.6,0,0,0,-,0,0,2,2
交流戦,PFUブルーキャッツ,2,3,0,0,0,-,0,0,0,-,-,0,-,3,0,0,0,0,0.0,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅠ女子 2017/18,PFUブルーキャッツ,12,21,0,0,0,-,0,0,0,-,-,0,-,31,0,1,4,9,7.3,0,0,0,-,0,0,1,1
レギュラーラウンド,PFUブルーキャッツ,12,21,0,0,0,-,0,0,0,-,-,0,-,31,0,1,4,9,7.3,0,0,0,-,0,0,1,1
レギュラーシーズン通算,,21,34,0,0,0,-,0,0,0,-,-,0,-,51,0,3,5,14,10.3,0,0,0,-,0,0,3,3
通算,,22,36,0,0,0,-,0,0,0,-,-,0,-,51,0,3,5,14,10.3,0,0,0,-,0,0,3,3
