試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2001-02-18,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,0,,佐々木みき,4,■,■,■,■,nan,42,22,1,52.4,50.0,5.50,6,1,0,16.7,1,0.25,12,0,2,4,8.3,19,12,0,63.2,23,,,,,,,,
2001-02-18,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,1,,永富有紀,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,3,0.75,29,0,0,7,6.0,0,0,0,-,3,,,,,,,,
2001-02-18,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,2,,吉原知子,4,■,■,■,■,nan,24,11,3,45.8,33.3,2.75,0,0,0,-,0,-,12,0,1,6,12.5,10,7,0,70.0,11,,,,,,,,
2001-02-18,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,3,,森山淳子,4,■,■,■,■,nan,22,13,0,59.1,59.1,3.25,0,0,0,-,1,0.25,12,0,1,7,14.6,18,11,0,61.1,14,,,,,,,,
2001-02-18,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,7,,小田幸,3,□,□,nan,□,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1,,,,,,,,
2001-02-18,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,8,,佐藤和美,2,■,■,nan,nan,nan,5,1,1,20.0,0.0,0.50,0,0,0,-,2,1.00,2,0,0,1,12.5,0,0,0,-,3,,,,,,,,
2001-02-18,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,10,,萩原美代子,3,nan,□,■,■,nan,24,10,1,41.7,37.5,3.33,0,0,0,-,0,-,8,0,1,3,9.4,2,1,0,50.0,10,,,,,,,,
2001-02-18,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,11,,西村佳名子,4,■,■,■,■,nan,15,8,1,53.3,46.7,2.00,0,0,0,-,2,0.50,20,0,2,11,13.8,19,12,0,63.2,10,,,,,,,,
2001-02-18,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,12,,松永亜希子,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0,0,-,0,,,,,,,,
2001-02-18,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,14,L,田口久美子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,8,0,50.0,0,,,,,,,,
2001-02-18,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,19,,小川絵梨佳,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0,,,,,,,,
2001-02-18,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,20,,宇都宮末希子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2001-02-18,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,134,66,7,49.3,44.0,16.50,6,1,0,16.7,9,2.25,99,0,8,41,10.4,84,51,0,60.7,75,165,66,14,40.0,4,1.00,9.3,54.9
