試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2001-01-14,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,0,,佐々木みき,4,■,■,■,■,nan,40,18,2,45.0,40.0,4.50,2,0,1,0.0,5,1.25,10,0,3,3,7.5,10,9,0,90.0,23,,,,,,,,
2001-01-14,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,1,,永富有紀,4,■,■,■,■,nan,5,4,1,80.0,60.0,1.00,0,0,0,-,0,-,22,0,0,2,2.3,0,0,0,-,4,,,,,,,,
2001-01-14,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,2,,吉原知子,4,■,■,■,■,nan,38,14,1,36.8,34.2,3.50,0,0,0,-,3,0.75,22,0,0,10,11.4,21,15,0,71.4,17,,,,,,,,
2001-01-14,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,3,,森山淳子,4,■,■,■,■,nan,26,17,1,65.4,61.5,4.25,0,0,0,-,3,0.75,10,0,2,1,2.5,18,16,0,88.9,20,,,,,,,,
2001-01-14,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,4,,丹山美沙緒,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0,,,,,,,,
2001-01-14,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,8,,佐藤和美,2,■,■,nan,nan,nan,9,3,1,33.3,22.2,1.50,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,3,,,,,,,,
2001-01-14,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,10,,萩原美代子,3,nan,□,■,■,nan,13,3,0,23.1,23.1,1.00,0,0,0,-,0,-,9,0,0,3,8.3,1,1,0,100.0,3,,,,,,,,
2001-01-14,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,11,,西村佳名子,4,■,■,■,■,nan,19,7,2,36.8,26.3,1.75,0,0,0,-,1,0.25,17,0,0,3,4.4,23,20,0,87.0,8,,,,,,,,
2001-01-14,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,12,,松永亜希子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2001-01-14,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,14,L,田口久美子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,6,0,75.0,0,,,,,,,,
2001-01-14,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,15,,森富明日香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2001-01-14,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,19,,小川絵梨佳,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2001-01-14,東洋紡オーキス,パイオニアレッドウィングス,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,150,66,8,44.0,38.7,16.50,2,0,1,0.0,12,3.00,96,0,5,26,6.8,81,67,0,82.7,78,162,64,8,39.5,6,1.50,5.9,71.4
