試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,4,,吉岡美晴,3,■,■,■,nan,nan,25,10,1,40.0,36.0,3.33,0,0,0,-,0,-,7,0,0,0,0.0,18,9,2,55.6,10,,,,,,,,
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,5,,宇賀神みずき,3,■,■,■,nan,nan,3,2,0,66.7,66.7,0.67,0,0,0,-,2,0.67,9,0,0,0,0.0,0,0,0,-,4,,,,,,,,
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,6,,渡邊真恵,3,■,■,■,nan,nan,18,4,3,22.2,5.6,1.33,0,0,0,-,1,0.33,22,1,0,7,12.5,0,0,0,-,6,,,,,,,,
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,8,,及川真夢,3,■,■,■,nan,nan,11,8,0,72.7,72.7,2.67,0,0,0,-,1,0.33,16,2,0,4,18.8,0,0,0,-,11,,,,,,,,
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,10,,西村弥菜美,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,12,,居村杏奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,14,,宮下遥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,15,,古川あおいアン,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,18,,金田修佳,3,■,■,■,nan,nan,57,23,2,40.4,36.8,7.67,0,0,0,-,0,-,8,0,0,3,9.4,13,5,3,50.0,23,,,,,,,,
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,20,L,丸山亜季,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,22,,船田芽依,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,5,3,1,70.0,0,,,,,,,,
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,26,,長瀬そら,1,nan,nan,□,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1,,,,,,,,
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,27,L,楢崎慈恵,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,9,0,60.0,0,,,,,,,,
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,28,,川島亜依美,3,■,■,■,nan,nan,15,5,1,33.3,26.7,1.67,0,0,0,-,2,0.67,6,0,3,0,-12.5,0,0,0,-,7,,,,,,,,
2021-02-20,岡山シーガルズ,久光スプリングス,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,131,53,7,40.5,35.1,17.67,0,0,0,-,6,2.00,73,3,3,15,8.2,51,26,6,56.9,62,120,39,4,32.5,2,0.67,8.3,67.1
