大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,ブレス浜松,17,39,523,133,42,25.4,54,10,5,18.5,3.41,10,0.26,130,1,3,9,39,8.8,174,74,49,56.6,133,10,4,147
レギュラーラウンド,ブレス浜松,17,39,523,133,42,25.4,54,10,5,18.5,3.41,10,0.26,130,1,3,9,39,8.8,174,74,49,56.6,133,10,4,147
V.LEAGUE DIVISION2 WOMEN 2018-19,ブレス浜松,18,66,583,175,37,30.0,28,7,6,25.0,2.65,12,0.18,213,1,7,15,68,10.0,541,244,120,56.2,175,12,8,195
レギュラーラウンド,ブレス浜松,18,66,583,175,37,30.0,28,7,6,25.0,2.65,12,0.18,213,1,7,15,68,10.0,541,244,120,56.2,175,12,8,195
Ｖ・チャレンジリーグⅡ女子 2017/18,ブレス浜松,13,32,292,78,27,26.7,1,0,0,0.0,2.44,4,0.12,83,0,2,1,16,6.9,83,29,23,48.8,78,4,2,84
レギュラーラウンド,ブレス浜松,13,32,292,78,27,26.7,1,0,0,0.0,2.44,4,0.12,83,0,2,1,16,6.9,83,29,23,48.8,78,4,2,84
Ｖ・チャレンジリーグⅡ女子 2016/17,ブレス浜松,4,12,98,25,9,25.5,1,0,0,0.0,2.08,1,0.08,35,1,0,1,13,12.1,37,23,0,62.2,25,1,1,27
レギュラーラウンド,ブレス浜松,4,12,98,25,9,25.5,1,0,0,0.0,2.08,1,0.08,35,1,0,1,13,12.1,37,23,0,62.2,25,1,1,27
チャレンジリーグ入替戦女子2016/17,,2,5,43,12,3,27.9,0,0,0,-,2.4,0,-,7,0,0,0,4,14.3,17,9,0,52.9,12,0,0,12
チャレンジマッチ,,2,5,43,12,3,27.9,0,0,0,-,2.4,0,-,7,0,0,0,4,14.3,17,9,0,52.9,12,0,0,12
レギュラーシーズン通算,,52,149,1496,411,115,27.5,84,17,11,20.2,2.76,27,0.18,461,3,12,26,136,9.2,835,370,192,55.8,411,27,15,453
通算,,54,154,1539,423,118,27.5,84,17,11,20.2,2.75,27,0.18,468,3,12,26,140,9.3,852,379,192,55.8,423,27,15,465
