大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,ブレス浜松,21,73,510,160,29,31.4,2,0,0,0.0,2.19,27,0.37,287,2,8,20,90,9.6,572,270,126,58.2,160,27,10,197
レギュラーラウンド,ブレス浜松,21,73,510,160,29,31.4,2,0,0,0.0,2.19,27,0.37,287,2,8,20,90,9.6,572,270,126,58.2,160,27,10,197
V.LEAGUE DIVISION2 WOMEN 2018-19,ブレス浜松,18,65,459,131,23,28.5,15,1,4,6.7,2.02,17,0.26,166,0,0,6,25,2.9,32,14,10,59.4,131,17,0,148
レギュラーラウンド,ブレス浜松,18,65,459,131,23,28.5,15,1,4,6.7,2.02,17,0.26,166,0,0,6,25,2.9,32,14,10,59.4,131,17,0,148
Ｖ・チャレンジリーグⅡ女子 2017/18,ブレス浜松,15,54,322,85,18,26.4,1,0,0,0.0,1.57,11,0.2,133,1,2,3,26,6.6,221,86,44,48.9,85,11,3,99
レギュラーラウンド,ブレス浜松,15,54,322,85,18,26.4,1,0,0,0.0,1.57,11,0.2,133,1,2,3,26,6.6,221,86,44,48.9,85,11,3,99
Ｖ・チャレンジリーグⅡ女子 2016/17,ブレス浜松,11,43,279,115,10,41.2,0,0,0,-,2.67,14,0.33,112,1,2,1,48,13.0,232,127,0,54.7,115,14,3,132
レギュラーラウンド,ブレス浜松,11,43,279,115,10,41.2,0,0,0,-,2.67,14,0.33,112,1,2,1,48,13.0,232,127,0,54.7,115,14,3,132
チャレンジリーグ入替戦女子2016/17,,2,8,62,19,2,30.6,0,0,0,-,2.38,2,0.25,29,0,1,2,10,11.4,51,23,0,45.1,19,2,1,22
チャレンジマッチ,,2,8,62,19,2,30.6,0,0,0,-,2.38,2,0.25,29,0,1,2,10,11.4,51,23,0,45.1,19,2,1,22
レギュラーシーズン通算,,65,235,1570,491,80,31.3,18,1,4,5.6,2.09,69,0.29,698,4,12,30,189,8.0,1057,497,180,55.5,491,69,16,576
通算,,67,243,1632,510,82,31.2,18,1,4,5.6,2.1,71,0.29,727,4,13,32,199,8.1,1108,520,180,55.1,510,71,17,598
