大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,ブレス浜松,10,39,44,19,1,43.2,0,0,0,-,0.49,8,0.21,109,0,1,8,27,5.3,1,0,0,0.0,19,8,1,28
レギュラーラウンド,ブレス浜松,10,39,44,19,1,43.2,0,0,0,-,0.49,8,0.21,109,0,1,8,27,5.3,1,0,0,0.0,19,8,1,28
レギュラーシーズン通算,,10,39,44,19,1,43.2,0,0,0,-,0.49,8,0.21,109,0,1,8,27,5.3,1,0,0,0.0,19,8,1,28
通算,,10,39,44,19,1,43.2,0,0,0,-,0.49,8,0.21,109,0,1,8,27,5.3,1,0,0,0.0,19,8,1,28
