試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,1,,上坂瑠子,1,nan,nan,□,nan,nan,6,1,1,16.7,0.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,4,0,1,12.5,1
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,2,,小野寺友香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,3,,堀井有蘭,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,4,,窪田美侑,4,■,■,■,■,nan,26,6,0,23.1,23.1,1.50,0,0,0,-,0,-,16,0,0,6,9.4,24,6,7,39.6,6
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,5,,タップハンナ,4,■,■,■,■,nan,33,20,3,60.6,51.5,5.00,0,0,0,-,11,2.75,9,0,1,5,11.1,0,0,0,-,31
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,6,,芳賀舞波,4,■,■,■,■,nan,10,5,0,50.0,50.0,1.25,0,0,0,-,2,0.50,19,3,0,8,26.3,0,0,0,-,10
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,7,,齋藤加奈子,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,8,,佐藤美弥,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,13,1,0,5,17.3,0,0,0,-,1
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,9,,渡邊久惠,4,■,■,■,■,nan,56,15,3,26.8,21.4,3.75,5,1,1,20.0,1,0.25,13,1,0,3,13.5,1,0,1,50.0,17
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,10,L,小池杏菜,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,4,4,46.2,0
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,13,,長内美和子,4,■,■,■,■,nan,31,12,4,38.7,25.8,3.00,2,1,0,50.0,0,-,19,0,2,5,3.9,35,14,6,48.6,12
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,14,,入澤まい,2,□,nan,nan,□,nan,4,2,0,50.0,50.0,1.00,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,2
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,15,,土井さくら,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,17,,オクム大庭冬美ハウィ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,日立リヴァーレ,ヴィクトリーナ姫路,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,168,61,11,36.3,29.8,15.25,7,2,1,28.6,14,3.50,95,5,3,37,14.2,78,25,19,44.2,80
