試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2004-12-26,NECレッドロケッツ,久光製薬スプリングス,1,,高橋みゆき,3,■,nan,□,□,nan,7,1,1,14.3,0.0,0.33,0,0,0,-,0,-,4,0,1,0,0.0,5,3,0,60.0,1
2004-12-26,NECレッドロケッツ,久光製薬スプリングス,2,,杉山祥子,4,■,■,■,■,nan,13,5,0,38.5,38.5,1.25,0,0,0,-,1,0.25,17,1,1,6,13.5,4,4,0,100.0,7
2004-12-26,NECレッドロケッツ,久光製薬スプリングス,3,,大貫美奈子,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2004-12-26,NECレッドロケッツ,久光製薬スプリングス,4,,仁木希,4,■,■,■,■,nan,36,18,2,50.0,44.4,4.50,0,0,0,-,3,0.75,8,0,0,3,9.4,39,26,0,66.7,21
2004-12-26,NECレッドロケッツ,久光製薬スプリングス,5,,山本愛,4,■,■,■,■,nan,28,7,1,25.0,21.4,1.75,2,0,0,0.0,3,0.75,14,1,4,3,11.1,10,9,0,90.0,11
2004-12-26,NECレッドロケッツ,久光製薬スプリングス,6,L,有田佳織,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,21,0,75.0,0
2004-12-26,NECレッドロケッツ,久光製薬スプリングス,7,,松崎さ代子,4,□,■,■,■,nan,37,17,0,45.9,45.9,4.25,8,4,0,50.0,1,0.25,11,1,4,2,13.6,2,1,0,50.0,19
2004-12-26,NECレッドロケッツ,久光製薬スプリングス,8,,中村真美,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2004-12-26,NECレッドロケッツ,久光製薬スプリングス,9,,梅尾千草,4,□,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,13,0,0,1,1.9,0,0,0,-,0
2004-12-26,NECレッドロケッツ,久光製薬スプリングス,10,,河村めぐみ,4,■,■,■,■,nan,12,5,1,41.7,33.3,1.25,0,0,0,-,2,0.50,13,0,0,2,3.8,1,1,0,100.0,7
2004-12-26,NECレッドロケッツ,久光製薬スプリングス,11,,渡邊絢子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2004-12-26,NECレッドロケッツ,久光製薬スプリングス,12,,有田沙織,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2004-12-26,NECレッドロケッツ,久光製薬スプリングス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,133,53,5,39.8,36.1,13.25,10,4,0,40.0,10,2.50,82,3,10,17,8.4,89,65,0,73.0,66
