大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,大同特殊鋼レッドスター,19,63,217,128,8,59.0,0,0,0,-,2.03,25,0.4,232,2,7,15,73,10.1,23,17,4,82.6,128,25,9,162
レギュラーラウンド,大同特殊鋼レッドスター,19,63,217,128,8,59.0,0,0,0,-,2.03,25,0.4,232,2,7,15,73,10.1,23,17,4,82.6,128,25,9,162
V.LEAGUE DIVISION2 MEN 2018-19,大同特殊鋼レッドスター,22,73,253,141,7,55.7,0,0,0,-,1.93,34,0.47,225,3,5,6,58,9.3,21,15,6,85.7,141,34,8,183
レギュラーラウンド,大同特殊鋼レッドスター,22,73,253,141,7,55.7,0,0,0,-,1.93,34,0.47,225,3,5,6,58,9.3,21,15,6,85.7,141,34,8,183
Ｖ・チャレンジリーグⅠ男子 2017/18,大同特殊鋼レッドスター,19,67,283,159,6,56.2,0,0,0,-,2.37,37,0.55,237,1,4,21,56,5.8,8,4,2,62.5,159,37,5,201
レギュラーラウンド,大同特殊鋼レッドスター,19,67,283,159,6,56.2,0,0,0,-,2.37,37,0.55,237,1,4,21,56,5.8,8,4,2,62.5,159,37,5,201
Ｖ・チャレンジリーグⅠ男子 2016/17,大同特殊鋼レッドスター,21,79,326,193,16,59.2,1,0,0,0.0,2.44,51,0.65,297,4,11,14,116,14.1,33,25,0,75.8,193,51,15,259
レギュラーラウンド,大同特殊鋼レッドスター,21,79,326,193,16,59.2,1,0,0,0.0,2.44,51,0.65,297,4,11,14,116,14.1,33,25,0,75.8,193,51,15,259
Ｖ・チャレンジリーグⅠ男子 2015/16,大同特殊鋼レッドスター,20,71,302,172,23,57.0,1,0,0,0.0,2.42,40,0.56,257,5,6,31,75,11.1,17,14,0,82.4,172,40,11,223
レギュラーラウンド,大同特殊鋼レッドスター,20,71,302,172,23,57.0,1,0,0,0.0,2.42,40,0.56,257,5,6,31,75,11.1,17,14,0,82.4,172,40,11,223
レギュラーシーズン通算,,101,353,1381,793,60,57.4,2,0,0,0.0,2.25,187,0.53,1248,15,33,87,378,9.7,102,75,12,79.4,793,187,48,1028
通算,,101,353,1381,793,60,57.4,2,0,0,0.0,2.25,187,0.53,1248,15,33,87,378,9.7,102,75,12,79.4,793,187,48,1028
