大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,大同特殊鋼レッドスター,20,71,585,259,45,44.3,86,36,12,41.9,3.65,12,0.17,271,1,2,21,48,3.6,513,220,146,57.1,259,12,3,274
レギュラーラウンド,大同特殊鋼レッドスター,20,71,585,259,45,44.3,86,36,12,41.9,3.65,12,0.17,271,1,2,21,48,3.6,513,220,146,57.1,259,12,3,274
V.LEAGUE DIVISION2 MEN 2018-19,大同特殊鋼レッドスター,20,29,178,76,16,42.7,17,7,1,41.2,2.62,11,0.38,81,1,0,5,20,5.9,214,85,59,53.5,76,11,1,88
レギュラーラウンド,大同特殊鋼レッドスター,20,29,178,76,16,42.7,17,7,1,41.2,2.62,11,0.38,81,1,0,5,20,5.9,214,85,59,53.5,76,11,1,88
Ｖ・チャレンジリーグⅠ男子 2017/18,大同特殊鋼レッドスター,21,51,226,81,17,35.8,24,11,5,45.8,1.59,4,0.08,145,0,2,3,32,6.4,278,135,76,62.2,81,4,2,87
レギュラーラウンド,大同特殊鋼レッドスター,21,51,226,81,17,35.8,24,11,5,45.8,1.59,4,0.08,145,0,2,3,32,6.4,278,135,76,62.2,81,4,2,87
Ｖ・チャレンジリーグⅠ男子 2016/17,大同特殊鋼レッドスター,16,19,21,6,0,28.6,3,0,0,0.0,0.32,0,-,34,0,0,0,20,14.7,36,17,0,47.2,6,0,0,6
レギュラーラウンド,大同特殊鋼レッドスター,16,19,21,6,0,28.6,3,0,0,0.0,0.32,0,-,34,0,0,0,20,14.7,36,17,0,47.2,6,0,0,6
レギュラーシーズン通算,,77,170,1010,422,78,41.8,130,54,18,41.5,2.48,27,0.16,531,2,4,29,120,5.4,1041,457,281,57.4,422,27,6,455
通算,,77,170,1010,422,78,41.8,130,54,18,41.5,2.48,27,0.16,531,2,4,29,120,5.4,1041,457,281,57.4,422,27,6,455
