大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,大同特殊鋼レッドスター,15,40,104,55,3,52.9,0,0,0,-,1.38,29,0.72,115,1,3,5,26,8.0,6,2,2,50.0,55,29,4,88
レギュラーラウンド,大同特殊鋼レッドスター,15,40,104,55,3,52.9,0,0,0,-,1.38,29,0.72,115,1,3,5,26,8.0,6,2,2,50.0,55,29,4,88
V.LEAGUE DIVISION2 MEN 2018-19,大同特殊鋼レッドスター,23,53,105,55,9,52.4,0,0,0,-,1.04,39,0.74,130,2,0,6,27,5.6,5,5,0,100.0,55,39,2,96
レギュラーラウンド,大同特殊鋼レッドスター,23,53,105,55,9,52.4,0,0,0,-,1.04,39,0.74,130,2,0,6,27,5.6,5,5,0,100.0,55,39,2,96
Ｖ・チャレンジリーグⅠ男子 2017/18,大同特殊鋼レッドスター,21,75,164,84,4,51.2,0,0,0,-,1.12,48,0.64,204,1,1,6,38,4.9,11,5,2,54.5,84,48,2,134
レギュラーラウンド,大同特殊鋼レッドスター,21,75,164,84,4,51.2,0,0,0,-,1.12,48,0.64,204,1,1,6,38,4.9,11,5,2,54.5,84,48,2,134
Ｖ・チャレンジリーグⅠ男子 2016/17,大同特殊鋼レッドスター,14,15,18,13,1,72.2,0,0,0,-,0.87,1,0.07,21,0,0,0,5,6.0,2,1,0,50.0,13,1,0,14
レギュラーラウンド,大同特殊鋼レッドスター,14,15,18,13,1,72.2,0,0,0,-,0.87,1,0.07,21,0,0,0,5,6.0,2,1,0,50.0,13,1,0,14
Ｖ・チャレンジリーグⅠ男子 2015/16,大同特殊鋼レッドスター,21,79,194,98,8,50.5,1,0,0,0.0,1.24,53,0.67,269,1,3,15,87,9.3,27,17,0,63.0,98,53,4,155
レギュラーラウンド,大同特殊鋼レッドスター,21,79,194,98,8,50.5,1,0,0,0.0,1.24,53,0.67,269,1,3,15,87,9.3,27,17,0,63.0,98,53,4,155
Ｖ・チャレンジリーグ男子 2014/15,大同特殊鋼レッドスター,21,79,238,122,8,51.3,0,0,0,-,1.54,76,0.96,253,1,8,9,77,10.5,22,14,0,63.6,122,76,9,207
レギュラーラウンド,大同特殊鋼レッドスター,21,79,238,122,8,51.3,0,0,0,-,1.54,76,0.96,253,1,8,9,77,10.5,22,14,0,63.6,122,76,9,207
Ｖ・チャレンジリーグ男子 2013/14,大同特殊鋼レッドスター,20,69,195,100,9,51.3,0,0,0,-,1.45,45,0.65,169,1,2,5,59,10.3,13,10,0,76.9,100,45,3,148
レギュラーラウンド,大同特殊鋼レッドスター,20,69,195,100,9,51.3,0,0,0,-,1.45,45,0.65,169,1,2,5,59,10.3,13,10,0,76.9,100,45,3,148
Ｖ・チャレンジリーグ男子 2012/13,大同特殊鋼レッドスター,19,70,238,130,9,54.6,2,1,0,50.0,1.86,52,0.74,212,2,5,6,100,14.6,8,4,0,50.0,130,52,7,189
レギュラーラウンド,大同特殊鋼レッドスター,19,70,238,130,9,54.6,2,1,0,50.0,1.86,52,0.74,212,2,5,6,100,14.6,8,4,0,50.0,130,52,7,189
Ｖ・チャレンジリーグ男子 2011/12,大同特殊鋼レッドスター,15,52,143,66,4,46.2,2,1,0,50.0,1.27,60,1.15,162,0,1,6,56,9.1,4,2,0,50.0,66,60,1,127
レギュラーラウンド,大同特殊鋼レッドスター,10,34,91,41,0,45.1,2,1,0,50.0,1.21,42,1.24,113,0,1,4,37,8.9,1,1,0,100.0,41,42,1,84
上位リーグ,大同特殊鋼レッドスター,5,18,52,25,4,48.1,0,0,0,-,1.39,18,1.0,49,0,0,2,19,9.7,3,1,0,33.3,25,18,0,43
レギュラーシーズン通算,,164,514,1347,698,51,51.8,5,2,0,40.0,1.36,385,0.75,1486,9,23,56,456,8.9,95,59,4,64.2,698,385,32,1115
通算,,169,532,1399,723,55,51.7,5,2,0,40.0,1.36,403,0.76,1535,9,23,58,475,8.9,98,60,4,63.3,723,403,32,1158
