大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,大同特殊鋼レッドスター,20,55,12,10,0,83.3,1,1,0,100.0,0.18,6,0.11,171,2,4,21,21,3.5,4,0,0,0.0,10,6,6,22
レギュラーラウンド,大同特殊鋼レッドスター,20,55,12,10,0,83.3,1,1,0,100.0,0.18,6,0.11,171,2,4,21,21,3.5,4,0,0,0.0,10,6,6,22
V.LEAGUE DIVISION2 MEN 2018-19,大同特殊鋼レッドスター,24,73,12,6,0,50.0,1,1,0,100.0,0.08,14,0.19,243,3,3,29,32,2.8,5,1,0,20.0,6,14,6,26
レギュラーラウンド,大同特殊鋼レッドスター,24,73,12,6,0,50.0,1,1,0,100.0,0.08,14,0.19,243,3,3,29,32,2.8,5,1,0,20.0,6,14,6,26
Ｖ・チャレンジリーグⅠ男子 2017/18,大同特殊鋼レッドスター,21,79,19,11,0,57.9,0,0,0,-,0.14,9,0.11,333,4,9,37,87,7.7,6,0,0,0.0,11,9,13,33
レギュラーラウンド,大同特殊鋼レッドスター,21,79,19,11,0,57.9,0,0,0,-,0.14,9,0.11,333,4,9,37,87,7.7,6,0,0,0.0,11,9,13,33
Ｖ・チャレンジリーグⅠ男子 2016/17,大同特殊鋼レッドスター,21,79,28,19,0,67.9,0,0,0,-,0.24,13,0.16,255,2,3,35,60,7.6,9,0,0,0.0,19,13,5,37
レギュラーラウンド,大同特殊鋼レッドスター,21,79,28,19,0,67.9,0,0,0,-,0.24,13,0.16,255,2,3,35,60,7.6,9,0,0,0.0,19,13,5,37
Ｖ・チャレンジリーグⅠ男子 2015/16,大同特殊鋼レッドスター,20,72,12,6,0,50.0,0,0,0,-,0.08,10,0.14,232,8,6,38,86,14.8,5,0,0,0.0,6,10,14,30
レギュラーラウンド,大同特殊鋼レッドスター,20,72,12,6,0,50.0,0,0,0,-,0.08,10,0.14,232,8,6,38,86,14.8,5,0,0,0.0,6,10,14,30
レギュラーシーズン通算,,106,358,83,52,0,62.7,2,2,0,100.0,0.15,52,0.15,1234,19,25,160,286,6.1,29,1,0,3.4,52,52,44,148
通算,,106,358,83,52,0,62.7,2,2,0,100.0,0.15,52,0.15,1234,19,25,160,286,6.1,29,1,0,3.4,52,52,44,148
