大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,大同特殊鋼レッドスター,20,38,290,117,25,40.3,107,41,15,38.3,3.08,9,0.24,135,2,3,23,32,5.4,1,1,0,100.0,117,9,5,131
レギュラーラウンド,大同特殊鋼レッドスター,20,38,290,117,25,40.3,107,41,15,38.3,3.08,9,0.24,135,2,3,23,32,5.4,1,1,0,100.0,117,9,5,131
V.LEAGUE DIVISION2 MEN 2018-19,大同特殊鋼レッドスター,24,75,646,269,64,41.6,277,112,34,40.4,3.59,18,0.24,282,5,12,36,80,9.9,7,6,1,92.9,269,18,17,304
レギュラーラウンド,大同特殊鋼レッドスター,24,75,646,269,64,41.6,277,112,34,40.4,3.59,18,0.24,282,5,12,36,80,9.9,7,6,1,92.9,269,18,17,304
Ｖ・チャレンジリーグⅠ男子 2017/18,大同特殊鋼レッドスター,21,65,553,210,56,38.0,203,78,27,38.4,3.23,9,0.14,224,4,9,31,70,10.2,71,32,15,55.6,210,9,13,232
レギュラーラウンド,大同特殊鋼レッドスター,21,65,553,210,56,38.0,203,78,27,38.4,3.23,9,0.14,224,4,9,31,70,10.2,71,32,15,55.6,210,9,13,232
Ｖ・チャレンジリーグⅠ男子 2016/17,大同特殊鋼レッドスター,21,53,445,183,47,41.1,166,59,27,35.5,3.45,22,0.42,169,3,4,30,53,11.5,19,11,0,57.9,183,22,7,212
レギュラーラウンド,大同特殊鋼レッドスター,21,53,445,183,47,41.1,166,59,27,35.5,3.45,22,0.42,169,3,4,30,53,11.5,19,11,0,57.9,183,22,7,212
Ｖ・チャレンジリーグⅠ男子 2015/16,大同特殊鋼レッドスター,18,12,28,8,5,28.6,10,3,1,30.0,0.67,0,-,18,2,0,4,6,19.4,4,0,0,0.0,8,0,2,10
レギュラーラウンド,大同特殊鋼レッドスター,18,12,28,8,5,28.6,10,3,1,30.0,0.67,0,-,18,2,0,4,6,19.4,4,0,0,0.0,8,0,2,10
Ｖ・チャレンジリーグ男子 2014/15,大同特殊鋼レッドスター,16,18,54,19,9,35.2,24,7,7,29.2,1.06,2,0.11,20,0,0,8,4,5.0,6,4,0,66.7,19,2,0,21
レギュラーラウンド,大同特殊鋼レッドスター,16,18,54,19,9,35.2,24,7,7,29.2,1.06,2,0.11,20,0,0,8,4,5.0,6,4,0,66.7,19,2,0,21
レギュラーシーズン通算,,120,261,2016,806,206,40.0,787,300,111,38.1,3.09,60,0.23,848,16,28,132,245,8.5,108,54,16,57.4,806,60,44,910
通算,,120,261,2016,806,206,40.0,787,300,111,38.1,3.09,60,0.23,848,16,28,132,245,8.5,108,54,16,57.4,806,60,44,910
