試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,1,,長岡望悠,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,2,,井上美咲,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,14,0,0,2,3.6,0,0,0,-,1,,,,,,,,
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,4,,岩坂名奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,5,,井上愛里沙,4,■,■,■,■,nan,33,13,2,39.4,33.3,3.25,3,0,1,0.0,1,0.25,22,1,0,4,9.1,9,6,0,66.7,15,,,,,,,,
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,6,,石井優希,3,nan,□,■,■,nan,33,14,2,42.4,36.4,4.67,3,1,0,33.3,1,0.33,9,0,0,2,5.6,30,17,5,65.0,15,,,,,,,,
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,7,,加藤光,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,1,0,2,37.5,0,0,0,-,1,,,,,,,,
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,8,,野本梨佳,4,■,■,■,■,nan,39,13,2,33.3,28.2,3.25,3,1,0,33.3,1,0.25,18,0,2,5,4.2,21,9,2,47.6,14,,,,,,,,
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,10,,座安琴希,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,2,4,66.7,0,,,,,,,,
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,12,,今村優香,2,■,■,nan,nan,nan,27,9,3,33.3,22.2,4.50,1,0,0,0.0,1,0.50,4,0,1,0,-6.2,9,0,2,11.1,10,,,,,,,,
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,14,,中川美柚,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,16,,アキンラデウォフォルケ,4,■,■,■,■,nan,21,9,0,42.9,42.9,2.25,0,0,0,-,5,1.25,19,2,1,5,15.8,0,0,0,-,16,,,,,,,,
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,18,L,戸江真奈,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,7,7,58.3,0,,,,,,,,
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,20,,荒木彩花,4,■,■,■,■,nan,14,6,0,42.9,42.9,1.50,0,0,0,-,2,0.50,7,1,0,2,21.4,0,0,0,-,9,,,,,,,,
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,24,,小島絢野,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,久光スプリングス,日立リヴァーレ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,168,65,9,38.7,33.3,16.25,10,2,1,20.0,11,2.75,97,5,4,22,9.8,93,41,20,54.8,81,192,72,9,37.5,4,1.00,11.0,60.4
