試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-12-05,久光スプリングス,1,,長岡望悠,2,nan,□,□,nan,nan,8,5,0,62.5,62.5,2.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,久光スプリングス,2,,井上美咲,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,13,1,1,2,9.6,0,0,0,-,,,,,,,,
2020-12-05,久光スプリングス,4,,岩坂名奈,3,■,■,■,nan,nan,9,6,0,66.7,66.7,2.00,0,0,0,-,0,-,13,0,1,2,1.9,0,0,0,-,,,,,,,,
2020-12-05,久光スプリングス,5,,井上愛里沙,3,■,■,■,nan,nan,36,12,0,33.3,33.3,4.00,4,1,0,25.0,1,0.33,8,0,2,0,-6.2,9,4,1,50.0,,,,,,,,
2020-12-05,久光スプリングス,6,,石井優希,3,■,■,■,nan,nan,24,7,2,29.2,20.8,2.33,2,0,0,0.0,0,-,11,0,2,4,4.5,33,15,7,56.1,,,,,,,,
2020-12-05,久光スプリングス,7,,加藤光,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2020-12-05,久光スプリングス,8,,野本梨佳,3,■,■,■,nan,nan,28,9,1,32.1,28.6,3.00,0,0,0,-,3,1.00,8,0,1,1,0.0,17,13,0,76.5,,,,,,,,
2020-12-05,久光スプリングス,10,,座安琴希,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,1,75.0,,,,,,,,
2020-12-05,久光スプリングス,11,,栄絵里香,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-12-05,久光スプリングス,12,,今村優香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,久光スプリングス,14,,中川美柚,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,久光スプリングス,16,,アキンラデウォフォルケ,3,■,■,■,nan,nan,13,7,1,53.8,46.2,2.33,0,0,0,-,2,0.67,14,2,2,3,16.1,0,0,0,-,,,,,,,,
2020-12-05,久光スプリングス,17,,濱松明日香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,久光スプリングス,18,L,戸江真奈,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,6,0,75.0,,,,,,,,
2020-12-05,久光スプリングス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,119,47,4,39.5,36.1,15.67,6,1,0,16.7,6,2.00,72,3,9,13,5.6,69,39,9,63.0,122,58,7,47.5,3,1.00,7.2,74.2
