試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,1,,長岡望悠,3,nan,■,■,■,nan,19,8,3,42.1,26.3,2.67,2,1,1,50.0,0,-,6,0,1,2,4.2,0,0,0,-,8
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,2,,井上美咲,4,■,■,■,□,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,0,-,12,0,1,1,0.0,0,0,0,-,1
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,4,,岩坂名奈,4,■,■,■,■,nan,10,6,0,60.0,60.0,1.50,0,0,0,-,3,0.75,15,0,0,3,5.0,0,0,0,-,9
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,5,,井上愛里沙,1,■,nan,nan,nan,nan,11,3,1,27.3,18.2,3.00,0,0,0,-,1,1.00,5,0,1,1,0.0,7,1,2,28.6,4
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,6,,石井優希,4,□,■,■,■,nan,29,14,0,48.3,48.3,3.50,3,1,0,33.3,0,-,10,0,0,2,5.0,23,16,2,73.9,14
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,7,,加藤光,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,8,,野本梨佳,4,■,■,■,■,nan,44,12,0,27.3,27.3,3.00,1,1,0,100.0,2,0.50,12,0,0,5,10.4,28,14,2,53.6,14
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,10,,座安琴希,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,0,2,20.0,0
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,14,,中川美柚,2,■,nan,nan,□,nan,15,5,1,33.3,26.7,2.50,1,0,0,0.0,1,0.50,7,0,0,2,7.1,10,4,2,50.0,6
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,15,L,池谷優佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,17,,濱松明日香,4,■,■,■,■,nan,18,6,1,33.3,27.8,1.50,0,0,0,-,1,0.25,11,1,2,4,13.6,2,1,0,50.0,8
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,18,L,戸江真奈,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,12,1,83.3,0
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,20,,荒木彩花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,24,,小島絢野,2,nan,nan,□,■,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-18,久光スプリングス,JTマーヴェラス,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,148,55,6,37.2,33.1,13.75,7,3,1,42.9,8,2.00,82,1,5,20,5.8,90,48,11,59.4,64
