試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,2,,井上美咲,4,■,■,■,■,nan,4,1,0,25.0,25.0,0.25,0,0,0,-,0,-,12,0,1,6,10.4,0,0,0,-,1
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,5,,井上愛里沙,4,■,■,■,■,nan,34,9,2,26.5,20.6,2.25,2,0,0,0.0,1,0.25,12,0,0,3,6.2,8,2,2,37.5,10
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,6,,石井優希,4,■,■,■,■,nan,36,14,1,38.9,36.1,3.50,6,3,1,50.0,0,-,19,0,0,5,6.6,40,19,12,62.5,14
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,8,,野本梨佳,4,■,■,■,■,nan,72,18,5,25.0,18.1,4.50,1,0,0,0.0,3,0.75,10,2,0,6,35.0,6,4,0,66.7,23
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,10,,座安琴希,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,12,,今村優香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,13,,白澤明香里,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,0,5,15.6,0,0,0,-,0
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,14,,中川美柚,1,nan,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,5,2,0,3,55.0,1,0,0,0.0,2
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,16,,アキンラデウォフォルケ,4,■,■,■,■,nan,25,14,1,56.0,52.0,3.50,0,0,0,-,6,1.50,16,1,0,8,18.8,0,0,0,-,21
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,17,,濱松明日香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,18,L,戸江真奈,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,13,6,69.6,0
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,19,,平山詩嫣,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,20,,荒木彩花,4,■,■,■,■,nan,17,4,3,23.5,5.9,1.00,0,0,0,-,4,1.00,6,0,1,2,4.2,0,0,0,-,8
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,24,,小島絢野,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-02-07,久光スプリングス,岡山シーガルズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,189,60,12,31.7,25.4,15.00,9,3,1,33.3,14,3.50,91,5,2,39,15.7,79,39,20,62.0,79
