試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2010-04-03,JTマーヴェラス,東レアローズ,1,,坂下麻衣子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,JTマーヴェラス,東レアローズ,2,,谷口雅美,3,■,□,□,nan,nan,6,0,0,0.0,0.0,-,2,0,0,0.0,0,-,5,0,0,2,10.0,0,0,0,-,0
2010-04-03,JTマーヴェラス,東レアローズ,3,,山本愛,3,■,■,■,nan,nan,21,12,2,57.1,47.6,4.00,0,0,0,-,4,1.33,14,0,1,5,8.9,1,0,0,0.0,16
2010-04-03,JTマーヴェラス,東レアローズ,4,,久保雅,3,□,□,■,nan,nan,3,2,0,66.7,66.7,0.67,0,0,0,-,1,0.33,5,0,0,1,5.0,0,0,0,-,3
2010-04-03,JTマーヴェラス,東レアローズ,5,,位田愛,3,■,■,■,nan,nan,21,6,2,28.6,19.0,2.00,0,0,0,-,0,-,16,1,0,4,12.5,39,29,0,74.4,7
2010-04-03,JTマーヴェラス,東レアローズ,7,,竹下佳江,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,2,0.67,11,0,0,6,13.6,0,0,0,-,2
2010-04-03,JTマーヴェラス,東レアローズ,8,,高木理江,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,JTマーヴェラス,東レアローズ,9,,石川友紀,2,■,■,nan,nan,nan,7,2,0,28.6,28.6,1.00,0,0,0,-,0,-,5,0,0,2,10.0,3,2,0,66.7,2
2010-04-03,JTマーヴェラス,東レアローズ,10,,キムヨンギョン,3,■,■,■,nan,nan,70,32,6,45.7,37.1,10.67,19,7,1,36.8,2,0.67,10,1,2,2,13.0,8,6,0,75.0,35
2010-04-03,JTマーヴェラス,東レアローズ,11,L,小酒翔子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,JTマーヴェラス,東レアローズ,13,L,井上琴絵,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,3,0,60.0,0
2010-04-03,JTマーヴェラス,東レアローズ,15,,川原麻実,3,□,■,■,nan,nan,8,2,1,25.0,12.5,0.67,0,0,0,-,0,-,10,1,0,3,15.5,17,8,0,47.1,3
2010-04-03,JTマーヴェラス,東レアローズ,18,,河合由貴,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,JTマーヴェラス,東レアローズ,19,,千葉智枝美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-03,JTマーヴェラス,東レアローズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,137,56,11,40.9,32.8,18.67,21,7,1,33.3,9,3.00,76,3,3,25,11.6,73,48,0,65.8,68
