試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-09,7,,平岡みさと,4,■,■,■,■,,39,11,3,0.28205128205128205,0.20512820512820512,2.75,3,0,1,0.0,0,-,16,1,2,1,4.7,11,2,6,45.5
2019-11-10,7,,平岡みさと,3,■,■,■,,,27,7,1,0.25925925925925924,0.2222222222222222,2.33,2,0,0,0.0,0,-,8,0,3,1,-6.2,8,4,1,56.2
2019-11-16,7,,平岡みさと,2,■,■,,,,9,1,2,0.1111111111111111,-0.1111111111111111,0.50,0,0,0,-,0,-,5,0,0,3,15.0,10,5,4,70.0
2019-11-17,7,,平岡みさと,1,,□,,,,4,1,0,0.25,0.25,1.00,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0
2019-11-23,7,,平岡みさと,5,■,■,■,■,□,56,23,3,0.4107142857142857,0.35714285714285715,4.60,0,0,0,-,1,0.20,15,1,4,3,5.0,18,9,4,61.1
2019-11-24,7,,平岡みさと,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-01,7,,平岡みさと,3,■,■,■,,,36,7,0,0.19444444444444445,0.19444444444444445,2.33,1,0,0,0.0,4,1.33,6,1,1,1,16.7,13,10,0,76.9
2019-12-07,7,,平岡みさと,3,,□,■,■,,28,14,1,0.5,0.4642857142857143,4.67,0,0,0,-,1,0.33,10,0,1,4,7.5,4,3,0,75.0
2019-12-08,7,,平岡みさと,5,■,■,□,■,□,44,14,3,0.3181818181818182,0.25,2.80,1,1,0,100.0,0,-,14,0,0,7,12.5,17,15,0,88.2
2019-12-14,7,,平岡みさと,3,■,■,■,,,24,8,1,0.3333333333333333,0.2916666666666667,2.67,1,1,0,100.0,0,-,7,0,0,2,7.1,24,12,4,58.3
2019-12-15,7,,平岡みさと,2,■,■,,,,19,7,1,0.3684210526315789,0.3157894736842105,3.50,1,1,0,100.0,0,-,4,0,0,0,0.0,6,3,1,58.3
2019-12-21,7,,平岡みさと,5,■,■,□,■,■,41,13,4,0.3170731707317073,0.2195121951219512,2.60,2,1,0,50.0,2,0.40,13,0,0,3,5.8,13,6,4,61.5
2019-12-22,7,,平岡みさと,1,,,,□,,8,3,0,0.375,0.375,3.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-01-11,7,,平岡みさと,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-18,7,,平岡みさと,1,,,□,,,8,2,0,0.25,0.25,2.00,0,0,0,-,0,-,1,0,1,0,-25.0,5,2,2,60.0
2020-01-19,7,,平岡みさと,3,□,□,□,,,13,4,0,0.3076923076923077,0.3076923076923077,1.33,1,1,0,100.0,0,-,4,0,1,1,0.0,6,4,0,66.7
2020-01-25,7,,平岡みさと,1,,■,,,,9,4,0,0.4444444444444444,0.4444444444444444,4.00,0,0,0,-,2,2.00,4,0,0,0,0.0,4,0,0,0.0
2020-02-01,7,,平岡みさと,3,■,□,□,,,12,1,0,0.08333333333333333,0.08333333333333333,0.33,0,0,0,-,0,-,1,0,0,1,25.0,6,3,3,75.0
2020-02-02,7,,平岡みさと,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-08,7,,平岡みさと,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0
2020-02-09,7,,平岡みさと,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
