試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
1999-12-25,東洋紡オーキス,JTマーヴェラス,3,0,1,0,,佐々木みき,3,■,■,■,nan,nan,24,13,2,54.2,45.8,4.33,3,2,0,66.7,0,-,10,0,2,3,7.5,4,3,0,75.0,13
1999-12-25,東洋紡オーキス,JTマーヴェラス,3,0,1,1,,永富有紀,3,■,■,■,nan,nan,4,3,0,75.0,75.0,1.00,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-,3
1999-12-25,東洋紡オーキス,JTマーヴェラス,3,0,1,2,,吉原知子,3,■,■,■,nan,nan,17,5,0,29.4,29.4,1.67,0,0,0,-,5,1.67,18,1,0,2,7.2,10,7,0,70.0,11
1999-12-25,東洋紡オーキス,JTマーヴェラス,3,0,1,3,,森山淳子,3,■,■,■,nan,nan,14,7,0,50.0,50.0,2.33,0,0,0,-,2,0.67,18,0,0,4,5.6,13,12,0,92.3,9
1999-12-25,東洋紡オーキス,JTマーヴェラス,3,0,1,4,,丹山美沙緒,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-25,東洋紡オーキス,JTマーヴェラス,3,0,1,6,,中村亜裕美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-25,東洋紡オーキス,JTマーヴェラス,3,0,1,7,,小田幸,1,nan,□,nan,nan,nan,1,0,1,0.0,-100.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-25,東洋紡オーキス,JTマーヴェラス,3,0,1,8,,佐藤和美,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-25,東洋紡オーキス,JTマーヴェラス,3,0,1,10,,萩原美代子,3,■,■,■,nan,nan,28,11,1,39.3,35.7,3.67,0,0,0,-,0,-,11,0,0,3,6.8,3,2,0,66.7,11
1999-12-25,東洋紡オーキス,JTマーヴェラス,3,0,1,11,,西村佳名子,3,■,■,■,nan,nan,25,11,0,44.0,44.0,3.67,1,0,0,0.0,3,1.00,11,0,0,2,4.5,10,8,0,80.0,14
1999-12-25,東洋紡オーキス,JTマーヴェラス,3,0,1,12,L,松永亜希子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,14,0,77.8,0
1999-12-25,東洋紡オーキス,JTマーヴェラス,3,0,1,13,,義本洋子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-25,東洋紡オーキス,JTマーヴェラス,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,113,50,4,44.2,40.7,16.67,4,2,0,50.0,10,3.33,75,1,2,16,6.4,58,46,0,79.3,61
