試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2000-01-30,東洋紡オーキス,JTマーヴェラス,3,1,1,0,,佐々木みき,4,■,■,■,■,nan,36,17,0,47.2,47.2,4.25,2,0,0,0.0,1,0.25,15,1,4,4,12.0,6,5,0,83.3,19
2000-01-30,東洋紡オーキス,JTマーヴェラス,3,1,1,1,,永富有紀,4,■,■,■,■,nan,2,2,0,100.0,100.0,0.50,0,0,0,-,3,0.75,15,0,0,1,1.7,0,0,0,-,5
2000-01-30,東洋紡オーキス,JTマーヴェラス,3,1,1,2,,吉原知子,4,■,■,■,■,nan,22,11,0,50.0,50.0,2.75,0,0,0,-,2,0.50,9,0,0,3,8.3,29,22,0,75.9,13
2000-01-30,東洋紡オーキス,JTマーヴェラス,3,1,1,3,,森山淳子,4,■,■,■,■,nan,16,6,2,37.5,25.0,1.50,1,0,0,0.0,2,0.50,19,0,0,1,1.3,16,10,0,62.5,8
2000-01-30,東洋紡オーキス,JTマーヴェラス,3,1,1,4,,丹山美沙緒,3,□,nan,□,□,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,4,1,1,0,20.0,5,2,0,40.0,2
2000-01-30,東洋紡オーキス,JTマーヴェラス,3,1,1,6,,中村亜裕美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-01-30,東洋紡オーキス,JTマーヴェラス,3,1,1,7,,小田幸,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-01-30,東洋紡オーキス,JTマーヴェラス,3,1,1,8,,佐藤和美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-01-30,東洋紡オーキス,JTマーヴェラス,3,1,1,10,,萩原美代子,4,■,■,■,■,nan,43,15,4,34.9,25.6,3.75,0,0,0,-,0,-,11,1,2,4,18.2,0,0,0,-,16
2000-01-30,東洋紡オーキス,JTマーヴェラス,3,1,1,11,,西村佳名子,4,■,■,■,■,nan,24,10,1,41.7,37.5,2.50,0,0,0,-,0,-,16,0,1,3,4.7,15,6,0,40.0,10
2000-01-30,東洋紡オーキス,JTマーヴェラス,3,1,1,12,L,松永亜希子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,10,0,76.9,0
2000-01-30,東洋紡オーキス,JTマーヴェラス,3,1,1,17,,西脇万里子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-01-30,東洋紡オーキス,JTマーヴェラス,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,144,62,7,43.1,38.2,15.50,3,0,0,0.0,8,2.00,89,3,8,16,7.4,84,55,0,65.5,73
