月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,3,,堀井有蘭,4,0,0,0,0,0,1,0,1,0.0,-100.0,0.25,0,0,0,,0,0.0,1,0,0,0,0.0,5,1,3,50.0
11,3,,堀井有蘭,9,0,0,0,0,0,2,0,0,0.0,0.0,0.2222222222222222,0,0,0,,0,0.0,3,0,0,0,0.0,9,2,3,38.888888888888886
12,3,,堀井有蘭,9,0,0,1,0,0,8,2,0,25.0,25.0,0.8888888888888888,0,0,0,,0,0.0,13,0,2,4,3.8461538461538463,26,7,5,36.53846153846154
