月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,日立リヴァーレ,14,,入澤まい,17,5,5,5,2,0,73,29,5,39.7,32.9,1.7,1,0,1,0.0,10,0.6,56,3,13,13,5.4,3,1,0,33.3
11,日立リヴァーレ,14,,入澤まい,15,3,3,4,2,2,64,28,2,43.8,40.6,1.9,0,0,0,,8,0.5,39,3,4,19,17.3,2,1,1,75.0
12,日立リヴァーレ,14,,入澤まい,22,6,5,4,3,2,71,27,6,38.0,29.6,1.2,0,0,0,,3,0.1,78,2,10,19,5.4,0,0,0,
