試合日,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2002-03-08,03,NECレッドロケッツ,東レアローズ,22,,河村めぐみ,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-08,03,東レアローズ,NECレッドロケッツ,1,,熊前知加子,3,■,■,■,nan,nan,27,7,5,25.9,7.4,2.33,1,0,0,0.0,2,0.67,9,0,1,3,8.3,9,6,0,66.7,9
2002-03-08,03,東レアローズ,NECレッドロケッツ,2,,木村久美,3,■,■,■,nan,nan,24,9,0,37.5,37.5,3.00,0,0,0,-,3,1.00,11,0,0,4,9.1,32,22,0,68.8,12
2002-03-08,03,東レアローズ,NECレッドロケッツ,3,,苧坂一美,3,■,■,■,nan,nan,17,8,1,47.1,41.2,2.67,0,0,0,-,2,0.67,5,0,1,1,5.0,0,0,0,-,10
2002-03-08,03,東レアローズ,NECレッドロケッツ,4,,小玉佐知子,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,12,1,1,1,8.8,0,0,0,-,1
2002-03-08,03,東レアローズ,NECレッドロケッツ,6,,向井久子,3,■,■,■,nan,nan,35,10,2,28.6,22.9,3.33,0,0,0,-,0,-,12,0,1,4,8.3,9,5,0,55.6,10
2002-03-08,03,東レアローズ,NECレッドロケッツ,7,,上田かおり,1,nan,□,nan,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1
2002-03-08,03,東レアローズ,NECレッドロケッツ,10,L,佐野優子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,13,0,86.7,0
2002-03-08,03,東レアローズ,NECレッドロケッツ,12,,池田幸子,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2002-03-08,03,東レアローズ,NECレッドロケッツ,13,,五十川葉子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-08,03,東レアローズ,NECレッドロケッツ,15,,芝田安希,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2002-03-08,03,東レアローズ,NECレッドロケッツ,16,,冨田寧寧,3,■,■,■,nan,nan,18,7,2,38.9,27.8,2.33,0,0,0,-,0,-,12,0,1,4,8.3,0,0,0,-,7
2002-03-08,03,東レアローズ,NECレッドロケッツ,20,,山崎望美,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-08,03,久光製薬スプリングス,パイオニアレッドウィングス,2,,池上亜紀,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-08,03,久光製薬スプリングス,パイオニアレッドウィングス,3,,橋本由紀子,4,■,■,■,■,nan,19,5,1,26.3,21.1,1.25,0,0,0,-,1,0.25,20,0,0,9,11.2,27,13,0,48.1,6
2002-03-08,03,久光製薬スプリングス,パイオニアレッドウィングス,4,,先野久美子,4,■,■,■,■,nan,21,10,0,47.6,47.6,2.50,0,0,0,-,5,1.25,19,0,2,4,5.3,2,2,0,100.0,15
2002-03-08,03,久光製薬スプリングス,パイオニアレッドウィングス,5,,関井陽子,4,■,■,■,■,nan,43,14,4,32.6,23.3,3.50,0,0,0,-,2,0.50,13,0,1,5,9.6,11,8,0,72.7,16
2002-03-08,03,久光製薬スプリングス,パイオニアレッドウィングス,6,,村川裕子,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2002-03-08,03,久光製薬スプリングス,パイオニアレッドウィングス,7,,江口理代,3,□,nan,□,□,nan,4,1,1,25.0,0.0,0.33,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,1
2002-03-08,03,久光製薬スプリングス,パイオニアレッドウィングス,8,,大村加奈子,4,■,■,■,■,nan,54,19,2,35.2,31.5,4.75,1,0,0,0.0,3,0.75,10,0,2,4,10.0,4,2,0,50.0,22
2002-03-08,03,久光製薬スプリングス,パイオニアレッドウィングス,9,L,高橋幸子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,17,0,63.0,0
2002-03-08,03,久光製薬スプリングス,パイオニアレッドウィングス,10,,鶴田桂子,4,■,■,■,■,nan,4,1,0,25.0,25.0,0.25,0,0,0,-,0,-,10,1,0,5,20.5,0,0,0,-,2
2002-03-08,03,久光製薬スプリングス,パイオニアレッドウィングス,11,,満永ひとみ,4,■,■,■,■,nan,24,10,1,41.7,37.5,2.50,1,0,0,0.0,0,-,16,1,2,8,17.5,10,7,0,70.0,11
2002-03-08,03,久光製薬スプリングス,パイオニアレッドウィングス,12,,北島真紀子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-08,03,久光製薬スプリングス,パイオニアレッドウィングス,15,,野田昌代,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-08,03,パイオニアレッドウィングス,久光製薬スプリングス,0,,佐々木みき,4,■,■,■,■,nan,59,20,7,33.9,22.0,5.00,16,10,1,62.5,1,0.25,15,0,1,2,3.3,9,6,0,66.7,21
2002-03-08,03,パイオニアレッドウィングス,久光製薬スプリングス,2,,鈴木玲子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-08,03,パイオニアレッドウィングス,久光製薬スプリングス,5,,多治見麻子,4,■,■,■,■,nan,18,3,1,16.7,11.1,0.75,0,0,0,-,3,0.75,16,1,0,7,15.9,9,6,0,66.7,7
2002-03-08,03,パイオニアレッドウィングス,久光製薬スプリングス,7,L,吉田実代,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,39,19,0,48.7,0
2002-03-08,03,パイオニアレッドウィングス,久光製薬スプリングス,8,,斎藤真由美,4,■,■,■,■,nan,31,8,1,25.8,22.6,2.00,1,0,0,0.0,1,0.25,11,0,1,4,9.1,15,10,0,66.7,9
2002-03-08,03,パイオニアレッドウィングス,久光製薬スプリングス,10,,河野奈歩,1,nan,nan,nan,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-08,03,パイオニアレッドウィングス,久光製薬スプリングス,11,,椿本真恵,4,■,■,■,■,nan,28,7,3,25.0,14.3,1.75,1,0,1,0.0,0,-,13,0,1,6,11.5,15,7,0,46.7,7
2002-03-08,03,パイオニアレッドウィングス,久光製薬スプリングス,14,,内田役子,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,14,1,0,4,12.9,0,0,0,-,1
2002-03-08,03,パイオニアレッドウィングス,久光製薬スプリングス,17,,西畑美希,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-08,03,パイオニアレッドウィングス,久光製薬スプリングス,18,,阿部香奈子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-08,03,パイオニアレッドウィングス,久光製薬スプリングス,23,,スコットダニエル,4,■,■,■,■,nan,34,17,1,50.0,47.1,4.25,1,1,0,100.0,3,0.75,14,0,1,7,12.5,0,0,0,-,20
2002-03-08,03,パイオニアレッドウィングス,久光製薬スプリングス,33,,小泉栄子,2,nan,□,nan,□,nan,7,2,0,28.6,28.6,1.00,0,0,0,-,0,-,2,0,0,0,0.0,1,0,0,0.0,2
2002-03-09,03,久光製薬スプリングス,東レアローズ,2,,池上亜紀,2,□,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2002-03-09,03,久光製薬スプリングス,東レアローズ,3,,橋本由紀子,5,■,■,■,■,■,40,15,2,37.5,32.5,3.00,0,0,0,-,0,-,28,0,0,3,2.7,25,24,0,96.0,15
2002-03-09,03,久光製薬スプリングス,東レアローズ,4,,先野久美子,5,■,■,■,■,■,35,12,3,34.3,25.7,2.40,0,0,0,-,8,1.60,12,0,0,1,2.1,1,1,0,100.0,20
2002-03-09,03,久光製薬スプリングス,東レアローズ,5,,関井陽子,5,■,■,■,■,■,33,9,2,27.3,21.2,1.80,0,0,0,-,3,0.60,17,0,0,3,4.4,26,23,0,88.5,12
2002-03-09,03,久光製薬スプリングス,東レアローズ,6,,村川裕子,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2002-03-09,03,久光製薬スプリングス,東レアローズ,7,,江口理代,3,□,nan,□,nan,□,8,4,0,50.0,50.0,1.33,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,4
2002-03-09,03,久光製薬スプリングス,東レアローズ,8,,大村加奈子,5,■,■,■,■,■,41,14,3,34.1,26.8,2.80,1,1,0,100.0,2,0.40,10,0,0,0,0.0,0,0,0,-,16
2002-03-09,03,久光製薬スプリングス,東レアローズ,9,L,高橋幸子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,34,23,0,67.6,0
2002-03-09,03,久光製薬スプリングス,東レアローズ,10,,鶴田桂子,5,■,■,■,■,■,5,1,0,20.0,20.0,0.20,0,0,0,-,0,-,15,0,1,0,0.0,0,0,0,-,1
2002-03-09,03,久光製薬スプリングス,東レアローズ,11,,満永ひとみ,5,■,■,■,■,■,27,11,0,40.7,40.7,2.20,0,0,0,-,2,0.40,18,1,4,2,8.3,20,10,0,50.0,14
2002-03-09,03,久光製薬スプリングス,東レアローズ,12,,北島真紀子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-09,03,久光製薬スプリングス,東レアローズ,15,,野田昌代,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2002-03-09,03,東レアローズ,久光製薬スプリングス,1,,熊前知加子,5,■,■,■,■,■,51,21,2,41.2,37.3,4.20,0,0,0,-,2,0.40,23,2,3,10,17.8,1,1,0,100.0,25
2002-03-09,03,東レアローズ,久光製薬スプリングス,2,,木村久美,5,■,■,■,■,■,18,8,2,44.4,33.3,1.60,0,0,0,-,1,0.20,16,0,2,1,1.6,36,33,0,91.7,9
2002-03-09,03,東レアローズ,久光製薬スプリングス,3,,苧坂一美,5,■,■,■,■,■,18,8,1,44.4,38.9,1.60,0,0,0,-,0,-,20,1,2,3,7.8,0,0,0,-,9
2002-03-09,03,東レアローズ,久光製薬スプリングス,4,,小玉佐知子,5,■,■,■,■,■,3,2,0,66.7,66.7,0.40,0,0,0,-,0,-,20,0,1,1,1.2,0,0,0,-,2
2002-03-09,03,東レアローズ,久光製薬スプリングス,6,,向井久子,5,■,■,■,■,■,76,32,3,42.1,38.2,6.40,0,0,0,-,2,0.40,18,0,1,4,5.6,14,11,0,78.6,34
2002-03-09,03,東レアローズ,久光製薬スプリングス,7,,上田かおり,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-09,03,東レアローズ,久光製薬スプリングス,10,L,佐野優子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,45,41,0,91.1,0
2002-03-09,03,東レアローズ,久光製薬スプリングス,12,,池田幸子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-09,03,東レアローズ,久光製薬スプリングス,13,,五十川葉子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-09,03,東レアローズ,久光製薬スプリングス,15,,芝田安希,4,□,nan,□,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2002-03-09,03,東レアローズ,久光製薬スプリングス,16,,冨田寧寧,5,■,■,■,■,■,27,11,1,40.7,37.0,2.20,0,0,0,-,3,0.60,17,2,1,1,10.9,1,1,0,100.0,16
2002-03-09,03,東レアローズ,久光製薬スプリングス,20,,山崎望美,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2002-03-09,03,NECレッドロケッツ,パイオニアレッドウィングス,1,,竹下佳江,5,■,■,■,■,■,3,2,0,66.7,66.7,0.40,0,0,0,-,0,-,25,2,0,12,18.4,0,0,0,-,4
2002-03-09,03,NECレッドロケッツ,パイオニアレッドウィングス,2,L,津雲博子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,31,23,0,74.2,0
2002-03-09,03,NECレッドロケッツ,パイオニアレッドウィングス,3,,大貫美奈子,5,■,■,■,■,■,32,9,0,28.1,28.1,1.80,0,0,0,-,1,0.20,19,1,3,4,9.5,19,12,0,63.2,11
2002-03-09,03,NECレッドロケッツ,パイオニアレッドウィングス,4,,田中姿子,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,2,10.0,2,1,0,50.0,0
2002-03-09,03,NECレッドロケッツ,パイオニアレッドウィングス,6,,高橋みゆき,5,■,■,■,■,■,55,23,4,41.8,34.5,4.60,0,0,0,-,0,-,17,0,1,7,10.3,29,27,0,93.1,23
2002-03-09,03,NECレッドロケッツ,パイオニアレッドウィングス,7,,坪根淳子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-09,03,NECレッドロケッツ,パイオニアレッドウィングス,8,,杉山祥子,5,■,■,■,■,■,20,7,0,35.0,35.0,1.40,0,0,0,-,4,0.80,22,0,2,10,11.4,1,1,0,100.0,11
2002-03-09,03,NECレッドロケッツ,パイオニアレッドウィングス,11,,岡田理恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-09,03,NECレッドロケッツ,パイオニアレッドウィングス,12,,浦田聖子,5,■,■,■,■,■,29,10,1,34.5,31.0,2.00,0,0,0,-,0,-,10,0,0,5,12.5,13,8,0,61.5,10
2002-03-09,03,NECレッドロケッツ,パイオニアレッドウィングス,16,,山本愛,5,■,■,■,■,■,30,15,3,50.0,40.0,3.00,0,0,0,-,7,1.40,7,0,0,1,3.6,0,0,0,-,22
2002-03-09,03,NECレッドロケッツ,パイオニアレッドウィングス,18,,松崎さ代子,5,□,□,□,□,□,7,3,0,42.9,42.9,0.60,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,3
2002-03-09,03,NECレッドロケッツ,パイオニアレッドウィングス,22,,河村めぐみ,3,nan,□,□,nan,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-09,03,パイオニアレッドウィングス,NECレッドロケッツ,0,,佐々木みき,5,■,■,■,■,■,61,28,3,45.9,41.0,5.60,15,8,1,53.3,0,-,16,1,0,1,7.8,20,9,0,45.0,29
2002-03-09,03,パイオニアレッドウィングス,NECレッドロケッツ,2,,鈴木玲子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-09,03,パイオニアレッドウィングス,NECレッドロケッツ,5,,多治見麻子,5,■,■,■,■,■,16,6,0,37.5,37.5,1.20,0,0,0,-,2,0.40,17,0,2,2,2.9,26,15,0,57.7,8
2002-03-09,03,パイオニアレッドウィングス,NECレッドロケッツ,7,L,吉田実代,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,9,0,60.0,0
2002-03-09,03,パイオニアレッドウィングス,NECレッドロケッツ,8,,斎藤真由美,5,■,■,■,■,■,32,15,0,46.9,46.9,3.00,0,0,0,-,5,1.00,20,0,1,9,11.2,21,13,0,61.9,20
2002-03-09,03,パイオニアレッドウィングス,NECレッドロケッツ,10,,河野奈歩,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-09,03,パイオニアレッドウィングス,NECレッドロケッツ,11,,椿本真恵,5,■,■,■,■,■,31,10,3,32.3,22.6,2.00,0,0,0,-,1,0.20,17,0,1,6,8.8,14,7,0,50.0,11
2002-03-09,03,パイオニアレッドウィングス,NECレッドロケッツ,14,,内田役子,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,3,0.60,16,0,1,2,3.1,0,0,0,-,3
2002-03-09,03,パイオニアレッドウィングス,NECレッドロケッツ,17,,西畑美希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-09,03,パイオニアレッドウィングス,NECレッドロケッツ,18,,阿部香奈子,3,nan,nan,□,□,□,6,4,0,66.7,66.7,1.33,0,0,0,-,1,0.33,2,0,0,0,0.0,0,0,0,-,5
2002-03-09,03,パイオニアレッドウィングス,NECレッドロケッツ,23,,スコットダニエル,5,■,■,■,■,■,25,9,2,36.0,28.0,1.80,0,0,0,-,1,0.20,8,0,1,2,6.2,0,0,0,-,10
2002-03-09,03,パイオニアレッドウィングス,NECレッドロケッツ,33,,小泉栄子,3,□,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,3,2,0,66.7,0
2002-03-10,03,パイオニアレッドウィングス,東レアローズ,0,,佐々木みき,3,■,■,■,nan,nan,32,16,0,50.0,50.0,5.33,12,7,0,58.3,0,-,14,0,1,1,1.8,5,3,0,60.0,16
2002-03-10,03,パイオニアレッドウィングス,東レアローズ,2,,鈴木玲子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-10,03,パイオニアレッドウィングス,東レアローズ,5,,多治見麻子,3,■,■,■,nan,nan,14,5,2,35.7,21.4,1.67,0,0,0,-,0,-,10,0,2,2,5.0,15,6,0,40.0,5
2002-03-10,03,パイオニアレッドウィングス,東レアローズ,7,L,吉田実代,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,15,0,83.3,0
2002-03-10,03,パイオニアレッドウィングス,東レアローズ,8,,斎藤真由美,3,■,■,■,nan,nan,27,12,1,44.4,40.7,4.00,0,0,0,-,3,1.00,11,0,0,3,6.8,7,6,0,85.7,15
2002-03-10,03,パイオニアレッドウィングス,東レアローズ,10,,河野奈歩,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-10,03,パイオニアレッドウィングス,東レアローズ,11,,椿本真恵,3,■,■,■,nan,nan,10,5,0,50.0,50.0,1.67,0,0,0,-,0,-,6,0,1,2,8.3,9,5,0,55.6,5
2002-03-10,03,パイオニアレッドウィングス,東レアローズ,14,,内田役子,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,2,0.67,13,0,0,1,1.9,0,0,0,-,2
2002-03-10,03,パイオニアレッドウィングス,東レアローズ,17,,西畑美希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-10,03,パイオニアレッドウィングス,東レアローズ,18,,阿部香奈子,3,□,□,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,8,1,0,4,25.0,0,0,0,-,1
2002-03-10,03,パイオニアレッドウィングス,東レアローズ,23,,スコットダニエル,3,■,■,■,nan,nan,20,10,1,50.0,45.0,3.33,0,0,0,-,4,1.33,6,1,0,0,16.7,0,0,0,-,15
2002-03-10,03,パイオニアレッドウィングス,東レアローズ,33,,小泉栄子,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,9,0,0,1,2.8,6,2,0,33.3,0
2002-03-10,03,東レアローズ,パイオニアレッドウィングス,1,,熊前知加子,3,■,■,■,nan,nan,24,9,4,37.5,20.8,3.00,2,2,0,100.0,1,0.33,10,0,1,3,7.5,13,12,0,92.3,10
2002-03-10,03,東レアローズ,パイオニアレッドウィングス,2,,木村久美,3,■,■,■,nan,nan,15,8,0,53.3,53.3,2.67,1,0,0,0.0,2,0.67,8,0,1,2,6.2,22,18,0,81.8,10
2002-03-10,03,東レアローズ,パイオニアレッドウィングス,3,,苧坂一美,3,■,■,■,nan,nan,16,8,2,50.0,37.5,2.67,0,0,0,-,1,0.33,8,0,1,6,18.8,0,0,0,-,9
2002-03-10,03,東レアローズ,パイオニアレッドウィングス,4,,小玉佐知子,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,1,0.33,13,0,0,4,7.7,0,0,0,-,1
2002-03-10,03,東レアローズ,パイオニアレッドウィングス,6,,向井久子,2,■,nan,□,nan,nan,8,1,1,12.5,0.0,0.50,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,1
2002-03-10,03,東レアローズ,パイオニアレッドウィングス,7,,上田かおり,3,□,■,■,nan,nan,8,2,0,25.0,25.0,0.67,0,0,0,-,1,0.33,9,0,1,3,8.3,0,0,0,-,3
2002-03-10,03,東レアローズ,パイオニアレッドウィングス,10,L,佐野優子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,22,0,84.6,0
2002-03-10,03,東レアローズ,パイオニアレッドウィングス,12,,池田幸子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-10,03,東レアローズ,パイオニアレッドウィングス,13,,五十川葉子,3,□,■,■,nan,nan,30,15,2,50.0,43.3,5.00,0,0,0,-,0,-,9,0,0,4,11.1,10,5,0,50.0,15
2002-03-10,03,東レアローズ,パイオニアレッドウィングス,15,,芝田安希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2002-03-10,03,東レアローズ,パイオニアレッドウィングス,16,,冨田寧寧,2,■,nan,□,nan,nan,10,5,2,50.0,30.0,2.50,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,5
2002-03-10,03,東レアローズ,パイオニアレッドウィングス,20,,山崎望美,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2002-03-10,03,久光製薬スプリングス,NECレッドロケッツ,2,,池上亜紀,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2002-03-10,03,久光製薬スプリングス,NECレッドロケッツ,3,,橋本由紀子,4,■,■,■,■,nan,28,11,1,39.3,35.7,2.75,0,0,0,-,1,0.25,13,0,0,4,7.7,18,8,0,44.4,12
2002-03-10,03,久光製薬スプリングス,NECレッドロケッツ,4,,先野久美子,4,■,■,■,■,nan,23,11,3,47.8,34.8,2.75,0,0,0,-,1,0.25,16,0,0,3,4.7,0,0,0,-,12
2002-03-10,03,久光製薬スプリングス,NECレッドロケッツ,5,,関井陽子,4,■,■,■,■,nan,25,13,2,52.0,44.0,3.25,0,0,0,-,3,0.75,12,0,0,6,12.5,21,16,0,76.2,16
2002-03-10,03,久光製薬スプリングス,NECレッドロケッツ,6,,村川裕子,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,0,2,21.7,0,0,0,-,1
2002-03-10,03,久光製薬スプリングス,NECレッドロケッツ,7,,江口理代,2,nan,□,nan,□,nan,7,3,0,42.9,42.9,1.50,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,3
2002-03-10,03,久光製薬スプリングス,NECレッドロケッツ,8,,大村加奈子,4,■,■,■,■,nan,46,23,0,50.0,50.0,5.75,2,0,0,0.0,1,0.25,13,0,2,3,5.8,0,0,0,-,24
2002-03-10,03,久光製薬スプリングス,NECレッドロケッツ,9,L,高橋幸子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,31,21,0,67.7,0
2002-03-10,03,久光製薬スプリングス,NECレッドロケッツ,10,,鶴田桂子,4,■,■,■,■,nan,3,3,0,100.0,100.0,0.75,0,0,0,-,0,-,10,0,0,3,7.5,0,0,0,-,3
2002-03-10,03,久光製薬スプリングス,NECレッドロケッツ,11,,満永ひとみ,4,■,■,■,■,nan,15,5,2,33.3,20.0,1.25,0,0,0,-,0,-,18,0,3,4,5.6,4,4,0,100.0,5
2002-03-10,03,久光製薬スプリングス,NECレッドロケッツ,12,,北島真紀子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
