試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2020-10-31,ウルフドッグス名古屋,1,,山田脩造,3,■,■,■,nan,nan,11,3,1,0.2727272727272727,0.18181818181818182,1.00,1,1,0,100.0,2,0.67,9,1,2,1,8.3,19,8,7,60.5,,,,,,,,
2020-10-31,ウルフドッグス名古屋,2,,山近哲,3,■,■,■,nan,nan,4,3,0,0.75,0.75,1.00,0,0,0,-,2,0.67,8,0,0,3,9.4,1,1,0,100.0,,,,,,,,
2020-10-31,ウルフドッグス名古屋,3,,クレクバルトシュ,3,■,■,■,nan,nan,42,22,2,0.5238095238095238,0.47619047619047616,7.33,12,7,0,58.3,2,0.67,11,0,2,5,6.8,3,1,1,50.0,,,,,,,,
2020-10-31,ウルフドッグス名古屋,5,,前田一誠,3,■,■,■,nan,nan,2,1,0,0.5,0.5,0.33,0,0,0,-,2,0.67,14,0,2,4,3.6,1,0,0,0.0,,,,,,,,
2020-10-31,ウルフドッグス名古屋,6,,近裕崇,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,,,,,,,,
2020-10-31,ウルフドッグス名古屋,7,,白岩直也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,ウルフドッグス名古屋,9,,ユンボンウ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,ウルフドッグス名古屋,11,,傳田亮太,3,■,■,■,nan,nan,8,5,0,0.625,0.625,1.67,0,0,0,-,0,-,12,1,0,2,12.5,0,0,0,-,,,,,,,,
2020-10-31,ウルフドッグス名古屋,14,,椿山竜介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,ウルフドッグス名古屋,20,,川口太一,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,0,1,16.7,,,,,,,,
2020-10-31,ウルフドッグス名古屋,21,,永露元稀,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,0,1,41.7,0,0,0,-,,,,,,,,
2020-10-31,ウルフドッグス名古屋,22,,高梨健太,3,■,■,■,nan,nan,19,8,1,0.42105263157894735,0.3684210526315789,2.67,5,4,0,80.0,0,-,15,1,0,10,23.3,14,8,1,60.7,,,,,,,,
2020-10-31,ウルフドッグス名古屋,24,L,小川智大,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,8,3,86.4,,,,,,,,
2020-10-31,ウルフドッグス名古屋,26,,山崎彰都,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,ウルフドッグス名古屋,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,86,42,4,0.4883720930232558,0.4418604651162791,14.00,18,12,0,66.7,8,2.67,75,4,6,28,12.7,52,26,13,62.5,90,42,6,46.7,6,2.00,3.4,44.9
