試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-03-06,ウルフドッグス名古屋,1,,山田脩造,4,■,■,■,■,nan,12,8,0,66.7,66.7,2.00,2,1,0,50.0,2,0.50,11,0,2,1,-2.3,21,10,2,52.4,,,,,,,,
2021-03-06,ウルフドッグス名古屋,2,,山近哲,4,■,■,■,■,nan,5,3,0,60.0,60.0,0.75,0,0,0,-,1,0.25,9,1,2,1,8.3,0,0,0,-,,,,,,,,
2021-03-06,ウルフドッグス名古屋,3,,クレクバルトシュ,4,■,■,■,■,nan,49,28,3,57.1,51.0,7.00,26,16,2,61.5,3,0.75,16,3,7,2,10.9,0,0,0,-,,,,,,,,
2021-03-06,ウルフドッグス名古屋,5,,前田一誠,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,18,0,0,3,4.2,0,0,0,-,,,,,,,,
2021-03-06,ウルフドッグス名古屋,6,,近裕崇,4,■,■,■,■,nan,8,4,0,50.0,50.0,1.00,0,0,0,-,6,1.50,12,0,2,5,6.2,0,0,0,-,,,,,,,,
2021-03-06,ウルフドッグス名古屋,7,,白岩直也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,ウルフドッグス名古屋,8,,神谷雄飛,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,ウルフドッグス名古屋,9,,ユンボンウ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,ウルフドッグス名古屋,14,,椿山竜介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,ウルフドッグス名古屋,20,L,川口太一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,ウルフドッグス名古屋,21,,永露元稀,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-03-06,ウルフドッグス名古屋,22,,高梨健太,4,■,■,■,■,nan,22,7,0,31.8,31.8,1.75,4,2,0,50.0,0,-,28,1,1,5,7.1,29,12,6,51.7,,,,,,,,
2021-03-06,ウルフドッグス名古屋,24,L,小川智大,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,7,6,58.8,,,,,,,,
2021-03-06,ウルフドッグス名古屋,26,,山崎彰都,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,ウルフドッグス名古屋,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,96,50,3,52.1,49.0,12.50,32,19,2,59.4,13,3.25,98,5,15,18,5.9,67,29,14,53.7,115,52,12,45.2,7,1.75,5.8,63.9
