月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,14,,ヤカングマ,12,3,3,3,2,1,109,42,4,38.53211009174312,34.862385321100916,9.083333333333334,34,18,1,52.94117647058824,0,0.0,43,0,3,5,1.1627906976744187,0,0,0,
12,14,,ヤカングマ,20,6,6,6,1,1,184,94,11,51.08695652173913,45.108695652173914,9.2,92,41,7,44.565217391304344,1,0.05,78,6,9,22,11.85897435897436,1,0,0,0.0
01,14,,ヤカングマ,16,5,5,5,1,0,163,65,10,39.87730061349693,33.74233128834356,10.1875,68,21,6,30.88235294117647,1,0.0625,60,3,7,10,6.25,0,0,0,
02,14,,ヤカングマ,25,6,6,6,4,3,216,93,11,43.05555555555556,37.96296296296296,8.64,97,46,4,47.42268041237113,2,0.08,100,8,6,26,13.0,0,0,0,
