試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,1,,吉田みなみ,4,nan,□,□,■,■,26,9,3,34.6,23.1,2.25,0,0,0,-,0,-,12,0,0,3,6.2,20,12,0,60.0,9,,,,,,,,
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,2,,山口舞,5,■,■,■,■,■,22,7,0,31.8,31.8,1.40,0,0,0,-,0,-,14,0,0,2,3.6,18,7,0,38.9,7,,,,,,,,
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,3,,米村信子,3,■,■,■,nan,nan,21,6,1,28.6,23.8,2.00,0,0,0,-,0,-,7,0,0,0,0.0,8,5,0,62.5,6,,,,,,,,
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,5,,福田舞,5,□,■,■,■,■,35,14,3,40.0,31.4,2.80,3,0,0,0.0,2,0.40,17,0,2,6,8.8,7,3,0,42.9,16,,,,,,,,
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,8,,川畑愛希,3,□,nan,■,□,nan,13,2,1,15.4,7.7,0.67,0,0,0,-,0,-,3,0,0,1,8.3,11,4,0,36.4,2,,,,,,,,
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,13,,高松未,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,2,0,0,0.0,0,,,,,,,,
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,14,,宮下遥,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,15,,岡野弘子,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,2,0.40,9,0,1,4,11.1,0,0,0,-,2,,,,,,,,
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,17,,小林亜里沙,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,20,L,丸山亜季,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,5,0,45.5,0,,,,,,,,
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,21,,森和代,5,■,■,■,■,■,34,15,1,44.1,41.2,3.00,0,0,0,-,1,0.20,15,0,0,3,5.0,9,5,0,55.6,16,,,,,,,,
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,22,,卜部里菜,3,■,nan,nan,□,□,8,1,1,12.5,0.0,0.33,0,0,0,-,0,-,2,0,0,0,0.0,7,5,0,71.4,1,,,,,,,,
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,29,L,瀬尾有耶,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,33,,若浦貴子,5,■,■,□,■,■,32,5,1,15.6,12.5,1.00,0,0,0,-,3,0.60,6,0,0,0,0.0,3,0,0,0.0,8,,,,,,,,
2011-02-26,岡山シーガルズ,NECレッドロケッツ,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,191,59,11,30.9,25.1,11.80,3,0,0,0.0,8,1.60,88,0,3,20,5.7,96,46,0,47.9,67,175,67,7,38.3,13,2.60,18.0,76.5
