試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,2,,梶野喜宏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,6,,勝将哉,4,■,■,■,■,nan,39,20,2,51.3,46.2,5.00,7,3,1,42.9,0,-,18,2,6,5,15.8,9,5,0,55.6,22
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,7,L,石田康祐,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,8,,小林洸,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,9,,本多駿,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,10,,繁田康平,4,■,■,■,■,nan,7,2,1,28.6,14.3,0.50,0,0,0,-,1,0.25,8,0,0,4,12.5,0,0,0,-,3
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,12,,中田雄大,4,■,■,■,■,nan,4,2,0,50.0,50.0,0.50,0,0,0,-,1,0.25,13,0,1,2,3.8,0,0,0,-,3
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,13,,那須野裕進,4,□,□,□,□,nan,5,1,1,20.0,0.0,0.25,0,0,0,-,1,0.25,3,0,0,0,0.0,0,0,0,-,2
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,15,,山本慎人,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,16,L,大原悠,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,14,0,73.7,0
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,19,,清水夢斗,4,■,■,■,■,nan,6,3,1,50.0,33.3,0.75,0,0,0,-,5,1.25,11,0,0,2,4.5,1,0,0,0.0,8
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,23,,米澤寛武,4,■,■,■,■,nan,34,17,1,50.0,47.1,4.25,0,0,0,-,1,0.25,18,0,0,6,8.3,40,30,0,75.0,18
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,24,,小林空,4,■,■,■,■,nan,28,11,2,39.3,32.1,2.75,8,4,0,50.0,0,-,21,2,2,10,21.4,0,0,0,-,13
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,30,,濱本豊,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-07,近畿クラブスフィーダ,兵庫デルフィーノ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,123,56,8,45.5,39.0,14.00,15,7,1,46.7,9,2.25,97,4,10,29,11.2,69,49,0,71.0,69
