試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-27,クボタスピアーズ,1,,鎌苅翔,4,■,■,■,■,nan,25,8,0,32.0,32.0,2.00,0,0,0,-,4,1.00,22,0,0,2,2.3,3,1,1,50.0,,,,,,,,
2021-02-27,クボタスピアーズ,2,,赤松圭介,4,■,■,■,■,nan,39,22,3,56.4,48.7,5.50,20,10,1,50.0,1,0.25,15,0,3,2,-1.7,0,0,0,-,,,,,,,,
2021-02-27,クボタスピアーズ,3,L,早瀬川雄也,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,14,2,83.3,,,,,,,,
2021-02-27,クボタスピアーズ,4,,岡崎誠,4,■,■,■,■,nan,32,16,1,50.0,46.9,4.00,1,1,0,100.0,1,0.25,12,0,2,1,-2.1,5,2,0,40.0,,,,,,,,
2021-02-27,クボタスピアーズ,5,,丸一達也,4,■,■,■,■,nan,18,8,1,44.4,38.9,2.00,0,0,0,-,2,0.50,13,0,0,2,3.8,0,0,0,-,,,,,,,,
2021-02-27,クボタスピアーズ,6,,阪根彩斗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,クボタスピアーズ,7,,蓑田蓮,2,nan,□,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2021-02-27,クボタスピアーズ,8,,野口拓朗,4,■,■,■,■,nan,17,8,0,47.1,47.1,2.00,0,0,0,-,1,0.25,15,0,1,0,-1.7,44,26,14,75.0,,,,,,,,
2021-02-27,クボタスピアーズ,9,,田中誠,4,■,■,□,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,10,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-27,クボタスピアーズ,10,L,寺田晃聖,2,nan,nan,〇,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,5,2,85.7,,,,,,,,
2021-02-27,クボタスピアーズ,12,,籠樹,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-27,クボタスピアーズ,14,,守山巧,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,クボタスピアーズ,16,,谷口裕太郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,クボタスピアーズ,17,,田中伸哉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,クボタスピアーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,131,62,5,47.3,43.5,15.50,21,11,1,52.4,10,2.50,90,0,7,7,0.0,77,48,19,74.7,130,64,6,49.2,5,1.25,6.5,80.1
