試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2021-02-07,クボタスピアーズ,千葉ZELVA,1,,鎌苅翔,5,■,■,■,■,■,17,5,1,29.4,23.5,1.00,0,0,0,-,3,0.60,11,0,1,1,0.0,8,6,2,87.5,8
2021-02-07,クボタスピアーズ,千葉ZELVA,2,,赤松圭介,5,■,■,■,■,■,54,29,3,53.7,48.1,5.80,17,5,3,29.4,3,0.60,16,0,2,2,0.0,0,0,0,-,32
2021-02-07,クボタスピアーズ,千葉ZELVA,3,L,早瀬川雄也,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,6,2,53.8,0
2021-02-07,クボタスピアーズ,千葉ZELVA,4,,岡崎誠,5,■,■,■,■,■,18,6,2,33.3,22.2,1.20,0,0,0,-,2,0.40,27,2,5,8,10.2,18,6,3,41.7,10
2021-02-07,クボタスピアーズ,千葉ZELVA,5,,丸一達也,5,■,■,■,■,■,13,7,1,53.8,46.2,1.40,0,0,0,-,3,0.60,13,0,5,3,-3.8,0,0,0,-,10
2021-02-07,クボタスピアーズ,千葉ZELVA,6,,阪根彩斗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-02-07,クボタスピアーズ,千葉ZELVA,7,,蓑田蓮,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-02-07,クボタスピアーズ,千葉ZELVA,8,,野口拓朗,5,■,■,■,■,■,20,7,2,35.0,25.0,1.40,0,0,0,-,1,0.20,17,0,0,0,0.0,35,17,1,50.0,8
2021-02-07,クボタスピアーズ,千葉ZELVA,9,,田中誠,5,■,■,■,■,■,4,3,1,75.0,50.0,0.60,0,0,0,-,1,0.20,14,0,2,5,5.4,2,0,0,0.0,4
2021-02-07,クボタスピアーズ,千葉ZELVA,10,L,寺田晃聖,2,nan,nan,nan,〇,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,2,3,58.3,0
2021-02-07,クボタスピアーズ,千葉ZELVA,12,,籠樹,2,nan,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2021-02-07,クボタスピアーズ,千葉ZELVA,14,,守山巧,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2021-02-07,クボタスピアーズ,千葉ZELVA,16,,谷口裕太郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-02-07,クボタスピアーズ,千葉ZELVA,17,,田中伸哉,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-02-07,クボタスピアーズ,千葉ZELVA,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,126,57,10,45.2,37.3,11.40,17,5,3,29.4,13,2.60,104,2,16,19,2.6,82,37,11,51.8,72
