大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,埼玉アザレア,21,75,313,128,32,40.9,25,12,7,48.0,1.71,11,0.15,276,2,0,12,70,6.0,490,226,133,59.7,128,11,2,141
レギュラーラウンド,埼玉アザレア,21,75,313,128,32,40.9,25,12,7,48.0,1.71,11,0.15,276,2,0,12,70,6.0,490,226,133,59.7,128,11,2,141
V.LEAGUE DIVISION2 MEN 2018-19,埼玉アザレア,24,53,214,75,19,35.0,8,4,1,50.0,1.42,9,0.17,183,2,3,8,37,6.7,357,137,115,54.5,75,9,5,89
レギュラーラウンド,埼玉アザレア,24,53,214,75,19,35.0,8,4,1,50.0,1.42,9,0.17,183,2,3,8,37,6.7,357,137,115,54.5,75,9,5,89
Ｖ・チャレンジリーグⅠ男子 2017/18,埼玉アザレア,20,23,84,29,9,34.5,1,0,0,0.0,1.26,4,0.17,41,0,0,8,6,-1.2,111,54,27,60.8,29,4,0,33
レギュラーラウンド,埼玉アザレア,20,23,84,29,9,34.5,1,0,0,0.0,1.26,4,0.17,41,0,0,8,6,-1.2,111,54,27,60.8,29,4,0,33
レギュラーシーズン通算,,65,151,611,232,60,38.0,34,16,8,47.1,1.54,24,0.16,500,4,3,28,113,5.7,958,417,275,57.9,232,24,7,263
通算,,65,151,611,232,60,38.0,34,16,8,47.1,1.54,24,0.16,500,4,3,28,113,5.7,958,417,275,57.9,232,24,7,263
