大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,埼玉アザレア,21,75,737,360,65,48.8,226,115,33,50.9,4.8,21,0.28,271,0,3,9,61,5.9,4,0,2,25.0,360,21,3,384
レギュラーラウンド,埼玉アザレア,21,75,737,360,65,48.8,226,115,33,50.9,4.8,21,0.28,271,0,3,9,61,5.9,4,0,2,25.0,360,21,3,384
V.LEAGUE DIVISION2 MEN 2018-19,埼玉アザレア,23,84,807,380,67,47.1,203,96,36,47.3,4.52,22,0.26,338,1,6,27,85,6.4,6,2,1,41.7,380,22,7,409
レギュラーラウンド,埼玉アザレア,23,84,807,380,67,47.1,203,96,36,47.3,4.52,22,0.26,338,1,6,27,85,6.4,6,2,1,41.7,380,22,7,409
Ｖ・チャレンジリーグⅠ男子 2017/18,埼玉アザレア,13,25,115,43,6,37.4,33,13,2,39.4,1.72,4,0.16,57,3,2,14,19,11.0,3,1,0,33.3,43,4,5,52
レギュラーラウンド,埼玉アザレア,13,25,115,43,6,37.4,33,13,2,39.4,1.72,4,0.16,57,3,2,14,19,11.0,3,1,0,33.3,43,4,5,52
Ｖ・チャレンジリーグⅠ男子 2015/16,埼玉アザレア,14,50,461,199,34,43.2,126,56,11,44.4,3.98,5,0.1,159,7,0,35,43,11.2,6,4,0,66.7,199,5,7,211
レギュラーラウンド,埼玉アザレア,14,50,461,199,34,43.2,126,56,11,44.4,3.98,5,0.1,159,7,0,35,43,11.2,6,4,0,66.7,199,5,7,211
Ｖ・チャレンジリーグ男子 2014/15,埼玉アザレア,9,4,14,7,2,50.0,4,2,1,50.0,1.75,1,0.25,4,0,0,4,0,0.0,0,0,0,-,7,1,0,8
レギュラーラウンド,埼玉アザレア,9,4,14,7,2,50.0,4,2,1,50.0,1.75,1,0.25,4,0,0,4,0,0.0,0,0,0,-,7,1,0,8
レギュラーシーズン通算,,80,238,2134,989,174,46.3,592,282,83,47.6,4.16,53,0.22,829,11,11,89,208,6.2,19,7,3,44.7,989,53,22,1064
通算,,80,238,2134,989,174,46.3,592,282,83,47.6,4.16,53,0.22,829,11,11,89,208,6.2,19,7,3,44.7,989,53,22,1064
