大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,埼玉アザレア,17,37,73,31,5,42.5,0,0,0,-,0.84,13,0.35,108,3,3,13,32,10.0,10,8,2,90.0,31,13,6,50
レギュラーラウンド,埼玉アザレア,17,37,73,31,5,42.5,0,0,0,-,0.84,13,0.35,108,3,3,13,32,10.0,10,8,2,90.0,31,13,6,50
V.LEAGUE DIVISION2 MEN 2018-19,埼玉アザレア,22,64,179,84,9,46.9,0,0,0,-,1.31,24,0.38,238,1,9,21,64,8.7,31,18,6,67.7,84,24,10,118
レギュラーラウンド,埼玉アザレア,22,64,179,84,9,46.9,0,0,0,-,1.31,24,0.38,238,1,9,21,64,8.7,31,18,6,67.7,84,24,10,118
Ｖ・チャレンジリーグⅠ男子 2017/18,埼玉アザレア,14,7,24,8,4,33.3,7,3,1,42.9,1.14,0,-,12,0,0,5,1,-8.3,0,0,0,-,8,0,0,8
レギュラーラウンド,埼玉アザレア,14,7,24,8,4,33.3,7,3,1,42.9,1.14,0,-,12,0,0,5,1,-8.3,0,0,0,-,8,0,0,8
Ｖ・チャレンジリーグⅠ男子 2016/17,埼玉アザレア,17,28,165,56,9,33.9,5,2,0,40.0,2.00,6,0.21,81,1,1,13,31,11.8,195,127,0,65.1,56,6,2,64
レギュラーラウンド,埼玉アザレア,17,28,165,56,9,33.9,5,2,0,40.0,2.00,6,0.21,81,1,1,13,31,11.8,195,127,0,65.1,56,6,2,64
チャレンジリーグ入替戦男子2016/17,,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジマッチ,,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2015/16,埼玉アザレア,21,63,399,160,32,40.1,18,7,3,38.9,2.54,19,0.30,182,6,2,24,54,11.6,314,187,0,59.6,160,19,8,187
レギュラーラウンド,埼玉アザレア,21,63,399,160,32,40.1,18,7,3,38.9,2.54,19,0.30,182,6,2,24,54,11.6,314,187,0,59.6,160,19,8,187
Ｖ・チャレンジリーグ男子 2014/15,埼玉アザレア,18,54,302,127,28,42.1,12,0,4,0.0,2.35,17,0.31,180,1,2,41,60,9.8,357,223,0,62.5,127,17,3,147
レギュラーラウンド,埼玉アザレア,18,54,302,127,28,42.1,12,0,4,0.0,2.35,17,0.31,180,1,2,41,60,9.8,357,223,0,62.5,127,17,3,147
レギュラーシーズン通算,,109,253,1142,466,87,40.8,42,12,8,28.6,1.84,79,0.31,801,12,17,117,242,7.5,907,563,8,62.5,466,79,29,574
通算,,111,253,1142,466,87,40.8,42,12,8,28.6,1.84,79,0.31,801,12,17,117,242,7.5,907,563,8,62.5,466,79,29,574
