大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,埼玉アザレア,21,69,10,7,0,70.0,0,0,0,-,0.10,1,0.01,120,3,4,12,40,11.7,7,0,3,21.4,7,1,7,15
レギュラーラウンド,埼玉アザレア,21,69,10,7,0,70.0,0,0,0,-,0.10,1,0.01,120,3,4,12,40,11.7,7,0,3,21.4,7,1,7,15
V.LEAGUE DIVISION2 MEN 2018-19,埼玉アザレア,23,39,6,3,2,50.0,0,0,0,-,0.08,0,-,62,1,0,20,9,-2.8,0,0,0,-,3,0,1,4
レギュラーラウンド,埼玉アザレア,23,39,6,3,2,50.0,0,0,0,-,0.08,0,-,62,1,0,20,9,-2.8,0,0,0,-,3,0,1,4
Ｖ・チャレンジリーグⅠ男子 2017/18,埼玉アザレア,6,13,0,0,0,-,0,0,0,-,-,0,-,18,0,0,4,1,-4.2,0,0,0,-,0,0,0,0
レギュラーラウンド,埼玉アザレア,6,13,0,0,0,-,0,0,0,-,-,0,-,18,0,0,4,1,-4.2,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,50,121,16,10,2,62.5,0,0,0,-,0.08,1,0.01,200,4,4,36,50,5.8,7,0,3,21.4,10,1,8,19
通算,,50,121,16,10,2,62.5,0,0,0,-,0.08,1,0.01,200,4,4,36,50,5.8,7,0,3,21.4,10,1,8,19
