大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,埼玉アザレア,19,9,54,34,5,63.0,20,13,3,65.0,3.78,1,0.11,29,0,0,1,9,6.9,0,0,0,-,34,1,0,35
レギュラーラウンド,埼玉アザレア,19,9,54,34,5,63.0,20,13,3,65.0,3.78,1,0.11,29,0,0,1,9,6.9,0,0,0,-,34,1,0,35
V.LEAGUE DIVISION2 MEN 2018-19,埼玉アザレア,24,19,166,67,17,40.4,48,21,4,43.8,3.53,6,0.32,59,0,1,5,11,4.2,0,0,0,-,67,6,1,74
レギュラーラウンド,埼玉アザレア,24,19,166,67,17,40.4,48,21,4,43.8,3.53,6,0.32,59,0,1,5,11,4.2,0,0,0,-,67,6,1,74
Ｖ・チャレンジリーグⅠ男子 2017/18,埼玉アザレア,21,63,499,219,45,43.9,127,55,19,43.3,3.48,11,0.17,214,4,4,31,45,5.4,0,0,0,-,219,11,8,238
レギュラーラウンド,埼玉アザレア,21,63,499,219,45,43.9,127,55,19,43.3,3.48,11,0.17,214,4,4,31,45,5.4,0,0,0,-,219,11,8,238
Ｖ・チャレンジリーグⅠ男子 2016/17,埼玉アザレア,21,62,510,230,53,45.1,77,25,12,32.5,3.71,16,0.26,223,5,4,14,81,12.8,3,1,0,33.3,230,16,9,255
レギュラーラウンド,埼玉アザレア,21,62,510,230,53,45.1,77,25,12,32.5,3.71,16,0.26,223,5,4,14,81,12.8,3,1,0,33.3,230,16,9,255
チャレンジリーグ入替戦男子2016/17,,2,9,58,26,9,44.8,5,2,1,40.0,2.89,1,0.11,37,0,0,3,7,4.7,2,2,0,100.0,26,1,0,27
チャレンジマッチ,,2,9,58,26,9,44.8,5,2,1,40.0,2.89,1,0.11,37,0,0,3,7,4.7,2,2,0,100.0,26,1,0,27
Ｖ・チャレンジリーグⅠ男子 2015/16,埼玉アザレア,21,47,257,93,30,36.2,73,24,20,32.9,1.98,8,0.17,119,2,1,21,44,11.6,5,2,0,40.0,93,8,3,104
レギュラーラウンド,埼玉アザレア,21,47,257,93,30,36.2,73,24,20,32.9,1.98,8,0.17,119,2,1,21,44,11.6,5,2,0,40.0,93,8,3,104
Ｖ・チャレンジリーグ男子 2014/15,埼玉アザレア,17,59,403,166,45,41.2,90,37,20,41.1,2.81,18,0.31,223,0,8,16,88,12.7,1,0,0,0.0,166,18,8,192
レギュラーラウンド,埼玉アザレア,17,59,403,166,45,41.2,90,37,20,41.1,2.81,18,0.31,223,0,8,16,88,12.7,1,0,0,0.0,166,18,8,192
レギュラーシーズン通算,,123,259,1889,809,195,42.8,435,175,78,40.2,3.12,60,0.23,867,11,18,88,278,8.8,9,3,0,33.3,809,60,29,898
通算,,125,268,1947,835,204,42.9,440,177,79,40.2,3.12,61,0.23,904,11,18,91,285,8.6,11,5,0,45.5,835,61,29,925
