大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,埼玉アザレア,19,75,290,143,13,49.3,0,0,0,-,1.91,34,0.45,169,0,2,8,35,5.2,11,2,5,40.9,143,34,2,179
レギュラーラウンド,埼玉アザレア,19,75,290,143,13,49.3,0,0,0,-,1.91,34,0.45,169,0,2,8,35,5.2,11,2,5,40.9,143,34,2,179
V.LEAGUE DIVISION2 MEN 2018-19,埼玉アザレア,24,95,424,220,19,51.9,0,0,0,-,2.32,51,0.54,283,3,3,10,57,6.3,11,8,2,81.8,220,51,6,277
レギュラーラウンド,埼玉アザレア,24,95,424,220,19,51.9,0,0,0,-,2.32,51,0.54,283,3,3,10,57,6.3,11,8,2,81.8,220,51,6,277
Ｖ・チャレンジリーグⅠ男子 2017/18,埼玉アザレア,21,76,414,210,29,50.7,1,1,0,100.0,2.76,24,0.32,185,2,0,10,24,3.0,7,3,1,50.0,210,24,2,236
レギュラーラウンド,埼玉アザレア,21,76,414,210,29,50.7,1,1,0,100.0,2.76,24,0.32,185,2,0,10,24,3.0,7,3,1,50.0,210,24,2,236
Ｖ・チャレンジリーグⅠ男子 2016/17,埼玉アザレア,17,60,317,154,24,48.6,0,0,0,-,2.57,25,0.42,178,0,0,9,51,7.2,4,1,0,25.0,154,25,0,179
レギュラーラウンド,埼玉アザレア,17,60,317,154,24,48.6,0,0,0,-,2.57,25,0.42,178,0,0,9,51,7.2,4,1,0,25.0,154,25,0,179
チャレンジリーグ入替戦男子2016/17,,2,9,41,20,3,48.8,0,0,0,-,2.22,5,0.56,27,0,0,1,4,3.7,1,1,0,100.0,20,5,0,25
チャレンジマッチ,,2,9,41,20,3,48.8,0,0,0,-,2.22,5,0.56,27,0,0,1,4,3.7,1,1,0,100.0,20,5,0,25
レギュラーシーズン通算,,81,306,1445,727,85,50.3,1,1,0,100.0,2.38,134,0.44,815,5,5,37,167,5.2,33,14,8,54.5,727,134,10,871
通算,,83,315,1486,747,88,50.3,1,1,0,100.0,2.37,139,0.44,842,5,5,38,171,5.1,34,15,8,55.9,747,139,10,896
