大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,埼玉アザレア,21,29,137,45,9,32.8,4,2,0,50.0,1.55,6,0.21,93,0,0,11,25,3.8,66,21,20,47.0,45,6,0,51
レギュラーラウンド,埼玉アザレア,21,29,137,45,9,32.8,4,2,0,50.0,1.55,6,0.21,93,0,0,11,25,3.8,66,21,20,47.0,45,6,0,51
V.LEAGUE DIVISION2 MEN 2018-19,埼玉アザレア,24,86,518,196,36,37.8,19,5,8,26.3,2.28,37,0.43,323,4,18,32,97,11.8,150,52,42,48.7,196,37,22,255
レギュラーラウンド,埼玉アザレア,24,86,518,196,36,37.8,19,5,8,26.3,2.28,37,0.43,323,4,18,32,97,11.8,150,52,42,48.7,196,37,22,255
Ｖ・チャレンジリーグⅠ男子 2017/18,埼玉アザレア,21,71,397,156,31,39.3,7,2,3,28.6,2.2,17,0.24,248,1,7,25,83,9.1,206,59,53,41.5,156,17,8,181
レギュラーラウンド,埼玉アザレア,21,71,397,156,31,39.3,7,2,3,28.6,2.2,17,0.24,248,1,7,25,83,9.1,206,59,53,41.5,156,17,8,181
Ｖ・チャレンジリーグⅠ男子 2016/17,埼玉アザレア,21,71,377,152,29,40.3,31,14,6,45.2,2.14,25,0.35,231,2,6,26,83,11.9,136,53,0,39.0,152,25,8,185
レギュラーラウンド,埼玉アザレア,21,71,377,152,29,40.3,31,14,6,45.2,2.14,25,0.35,231,2,6,26,83,11.9,136,53,0,39.0,152,25,8,185
チャレンジリーグ入替戦男子2016/17,,2,8,58,23,8,39.7,0,0,0,-,2.88,7,0.88,27,1,2,2,10,18.9,7,5,0,71.4,23,7,3,33
チャレンジマッチ,,2,8,58,23,8,39.7,0,0,0,-,2.88,7,0.88,27,1,2,2,10,18.9,7,5,0,71.4,23,7,3,33
レギュラーシーズン通算,,87,257,1429,549,105,38.4,61,23,17,37.7,2.14,85,0.33,895,7,31,94,288,9.7,558,185,115,43.5,549,85,38,672
通算,,89,265,1487,572,113,38.5,61,23,17,37.7,2.16,92,0.35,922,8,33,96,298,9.9,565,190,115,43.8,572,92,41,705
