試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-14,富士通カワサキレッドスピリッツ,1,,エバデダンジェフリー宇意,3,■,■,■,nan,nan,12,4,0,33.3,33.3,1.33,1,0,0,0.0,1,0.33,7,0,1,0,-3.6,1,0,1,50.0,,,,,,,,
2021-02-14,富士通カワサキレッドスピリッツ,2,,松坂洸汰,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-14,富士通カワサキレッドスピリッツ,4,,柳田百織,3,■,■,■,nan,nan,30,22,3,73.3,63.3,7.33,13,9,1,69.2,0,-,11,0,4,2,-4.5,1,0,1,50.0,,,,,,,,
2021-02-14,富士通カワサキレッドスピリッツ,6,L,小林慎平,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,9,0,75.0,,,,,,,,
2021-02-14,富士通カワサキレッドスピリッツ,7,,加藤大雄,3,■,■,■,nan,nan,9,4,0,44.4,44.4,1.33,0,0,0,-,1,0.33,13,2,0,3,21.2,1,1,0,100.0,,,,,,,,
2021-02-14,富士通カワサキレッドスピリッツ,8,,後藤滉貴,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,2,1,-5.0,0,0,0,-,,,,,,,,
2021-02-14,富士通カワサキレッドスピリッツ,10,,岡村義郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-14,富士通カワサキレッドスピリッツ,11,,浅野卓雅,3,■,■,■,nan,nan,15,7,0,46.7,46.7,2.33,4,3,0,75.0,0,-,13,0,1,2,1.9,15,5,5,50.0,,,,,,,,
2021-02-14,富士通カワサキレッドスピリッツ,13,,兵頭佳樹,3,■,■,■,nan,nan,11,7,0,63.6,63.6,2.33,3,1,0,33.3,0,-,11,1,1,1,9.1,10,6,3,75.0,,,,,,,,
2021-02-14,富士通カワサキレッドスピリッツ,14,,谷平拓海,3,□,□,□,nan,nan,4,1,1,25.0,0.0,0.33,1,0,0,0.0,0,-,3,0,0,3,25.0,6,3,2,66.7,,,,,,,,
2021-02-14,富士通カワサキレッドスピリッツ,17,,角大樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-14,富士通カワサキレッドスピリッツ,18,,長谷山拓,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,2,0.67,9,0,1,0,-2.8,0,0,0,-,,,,,,,,
2021-02-14,富士通カワサキレッドスピリッツ,19,,尾木将,2,□,□,nan,nan,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,2,0,0,0,0.0,2,0,0,0.0,,,,,,,,
2021-02-14,富士通カワサキレッドスピリッツ,20,,志波京介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-14,富士通カワサキレッドスピリッツ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,84,45,4,53.6,48.8,15.00,23,13,1,56.5,4,1.33,74,3,10,12,4.7,48,24,12,62.5,97,40,10,41.2,3,1.00,2.4,59.5
