試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,1,,井上奈々朱,5,■,■,■,■,■,21,11,3,52.4,38.1,2.20,0,0,0,-,6,1.20,12,0,0,6,12.5,0,0,0,-,17,,,,,,,,
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,3,,大野果歩,5,■,■,■,■,■,19,10,0,52.6,52.6,2.00,0,0,0,-,3,0.60,11,0,0,4,9.1,0,0,0,-,13,,,,,,,,
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,4,,日高萌,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,6,,杉原若葉,3,■,■,nan,nan,□,6,5,0,83.3,83.3,1.67,0,0,0,-,0,-,7,1,0,2,21.4,11,1,4,27.3,6,,,,,,,,
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,7,,クランヤナ,5,■,■,■,■,■,77,33,4,42.9,37.7,6.60,23,11,3,47.8,2,0.40,13,0,0,4,7.7,0,0,0,-,35,,,,,,,,
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,8,,白井美沙紀,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,8,0,2,0,-6.2,0,0,0,-,0,,,,,,,,
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,9,,中田紫乃,5,□,□,■,■,■,11,3,2,27.3,9.1,0.60,1,0,0,0.0,0,-,14,0,0,7,12.5,37,7,11,33.8,3,,,,,,,,
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,10,,石川真奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,11,L,中島未来,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,11,6,53.8,0,,,,,,,,
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,12,,小川愛里奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,13,,黒後愛,5,■,■,■,■,■,46,16,5,34.8,23.9,3.20,5,1,1,20.0,3,0.60,15,0,2,5,5.0,24,9,3,43.8,19,,,,,,,,
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,14,,関菜々巳,5,■,■,■,■,■,2,1,0,50.0,50.0,0.20,0,0,0,-,0,-,23,1,0,8,13.0,0,0,0,-,2,,,,,,,,
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,15,,水杉玲奈,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,8,0,0,4,12.5,1,0,1,50.0,0,,,,,,,,
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,16,,マナバットアレオナデニス,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-02,東レアローズ,NECレッドロケッツ,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,182,79,14,43.4,35.7,15.80,29,12,4,41.4,14,2.80,111,2,4,40,9.9,99,28,25,40.9,95,201,75,8,37.3,4,0.80,12.5,50.9
