名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
小口創一郎,2006-02,堺ブレイザーズ,9,8,2,0,0,0,,,0,0,0,0,3,0,1,2,0,0,0,0,,0.0,0.0,8.3,
小林敦,2005-10,東レアローズ,11,40,9,20,13,2,65.0,55.0,0,0,0,1,30,2,4,8,1,1,0,16,,1.44,0.11,10.0,100.0
小林敦,2005-12,東レアローズ,11,84,11,24,13,1,54.2,50.0,0,0,0,3,45,0,2,9,2,2,0,16,,1.18,0.27,3.9,100.0
小林敦,2006-01,東レアローズ,11,8,20,36,22,3,61.1,52.8,0,0,0,5,66,1,7,23,3,2,0,28,,1.1,0.25,7.6,66.7
小林敦,2006-02,東レアローズ,11,14,8,24,12,2,50.0,41.7,0,0,0,3,28,0,2,3,2,2,0,15,,1.5,0.38,0.9,100.0
小林敦,2006-03,東レアローズ,11,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小糸敬夫,2005-12,パナソニックパンサーズ,6,60,23,0,0,0,,,0,0,0,0,0,0,0,0,96,73,0,0,,0.0,0.0,,76.0
小糸敬夫,2006-01,パナソニックパンサーズ,6,5,17,0,0,0,,,0,0,0,0,0,0,0,0,81,64,0,0,,0.0,0.0,,79.0
小糸敬夫,2006-02,パナソニックパンサーズ,6,14,27,0,0,0,,,0,0,0,0,0,0,0,0,138,92,0,0,,0.0,0.0,,66.7
小糸敬夫,2006-03,パナソニックパンサーズ,6,3,4,0,0,0,,,0,0,0,0,0,0,0,0,10,6,0,0,,0.0,0.0,,60.0
小西健太,2005-10,堺ブレイザーズ,0,50,16,10,8,1,80.0,70.0,0,0,0,1,25,0,5,7,0,0,0,9,,0.5,0.06,2.0,
小西健太,2005-12,堺ブレイザーズ,0,84,12,8,4,0,50.0,50.0,0,0,0,0,19,0,4,4,0,0,0,4,,0.33,0.0,0.0,
小西健太,2006-01,堺ブレイザーズ,0,8,7,6,1,0,16.7,16.7,0,0,0,1,25,0,3,2,1,1,0,2,,0.14,0.14,-1.0,100.0
小西健太,2006-02,堺ブレイザーズ,0,14,4,9,4,0,44.4,44.4,0,0,0,1,12,0,1,1,0,0,0,5,,1.0,0.25,0.0,
小西健太,2006-03,堺ブレイザーズ,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
尾上健司,2005-10,JTサンダーズ,7,20,7,16,4,1,25.0,18.8,0,0,0,0,22,2,0,4,4,2,0,6,,0.57,0.0,13.6,50.0
尾上健司,2005-12,JTサンダーズ,7,60,17,35,17,3,48.6,40.0,0,0,0,9,36,0,4,5,2,2,0,26,,1.0,0.53,0.7,100.0
尾上健司,2006-01,JTサンダーズ,7,5,13,22,18,0,81.8,81.8,1,0,0,3,28,1,4,10,2,1,0,22,0.0,1.38,0.23,8.9,50.0
尾上健司,2006-02,JTサンダーズ,7,14,19,31,16,1,51.6,48.4,0,0,0,5,39,1,7,5,1,0,0,22,,0.84,0.26,1.3,0.0
尾上健司,2006-03,JTサンダーズ,7,3,3,4,3,0,75.0,75.0,0,0,0,1,11,0,2,2,0,0,0,4,,1.0,0.33,0.0,
山本太二,2006-01,東レアローズ,20,8,24,4,3,0,75.0,75.0,0,0,0,4,59,1,1,9,0,0,0,8,,0.12,0.17,5.1,
山本太二,2006-02,東レアローズ,20,14,21,5,2,0,40.0,40.0,0,0,0,7,61,0,0,18,0,0,0,9,,0.1,0.33,7.4,
山本太二,2006-03,東レアローズ,20,3,2,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,0,,0.0,0.0,6.2,
山本英之,2005-10,豊田合成トレフェルサ,20,10,3,5,4,0,80.0,80.0,0,0,0,1,6,0,0,2,0,0,0,5,,1.33,0.33,8.3,
山本英之,2005-12,豊田合成トレフェルサ,20,24,1,2,1,0,50.0,50.0,0,0,0,0,2,0,0,1,0,0,0,1,,1.0,0.0,12.5,
山本英之,2006-01,豊田合成トレフェルサ,20,1,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山本隆弘,2005-10,パナソニックパンサーズ,5,50,17,194,82,26,42.3,28.9,88,41,16,5,73,9,13,14,10,7,0,96,46.6,4.82,0.29,12.7,70.0
山本隆弘,2005-12,パナソニックパンサーズ,5,84,31,274,117,31,42.7,31.4,127,59,14,11,117,6,37,34,13,8,0,134,46.5,3.77,0.35,4.5,61.5
山本隆弘,2006-01,パナソニックパンサーズ,5,8,32,352,154,36,43.8,33.5,157,70,13,13,120,6,25,41,22,15,0,173,44.6,4.81,0.41,8.3,68.2
山本隆弘,2006-02,パナソニックパンサーズ,5,14,26,221,84,30,38.0,24.4,104,35,18,13,110,7,21,35,6,1,0,104,33.7,3.23,0.5,9.5,16.7
山本隆弘,2006-03,パナソニックパンサーズ,5,3,4,33,16,4,48.5,36.4,15,7,3,0,16,2,3,8,1,0,0,18,46.7,4.0,0.0,20.3,0.0
山村宏太,2005-10,サントリーサンバーズ,1,50,18,67,43,1,64.2,62.7,0,0,0,7,46,4,2,13,3,1,0,54,,2.39,0.39,14.7,33.3
山村宏太,2005-12,サントリーサンバーズ,1,84,22,64,35,5,54.7,46.9,0,0,0,10,64,4,4,18,1,1,0,49,,1.59,0.45,11.7,100.0
山村宏太,2006-01,サントリーサンバーズ,1,8,30,95,51,6,53.7,47.4,1,0,0,17,88,2,7,18,2,2,0,70,0.0,1.7,0.57,5.4,100.0
山村宏太,2006-02,サントリーサンバーズ,1,12,23,80,46,1,57.5,56.2,0,0,0,18,75,6,3,20,3,2,0,70,,2.0,0.78,13.7,66.7
山村宏太,2006-03,サントリーサンバーズ,1,3,4,13,5,1,38.5,30.8,0,0,0,2,17,1,0,9,0,0,0,8,,1.25,0.5,19.1,
岡本秀明,2006-02,豊田合成トレフェルサ,13,8,6,31,13,3,41.9,32.3,4,3,1,2,9,0,2,2,10,5,0,15,75.0,2.17,0.33,0.0,50.0
岩田正之,2005-10,パナソニックパンサーズ,7,50,10,1,0,0,0.0,0.0,0,0,0,0,30,1,1,2,1,0,0,1,,0.0,0.0,4.2,0.0
岩田正之,2005-12,パナソニックパンサーズ,7,84,10,0,0,0,,,0,0,0,1,27,1,0,3,0,0,0,2,,0.0,0.1,6.5,
岩田正之,2006-01,パナソニックパンサーズ,7,8,21,2,1,0,50.0,50.0,0,0,0,1,52,1,0,11,0,0,0,3,,0.05,0.05,7.2,
岩田正之,2006-02,パナソニックパンサーズ,7,14,15,2,1,0,50.0,50.0,0,0,0,0,45,0,2,5,1,0,0,1,,0.07,0.0,1.7,0.0
岩田正之,2006-03,パナソニックパンサーズ,7,3,4,0,0,0,,,0,0,0,0,16,0,0,8,1,0,0,0,,0.0,0.0,12.5,0.0
岸本一馬,2005-12,パナソニックパンサーズ,1,84,17,42,22,4,52.4,42.9,2,0,2,8,23,0,7,6,38,26,0,30,0.0,1.29,0.47,-1.1,68.4
岸本一馬,2006-01,パナソニックパンサーズ,1,8,26,91,38,9,41.8,31.9,6,3,1,10,51,1,6,12,112,74,0,49,50.0,1.46,0.38,4.9,66.1
岸本一馬,2006-02,パナソニックパンサーズ,1,14,16,47,23,3,48.9,42.6,9,6,1,5,31,1,4,8,90,57,0,29,66.7,1.44,0.31,6.5,63.3
岸本一馬,2006-03,パナソニックパンサーズ,1,3,2,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.5,,
島野俊一,2005-10,豊田合成トレフェルサ,19,50,17,2,1,1,50.0,0.0,0,0,0,4,58,1,3,6,0,0,0,6,,0.06,0.24,3.0,
島野俊一,2005-12,豊田合成トレフェルサ,19,84,22,1,0,0,0.0,0.0,0,0,0,4,70,0,2,10,0,0,0,4,,0.0,0.18,2.9,
島野俊一,2006-01,豊田合成トレフェルサ,19,7,10,1,0,0,0.0,0.0,0,0,0,4,27,0,0,7,0,0,0,4,,0.0,0.4,6.5,
島野俊一,2006-02,豊田合成トレフェルサ,19,14,22,1,0,0,0.0,0.0,0,0,0,7,75,0,1,12,2,0,0,7,,0.0,0.32,3.7,0.0
島野俊一,2006-03,豊田合成トレフェルサ,19,3,5,1,1,0,100.0,100.0,0,0,0,2,19,0,0,5,0,0,0,3,,0.2,0.4,6.6,
川村慎二,2005-10,パナソニックパンサーズ,8,50,17,94,35,7,37.2,29.8,16,4,3,3,54,2,9,16,95,77,0,40,25.0,2.06,0.18,6.9,81.1
川村慎二,2005-12,パナソニックパンサーズ,8,84,29,131,55,11,42.0,33.6,34,13,6,3,83,1,15,29,173,125,0,59,38.2,1.9,0.1,5.4,72.3
川村慎二,2006-01,パナソニックパンサーズ,8,8,30,129,66,7,51.2,45.7,24,11,0,5,110,6,15,34,186,132,0,77,45.8,2.2,0.17,9.8,71.0
川村慎二,2006-02,パナソニックパンサーズ,8,14,23,97,59,5,60.8,55.7,12,4,3,3,67,1,10,26,136,78,0,63,33.3,2.57,0.13,7.5,57.4
川村慎二,2006-03,パナソニックパンサーズ,8,3,4,18,8,1,44.4,38.9,3,0,0,1,16,1,3,7,27,10,0,10,0.0,2.0,0.25,12.5,37.0
川浦博昭,2005-10,豊田合成トレフェルサ,9,50,18,75,50,1,66.7,65.3,0,0,0,10,45,2,6,8,1,1,0,62,,2.78,0.56,5.6,100.0
川浦博昭,2005-12,豊田合成トレフェルサ,9,84,25,97,47,5,48.5,43.3,0,0,0,6,66,1,9,16,7,4,0,54,,1.88,0.24,4.2,57.1
川浦博昭,2006-01,豊田合成トレフェルサ,9,8,32,107,60,3,56.1,53.3,0,0,0,10,105,5,18,22,6,3,0,75,,1.88,0.31,5.7,50.0
川浦博昭,2006-02,豊田合成トレフェルサ,9,14,26,92,51,4,55.4,51.1,0,0,0,19,78,1,12,23,6,6,0,71,,1.96,0.73,4.8,100.0
川浦博昭,2006-03,豊田合成トレフェルサ,9,3,5,21,13,0,61.9,61.9,0,0,0,4,16,0,3,3,3,1,0,17,,2.6,0.8,0.0,33.3
平野信孝,2005-10,JTサンダーズ,2,10,1,1,1,0,100.0,100.0,0,0,0,0,1,0,0,1,2,1,0,1,,1.0,0.0,25.0,50.0
平野信孝,2005-12,JTサンダーズ,2,72,10,14,5,2,35.7,21.4,0,0,0,2,9,0,2,1,19,8,0,7,,0.5,0.2,-2.8,42.1
平野信孝,2006-01,JTサンダーズ,2,8,10,14,4,2,28.6,14.3,1,0,1,0,18,0,2,3,31,22,0,4,0.0,0.4,0.0,1.4,71.0
平野信孝,2006-02,JTサンダーズ,2,14,4,7,2,0,28.6,28.6,2,1,0,0,6,0,0,2,8,6,0,2,50.0,0.5,0.0,8.3,75.0
平野信孝,2006-03,JTサンダーズ,2,3,1,0,0,0,,,0,0,0,0,3,0,1,2,0,0,0,0,,0.0,0.0,8.3,
後山博史,2005-10,パナソニックパンサーズ,14,10,2,0,0,0,,,0,0,0,0,4,1,0,1,0,0,0,1,,0.0,0.0,31.2,
後山博史,2005-12,パナソニックパンサーズ,14,12,2,0,0,0,,,0,0,0,0,2,0,2,0,0,0,0,0,,0.0,0.0,-25.0,
後藤靖,2005-10,豊田合成トレフェルサ,18,30,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
後藤靖,2005-12,豊田合成トレフェルサ,18,48,4,20,10,2,50.0,40.0,4,2,1,1,15,0,5,1,30,19,0,11,50.0,2.5,0.25,-6.7,63.3
後藤靖,2006-01,豊田合成トレフェルサ,18,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
後藤靖,2006-02,豊田合成トレフェルサ,18,2,1,2,0,0,0.0,0.0,1,0,0,0,1,0,0,0,4,1,0,0,0.0,0.0,0.0,0.0,25.0
徳元幸人,2005-10,JTサンダーズ,8,50,6,9,2,2,22.2,0.0,0,0,0,0,1,0,0,0,29,23,0,2,,0.33,0.0,0.0,79.3
徳元幸人,2005-12,JTサンダーズ,8,84,18,54,22,6,40.7,29.6,2,1,0,4,51,2,1,12,106,81,0,28,50.0,1.22,0.22,9.3,76.4
徳元幸人,2006-01,JTサンダーズ,8,8,25,101,48,8,47.5,39.6,10,6,0,10,90,1,2,27,171,132,0,59,60.0,1.92,0.4,8.1,77.2
徳元幸人,2006-02,JTサンダーズ,8,14,25,80,40,5,50.0,43.8,4,0,0,3,71,0,3,15,163,143,0,43,0.0,1.6,0.12,4.2,87.7
徳元幸人,2006-03,JTサンダーズ,8,3,3,10,4,2,40.0,20.0,0,0,0,3,12,0,0,3,12,11,0,7,,1.33,1.0,6.2,91.7
掛川厚志,2005-12,東レアローズ,6,36,11,0,0,0,,,0,0,0,0,0,0,0,0,61,45,0,0,,0.0,0.0,,73.8
掛川厚志,2006-01,東レアローズ,6,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
日高誠,2005-10,JTサンダーズ,16,40,10,20,9,2,45.0,35.0,0,0,0,3,31,0,4,5,1,1,0,12,,0.9,0.3,0.8,100.0
朝長孝介,2005-12,豊田合成トレフェルサ,15,84,15,2,1,0,50.0,50.0,0,0,0,2,50,0,1,16,0,0,0,3,,0.07,0.13,7.5,
朝長孝介,2006-01,豊田合成トレフェルサ,15,8,26,3,2,0,66.7,66.7,0,0,0,4,102,2,4,30,2,0,0,8,,0.08,0.15,8.3,0.0
朝長孝介,2006-02,豊田合成トレフェルサ,15,14,7,1,0,0,0.0,0.0,0,0,0,0,16,0,3,3,0,0,0,0,,0.0,0.0,0.0,
朝長孝介,2006-03,豊田合成トレフェルサ,15,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
木原丈裕,2006-02,サントリーサンバーズ,12,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
末次志朗,2005-10,旭化成スパーキッズ,10,50,5,8,6,0,75.0,75.0,0,0,0,2,12,0,0,1,0,0,0,8,,1.2,0.4,2.1,
末次志朗,2005-12,旭化成スパーキッズ,10,84,19,64,28,2,43.8,40.6,0,0,0,13,59,1,0,4,7,4,0,42,,1.47,0.68,3.4,57.1
末次志朗,2006-01,旭化成スパーキッズ,10,7,20,69,32,2,46.4,43.5,1,1,0,8,58,1,4,13,1,0,0,41,100.0,1.6,0.4,5.6,0.0
末次志朗,2006-02,旭化成スパーキッズ,10,14,19,79,37,3,46.8,43.0,0,0,0,13,54,0,0,8,5,4,0,50,,1.95,0.68,3.7,80.0
末次志朗,2006-03,旭化成スパーキッズ,10,3,3,10,2,2,20.0,0.0,0,0,0,3,10,0,1,1,2,1,0,5,,0.67,1.0,0.0,50.0
杉山マルコス,2005-10,堺ブレイザーズ,17,50,17,88,51,11,58.0,45.5,20,12,1,8,68,3,19,19,121,87,0,62,60.0,3.0,0.47,4.4,71.9
杉山マルコス,2006-02,堺ブレイザーズ,17,14,13,74,37,9,50.0,37.8,15,5,4,3,40,2,10,10,91,65,0,42,33.3,2.85,0.23,5.0,71.4
杉山マルコス,2006-03,堺ブレイザーズ,17,3,3,16,9,1,56.2,50.0,0,0,0,0,7,0,2,2,22,20,0,9,,3.0,0.0,0.0,90.9
村上龍介,2005-10,サントリーサンバーズ,13,50,8,12,6,1,50.0,41.7,1,1,0,0,20,0,4,4,47,31,0,6,100.0,0.75,0.0,0.0,66.0
村上龍介,2005-12,サントリーサンバーズ,13,84,10,9,5,2,55.6,33.3,1,1,0,0,17,1,7,3,24,13,0,6,100.0,0.5,0.0,0.0,54.2
村上龍介,2006-01,サントリーサンバーズ,13,8,6,15,9,1,60.0,53.3,0,0,0,0,17,0,5,7,45,34,0,9,,1.5,0.0,2.9,75.6
村上龍介,2006-02,サントリーサンバーズ,13,14,5,13,3,3,23.1,0.0,0,0,0,1,13,0,3,2,39,26,0,4,,0.6,0.2,-1.9,66.7
村上龍介,2006-03,サントリーサンバーズ,13,3,3,19,8,1,42.1,36.8,0,0,0,0,8,1,3,3,37,21,0,9,,2.67,0.0,12.5,56.8
松本慶彦,2005-10,NECブルーロケッツ,11,50,20,71,43,3,60.6,56.3,0,0,0,12,48,1,2,10,0,0,0,56,,2.15,0.6,6.2,
松本慶彦,2005-12,NECブルーロケッツ,11,84,27,84,53,2,63.1,60.7,0,0,0,17,85,3,4,22,6,4,0,73,,1.96,0.63,8.8,66.7
松本慶彦,2006-01,NECブルーロケッツ,11,8,31,87,49,4,56.3,51.7,0,0,0,16,88,4,6,26,4,3,0,69,,1.58,0.52,10.2,75.0
松本慶彦,2006-02,NECブルーロケッツ,11,14,30,84,47,4,56.0,51.2,2,0,0,16,82,3,5,13,4,4,0,66,0.0,1.57,0.53,6.1,100.0
松本慶彦,2006-03,NECブルーロケッツ,11,3,3,8,6,1,75.0,62.5,0,0,0,0,6,0,0,2,0,0,0,6,,2.0,0.0,8.3,
松永理生,2005-10,パナソニックパンサーズ,15,50,12,7,2,1,28.6,14.3,1,1,0,0,14,0,3,1,2,0,0,2,100.0,0.17,0.0,-3.6,0.0
松永理生,2005-12,パナソニックパンサーズ,15,84,21,4,1,2,25.0,-25.0,1,0,1,0,29,0,1,7,0,0,0,1,0.0,0.05,0.0,5.2,
松永理生,2006-01,パナソニックパンサーズ,15,8,19,4,1,2,25.0,-25.0,1,0,0,0,28,1,0,5,0,0,0,2,0.0,0.05,0.0,8.0,
松永理生,2006-02,パナソニックパンサーズ,15,14,24,13,3,0,23.1,23.1,7,2,0,0,34,1,4,9,0,0,0,4,28.6,0.12,0.0,6.6,
松永理生,2006-03,パナソニックパンサーズ,15,3,4,1,1,0,100.0,100.0,1,1,0,0,6,0,1,3,0,0,0,1,100.0,0.25,0.0,8.3,
枩田優介,2005-10,パナソニックパンサーズ,23,50,17,35,19,3,54.3,45.7,0,0,0,7,53,0,3,7,3,1,0,26,,1.12,0.41,1.9,33.3
枩田優介,2005-12,パナソニックパンサーズ,23,84,27,51,30,3,58.8,52.9,0,0,0,23,85,0,3,27,5,3,0,53,,1.11,0.85,7.1,60.0
枩田優介,2006-01,パナソニックパンサーズ,23,8,32,81,43,2,53.1,50.6,0,0,0,14,93,0,0,23,10,6,0,57,,1.34,0.44,6.2,60.0
枩田優介,2006-02,パナソニックパンサーズ,23,14,20,54,29,2,53.7,50.0,0,0,0,16,50,2,1,13,7,2,0,47,,1.45,0.8,10.0,28.6
枩田優介,2006-03,パナソニックパンサーズ,23,3,4,11,6,2,54.5,36.4,0,0,0,3,7,0,0,1,2,0,0,9,,1.5,0.75,3.6,0.0
柴田恭平,2005-10,東レアローズ,3,50,10,62,26,7,41.9,30.6,13,4,5,5,31,1,6,7,0,0,0,32,30.8,2.6,0.5,4.0,
柴田恭平,2005-12,東レアローズ,3,84,11,52,22,8,42.3,26.9,9,2,2,2,41,0,8,12,0,0,0,24,22.2,2.0,0.18,2.4,
柴田恭平,2006-01,東レアローズ,3,8,22,108,42,9,38.9,30.6,47,25,3,3,65,2,11,16,0,0,0,47,53.2,1.91,0.14,5.0,
柴田恭平,2006-02,東レアローズ,3,14,14,75,31,5,41.3,34.7,29,11,3,5,42,0,6,7,0,0,0,36,37.9,2.21,0.36,0.6,
柴田恭平,2006-03,東レアローズ,3,3,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
栗原圭介,2005-10,サントリーサンバーズ,6,50,17,2,1,0,50.0,50.0,0,0,0,2,48,0,3,15,0,0,0,3,,0.06,0.12,6.2,
栗原圭介,2005-12,サントリーサンバーズ,6,84,23,3,3,0,100.0,100.0,0,0,0,4,102,4,5,26,0,0,0,11,,0.13,0.17,9.1,
栗原圭介,2006-01,サントリーサンバーズ,6,8,34,9,1,0,11.1,11.1,0,0,0,6,148,2,10,39,1,0,0,9,,0.03,0.18,6.2,0.0
栗原圭介,2006-02,サントリーサンバーズ,6,14,27,7,3,0,42.9,42.9,0,0,0,3,99,3,4,24,0,0,0,9,,0.11,0.11,8.1,
栗原圭介,2006-03,サントリーサンバーズ,6,3,4,1,1,0,100.0,100.0,0,0,0,0,11,0,2,4,1,0,0,1,,0.25,0.0,4.5,0.0
桑田鎮典,2005-10,サントリーサンバーズ,9,50,15,25,8,1,32.0,28.0,2,1,0,1,10,1,1,5,5,5,0,10,50.0,0.53,0.07,20.0,100.0
桑田鎮典,2005-12,サントリーサンバーズ,9,84,20,43,14,4,32.6,23.3,6,1,2,3,9,0,2,0,13,10,0,17,16.7,0.7,0.15,-5.6,76.9
桑田鎮典,2006-01,サントリーサンバーズ,9,8,30,32,16,1,50.0,46.9,3,1,1,4,28,2,2,8,51,38,0,22,33.3,0.53,0.13,12.5,74.5
桑田鎮典,2006-02,サントリーサンバーズ,9,10,12,15,4,2,26.7,13.3,3,0,0,0,6,0,1,1,15,8,0,4,0.0,0.33,0.0,0.0,53.3
桑田鎮典,2006-03,サントリーサンバーズ,9,3,2,1,0,1,0.0,-100.0,0,0,0,0,1,0,1,0,1,0,0,0,,0.0,0.0,-25.0,0.0
森佑之,2005-10,豊田合成トレフェルサ,11,30,11,0,0,0,,,0,0,0,0,0,0,0,0,39,20,0,0,,0.0,0.0,,51.3
森佑之,2005-12,豊田合成トレフェルサ,11,24,7,0,0,0,,,0,0,0,0,0,0,0,0,27,12,0,0,,0.0,0.0,,44.4
森佑之,2006-01,豊田合成トレフェルサ,11,4,17,0,0,0,,,0,0,0,0,0,0,0,0,89,61,0,0,,0.0,0.0,,68.5
森佑之,2006-02,豊田合成トレフェルサ,11,6,9,0,0,0,,,0,0,0,0,0,0,0,0,36,21,0,0,,0.0,0.0,,58.3
森田亜貴斗,2005-10,パナソニックパンサーズ,12,10,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
森田亜貴斗,2005-12,パナソニックパンサーズ,12,84,31,75,44,3,58.7,54.7,0,0,0,12,69,2,6,10,4,4,0,58,,1.42,0.39,4.3,100.0
森田亜貴斗,2006-01,パナソニックパンサーズ,12,8,23,51,24,4,47.1,39.2,0,0,0,7,58,0,1,7,11,8,0,31,,1.04,0.3,2.6,72.7
森田亜貴斗,2006-02,パナソニックパンサーズ,12,14,9,18,12,1,66.7,61.1,0,0,0,5,37,3,2,11,9,6,0,20,,1.33,0.56,14.2,66.7
森田亜貴斗,2006-03,パナソニックパンサーズ,12,3,4,6,4,0,66.7,66.7,0,0,0,3,18,1,0,8,1,1,0,8,,1.0,0.75,16.7,100.0
津曲勝利,2005-10,サントリーサンバーズ,11,40,15,0,0,0,,,0,0,0,0,0,0,0,0,84,73,0,0,,0.0,0.0,,86.9
津曲勝利,2005-12,サントリーサンバーズ,11,84,23,0,0,0,,,0,0,0,0,0,0,0,0,129,98,0,0,,0.0,0.0,,76.0
津曲勝利,2006-01,サントリーサンバーズ,11,7,29,0,0,0,,,0,0,0,0,0,0,0,0,154,124,0,0,,0.0,0.0,,80.5
津曲勝利,2006-02,サントリーサンバーズ,11,10,18,0,0,0,,,0,0,0,0,0,0,0,0,84,54,0,0,,0.0,0.0,,64.3
津曲勝利,2006-03,サントリーサンバーズ,11,3,4,0,0,0,,,0,0,0,0,0,0,0,0,18,6,0,0,,0.0,0.0,,33.3
浅倉勇,2005-10,NECブルーロケッツ,3,50,18,110,59,9,53.6,45.5,15,7,1,5,68,0,5,20,113,81,0,64,46.7,3.28,0.28,5.5,71.7
浅倉勇,2005-12,NECブルーロケッツ,3,84,24,168,83,12,49.4,42.3,27,10,6,8,78,2,7,14,177,140,0,93,37.0,3.46,0.33,4.8,79.1
浅倉勇,2006-01,NECブルーロケッツ,3,8,28,182,78,16,42.9,34.1,29,12,4,14,89,0,7,16,187,124,0,92,41.4,2.79,0.5,2.5,66.3
浅倉勇,2006-02,NECブルーロケッツ,3,4,8,27,9,4,33.3,18.5,0,0,0,4,19,0,4,3,48,30,0,13,,1.12,0.5,-1.3,62.5
浅倉勇,2006-03,NECブルーロケッツ,3,3,2,13,4,2,30.8,15.4,1,0,0,0,8,0,2,1,13,10,0,4,0.0,2.0,0.0,-3.1,76.9
浅川敏,2005-10,パナソニックパンサーズ,20,40,14,0,0,0,,,0,0,0,0,0,0,0,0,49,38,0,0,,0.0,0.0,,77.6
浅川敏,2005-12,パナソニックパンサーズ,20,12,5,0,0,0,,,0,0,0,0,0,0,0,0,34,24,0,0,,0.0,0.0,,70.6
浅川敏,2006-01,パナソニックパンサーズ,20,3,15,0,0,0,,,0,0,0,0,0,0,0,0,77,55,0,0,,0.0,0.0,,71.4
浜口知良,2005-10,東レアローズ,19,40,11,40,18,2,45.0,40.0,0,0,0,4,36,1,2,6,1,1,0,23,,1.64,0.36,5.6,100.0
浜口知良,2005-12,東レアローズ,19,60,15,31,17,2,54.8,48.4,0,0,0,3,51,0,0,8,1,1,0,20,,1.13,0.2,3.9,100.0
浜口知良,2006-01,東レアローズ,19,2,5,14,9,1,64.3,57.1,0,0,0,1,19,0,0,2,4,3,0,10,,1.8,0.2,2.6,75.0
浜口知良,2006-02,東レアローズ,19,2,2,2,1,1,50.0,0.0,0,0,0,1,0,0,0,0,0,0,0,2,,0.5,0.5,,
清水大輔,2006-02,豊田合成トレフェルサ,7,6,3,3,2,0,66.7,66.7,0,0,0,1,3,0,1,0,0,0,0,3,,0.67,0.33,-8.3,
清水雅之,2005-12,サントリーサンバーズ,4,36,10,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
澤畠雄一郎,2005-10,堺ブレイザーズ,1,50,18,51,32,3,62.7,56.9,0,0,0,9,63,1,4,14,3,2,0,42,,1.78,0.5,5.6,66.7
澤畠雄一郎,2005-12,堺ブレイザーズ,1,84,24,93,41,7,44.1,36.6,0,0,0,6,55,0,5,5,3,3,0,47,,1.71,0.25,0.0,100.0
澤畠雄一郎,2006-01,堺ブレイザーズ,1,8,30,117,56,9,47.9,40.2,0,0,0,18,117,2,12,23,3,2,0,76,,1.87,0.6,4.1,66.7
澤畠雄一郎,2006-02,堺ブレイザーズ,1,14,25,72,40,2,55.6,52.8,0,0,0,8,91,2,12,9,2,2,0,50,,1.6,0.32,1.4,100.0
澤畠雄一郎,2006-03,堺ブレイザーズ,1,3,3,8,3,0,37.5,37.5,0,0,0,2,11,0,1,2,0,0,0,5,,1.0,0.67,2.3,
濱島哲也,2005-10,NECブルーロケッツ,19,50,20,0,0,0,,,0,0,0,0,0,0,0,0,134,99,0,0,,0.0,0.0,,73.9
濱島哲也,2005-12,NECブルーロケッツ,19,84,27,0,0,0,,,0,0,0,0,0,0,0,0,132,94,0,0,,0.0,0.0,,71.2
濱島哲也,2006-01,NECブルーロケッツ,19,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
濱島哲也,2006-02,NECブルーロケッツ,19,10,21,0,0,0,,,0,0,0,0,0,0,0,0,83,54,0,0,,0.0,0.0,,65.1
濱島哲也,2006-03,NECブルーロケッツ,19,3,3,0,0,0,,,0,0,0,0,0,0,0,0,17,9,0,0,,0.0,0.0,,52.9
熊谷豪,2005-12,旭化成スパーキッズ,6,60,7,0,0,0,,,0,0,0,0,23,0,0,9,1,0,0,0,,0.0,0.0,9.8,0.0
熊谷豪,2006-01,旭化成スパーキッズ,6,6,9,3,2,0,66.7,66.7,0,0,0,3,29,1,1,4,0,0,0,6,,0.22,0.33,6.0,
熊谷豪,2006-02,旭化成スパーキッズ,6,12,3,0,0,0,,,0,0,0,0,10,0,0,1,0,0,0,0,,0.0,0.0,2.5,
熊谷豪,2006-03,旭化成スパーキッズ,6,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
