試合日,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2001-03-02,03,NECレッドロケッツ,東レアローズ,17,,松田賢枝,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-02,03,NECレッドロケッツ,東レアローズ,18,,山本愛,3,■,■,■,nan,nan,30,17,0,56.7,56.7,5.67,0,0,0,-,1,0.33,9,0,2,3,8.3,0,0,0,-,18
2001-03-02,03,東レアローズ,NECレッドロケッツ,1,,熊前知加子,3,■,■,■,nan,nan,35,9,1,25.7,22.9,3.00,0,0,0,-,2,0.67,10,0,1,5,12.5,7,7,0,100.0,11
2001-03-02,03,東レアローズ,NECレッドロケッツ,2,,木村久美,3,■,■,■,nan,nan,20,3,4,15.0,-5.0,1.00,0,0,0,-,0,-,12,0,1,3,6.2,22,15,0,68.2,3
2001-03-02,03,東レアローズ,NECレッドロケッツ,3,,苧坂一美,3,■,■,■,nan,nan,15,4,4,26.7,0.0,1.33,0,0,0,-,2,0.67,8,0,0,3,9.4,0,0,0,-,6
2001-03-02,03,東レアローズ,NECレッドロケッツ,4,,磯辺絵梨子,3,■,■,■,nan,nan,5,2,1,40.0,20.0,0.67,0,0,0,-,0,-,7,0,0,0,0.0,0,0,0,-,2
2001-03-02,03,東レアローズ,NECレッドロケッツ,6,,向井久子,3,□,□,□,nan,nan,17,7,0,41.2,41.2,2.33,1,0,0,0.0,1,0.33,9,0,1,1,2.8,7,3,0,42.9,8
2001-03-02,03,東レアローズ,NECレッドロケッツ,7,,上田かおり,3,■,■,■,nan,nan,15,8,0,53.3,53.3,2.67,0,0,0,-,1,0.33,9,0,0,2,5.6,0,0,0,-,9
2001-03-02,03,東レアローズ,NECレッドロケッツ,10,L,佐野優子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,16,0,61.5,0
2001-03-02,03,東レアローズ,NECレッドロケッツ,11,,湯浅記世,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-02,03,東レアローズ,NECレッドロケッツ,12,,池田幸子,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2001-03-02,03,東レアローズ,NECレッドロケッツ,13,,五十川葉子,3,■,■,■,nan,nan,13,4,1,30.8,23.1,1.33,0,0,0,-,0,-,7,0,2,2,7.1,12,8,0,66.7,4
2001-03-02,03,東レアローズ,NECレッドロケッツ,14,,中田美和,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-02,03,東レアローズ,NECレッドロケッツ,15,,芝田安希,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-02,03,久光製薬スプリングス,東洋紡オーキス,1,,植木真理恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-02,03,久光製薬スプリングス,東洋紡オーキス,2,,池上亜紀,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2001-03-02,03,久光製薬スプリングス,東洋紡オーキス,3,,橋本由紀子,5,■,■,■,■,■,40,11,0,27.5,27.5,2.20,0,0,0,-,0,-,18,0,1,8,11.1,15,10,0,66.7,11
2001-03-02,03,久光製薬スプリングス,東洋紡オーキス,4,,先野久美子,5,■,■,■,■,■,26,11,2,42.3,34.6,2.20,0,0,0,-,3,0.60,16,1,0,3,9.7,9,6,0,66.7,15
2001-03-02,03,久光製薬スプリングス,東洋紡オーキス,5,,関井陽子,5,■,■,■,■,■,35,17,3,48.6,40.0,3.40,2,0,0,0.0,3,0.60,14,0,1,2,3.6,17,12,0,70.6,20
2001-03-02,03,久光製薬スプリングス,東洋紡オーキス,6,,土山愛,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-02,03,久光製薬スプリングス,東洋紡オーキス,8,,大村加奈子,5,■,■,■,■,■,53,18,3,34.0,28.3,3.60,5,0,2,0.0,3,0.60,15,0,2,4,6.7,3,0,0,0.0,21
2001-03-02,03,久光製薬スプリングス,東洋紡オーキス,9,L,高橋幸子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,16,0,64.0,0
2001-03-02,03,久光製薬スプリングス,東洋紡オーキス,10,,鶴田桂子,5,■,■,■,■,■,6,4,1,66.7,50.0,0.80,0,0,0,-,0,-,13,2,0,2,17.7,0,0,0,-,6
2001-03-02,03,久光製薬スプリングス,東洋紡オーキス,11,,満永ひとみ,5,■,■,■,■,■,28,10,1,35.7,32.1,2.00,4,2,0,50.0,1,0.20,16,1,1,4,11.2,24,15,0,62.5,12
2001-03-02,03,久光製薬スプリングス,東洋紡オーキス,14,,酒井千恵,3,□,nan,□,□,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2001-03-02,03,久光製薬スプリングス,東洋紡オーキス,15,,野田昌代,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2001-03-02,03,東洋紡オーキス,久光製薬スプリングス,0,,佐々木みき,5,■,■,■,■,■,37,11,3,29.7,21.6,2.20,3,1,1,33.3,0,-,7,0,2,1,3.6,6,6,0,100.0,11
2001-03-02,03,東洋紡オーキス,久光製薬スプリングス,1,,永富有紀,5,■,■,■,■,■,9,3,0,33.3,33.3,0.60,0,0,0,-,1,0.20,20,0,0,5,6.2,0,0,0,-,4
2001-03-02,03,東洋紡オーキス,久光製薬スプリングス,2,,吉原知子,5,■,■,■,■,■,44,16,2,36.4,31.8,3.20,1,0,0,0.0,3,0.60,17,0,0,7,10.3,20,16,0,80.0,19
2001-03-02,03,東洋紡オーキス,久光製薬スプリングス,3,,森山淳子,5,■,■,■,■,■,20,10,0,50.0,50.0,2.00,0,0,0,-,5,1.00,18,0,1,8,11.1,15,13,0,86.7,15
2001-03-02,03,東洋紡オーキス,久光製薬スプリングス,4,,丹山美沙緒,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0,0,-,0
2001-03-02,03,東洋紡オーキス,久光製薬スプリングス,7,,小田幸,1,nan,□,nan,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-02,03,東洋紡オーキス,久光製薬スプリングス,8,,佐藤和美,3,■,■,■,nan,nan,11,2,0,18.2,18.2,0.67,0,0,0,-,1,0.33,6,0,1,0,0.0,0,0,0,-,3
2001-03-02,03,東洋紡オーキス,久光製薬スプリングス,10,,萩原美代子,2,nan,nan,nan,■,■,15,6,1,40.0,33.3,3.00,1,1,0,100.0,0,-,8,0,0,2,6.2,10,5,0,50.0,6
2001-03-02,03,東洋紡オーキス,久光製薬スプリングス,11,,西村佳名子,5,■,■,■,■,■,32,18,0,56.2,56.2,3.60,1,0,0,0.0,2,0.40,16,1,0,9,19.1,21,11,0,52.4,21
2001-03-02,03,東洋紡オーキス,久光製薬スプリングス,14,L,田口久美子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,13,0,65.0,0
2001-03-02,03,東洋紡オーキス,久光製薬スプリングス,15,,森富明日香,1,nan,nan,nan,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-02,03,東洋紡オーキス,久光製薬スプリングス,19,,小川絵梨佳,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2001-03-03,03,NECレッドロケッツ,久光製薬スプリングス,1,,成田郁久美,4,■,■,■,■,nan,35,15,2,42.9,37.1,3.75,0,0,0,-,2,0.50,16,1,0,3,9.7,12,11,0,91.7,18
2001-03-03,03,NECレッドロケッツ,久光製薬スプリングス,2,,津雲博子,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,1,1,4.2,3,1,0,33.3,0
2001-03-03,03,NECレッドロケッツ,久光製薬スプリングス,3,,大貫美奈子,4,■,■,■,■,nan,28,12,3,42.9,32.1,3.00,2,0,0,0.0,0,-,11,0,3,2,4.5,22,16,0,72.7,12
2001-03-03,03,NECレッドロケッツ,久光製薬スプリングス,4,L,遠藤睦美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,41,28,0,68.3,0
2001-03-03,03,NECレッドロケッツ,久光製薬スプリングス,6,,竹下佳江,4,■,■,■,■,nan,8,0,0,0.0,0.0,-,0,0,0,-,0,-,14,0,0,2,3.6,0,0,0,-,0
2001-03-03,03,NECレッドロケッツ,久光製薬スプリングス,7,,高橋みゆき,4,■,■,■,■,nan,49,16,4,32.7,24.5,4.00,2,1,1,50.0,0,-,18,1,1,4,10.0,9,8,0,88.9,17
2001-03-03,03,NECレッドロケッツ,久光製薬スプリングス,8,,細口美樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-03,03,NECレッドロケッツ,久光製薬スプリングス,9,,坪根淳子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-03,03,NECレッドロケッツ,久光製薬スプリングス,10,,杉山祥子,4,■,■,■,■,nan,33,15,3,45.5,36.4,3.75,0,0,0,-,2,0.50,11,0,0,4,9.1,0,0,0,-,17
2001-03-03,03,NECレッドロケッツ,久光製薬スプリングス,16,,浦田聖子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-03,03,NECレッドロケッツ,久光製薬スプリングス,17,,松田賢枝,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-03,03,NECレッドロケッツ,久光製薬スプリングス,18,,山本愛,4,■,■,■,■,nan,19,10,2,52.6,42.1,2.50,0,0,0,-,2,0.50,13,1,1,2,10.0,0,0,0,-,13
2001-03-03,03,久光製薬スプリングス,NECレッドロケッツ,1,,植木真理恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-03,03,久光製薬スプリングス,NECレッドロケッツ,2,,池上亜紀,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2001-03-03,03,久光製薬スプリングス,NECレッドロケッツ,3,,橋本由紀子,4,■,■,■,■,nan,25,8,0,32.0,32.0,2.00,0,0,0,-,2,0.50,16,1,0,6,15.6,27,24,0,88.9,11
2001-03-03,03,久光製薬スプリングス,NECレッドロケッツ,4,,先野久美子,4,■,■,■,■,nan,20,8,2,40.0,30.0,2.00,0,0,0,-,1,0.25,16,0,0,3,4.7,3,2,0,66.7,9
2001-03-03,03,久光製薬スプリングス,NECレッドロケッツ,5,,関井陽子,4,■,■,■,■,nan,29,12,2,41.4,34.5,3.00,2,0,1,0.0,2,0.50,10,0,0,2,5.0,16,12,0,75.0,14
2001-03-03,03,久光製薬スプリングス,NECレッドロケッツ,6,,土山愛,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-03,03,久光製薬スプリングス,NECレッドロケッツ,8,,大村加奈子,4,■,■,■,■,nan,42,15,2,35.7,31.0,3.75,1,1,0,100.0,5,1.25,14,1,2,5,16.1,1,1,0,100.0,21
2001-03-03,03,久光製薬スプリングス,NECレッドロケッツ,9,L,高橋幸子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,14,0,56.0,0
2001-03-03,03,久光製薬スプリングス,NECレッドロケッツ,10,,鶴田桂子,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,0,-,15,1,0,2,10.0,0,0,0,-,2
2001-03-03,03,久光製薬スプリングス,NECレッドロケッツ,11,,満永ひとみ,4,■,■,■,■,nan,17,4,0,23.5,23.5,1.00,2,0,0,0.0,6,1.50,19,1,1,4,10.5,11,9,0,81.8,11
2001-03-03,03,久光製薬スプリングス,NECレッドロケッツ,14,,酒井千恵,2,□,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-03,03,久光製薬スプリングス,NECレッドロケッツ,15,,野田昌代,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2001-03-03,03,東洋紡オーキス,東レアローズ,0,,佐々木みき,3,■,■,■,nan,nan,30,19,2,63.3,56.7,6.33,2,0,0,0.0,1,0.33,10,0,2,4,10.0,9,8,0,88.9,20
2001-03-03,03,東洋紡オーキス,東レアローズ,1,,永富有紀,3,■,■,■,nan,nan,4,3,0,75.0,75.0,1.00,0,0,0,-,1,0.33,11,0,0,0,0.0,0,0,0,-,4
2001-03-03,03,東洋紡オーキス,東レアローズ,2,,吉原知子,3,■,■,■,nan,nan,25,13,0,52.0,52.0,4.33,0,0,0,-,0,-,12,1,1,2,10.8,11,9,0,81.8,14
2001-03-03,03,東洋紡オーキス,東レアローズ,3,,森山淳子,3,■,■,■,nan,nan,14,7,1,50.0,42.9,2.33,0,0,0,-,2,0.67,11,0,0,3,6.8,5,4,0,80.0,9
2001-03-03,03,東洋紡オーキス,東レアローズ,4,,丹山美沙緒,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,0
2001-03-03,03,東洋紡オーキス,東レアローズ,7,,小田幸,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-03,03,東洋紡オーキス,東レアローズ,8,,佐藤和美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-03,03,東洋紡オーキス,東レアローズ,10,,萩原美代子,3,■,■,■,nan,nan,30,10,1,33.3,30.0,3.33,0,0,0,-,1,0.33,12,2,2,2,19.2,1,1,0,100.0,13
2001-03-03,03,東洋紡オーキス,東レアローズ,11,,西村佳名子,3,■,■,■,nan,nan,16,6,1,37.5,31.2,2.00,0,0,0,-,0,-,13,0,0,6,11.5,24,15,0,62.5,6
2001-03-03,03,東洋紡オーキス,東レアローズ,12,L,松永亜希子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,2,0,40.0,0
2001-03-03,03,東洋紡オーキス,東レアローズ,14,,田口久美子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-03,03,東洋紡オーキス,東レアローズ,19,,小川絵梨佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-03,03,東レアローズ,東洋紡オーキス,1,,熊前知加子,3,■,■,■,nan,nan,38,15,2,39.5,34.2,5.00,5,1,0,20.0,2,0.67,8,1,0,3,21.9,4,4,0,100.0,18
2001-03-03,03,東レアローズ,東洋紡オーキス,2,,木村久美,3,■,■,■,nan,nan,13,3,1,23.1,15.4,1.00,0,0,0,-,1,0.33,14,1,0,5,14.6,15,7,0,46.7,5
2001-03-03,03,東レアローズ,東洋紡オーキス,3,,苧坂一美,3,■,■,■,nan,nan,12,3,2,25.0,8.3,1.00,0,0,0,-,0,-,6,0,0,1,4.2,2,1,0,50.0,3
2001-03-03,03,東レアローズ,東洋紡オーキス,4,,磯辺絵梨子,3,■,■,■,nan,nan,8,3,0,37.5,37.5,1.00,1,1,0,100.0,0,-,9,0,0,1,2.8,0,0,0,-,3
2001-03-03,03,東レアローズ,東洋紡オーキス,6,,向井久子,3,□,■,□,nan,nan,20,2,1,10.0,5.0,0.67,0,0,0,-,0,-,4,0,0,0,0.0,9,5,0,55.6,2
2001-03-03,03,東レアローズ,東洋紡オーキス,7,,上田かおり,3,■,■,■,nan,nan,9,3,0,33.3,33.3,1.00,0,0,0,-,0,-,10,0,1,2,5.0,4,4,0,100.0,3
2001-03-03,03,東レアローズ,東洋紡オーキス,10,L,佐野優子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,14,0,87.5,0
2001-03-03,03,東レアローズ,東洋紡オーキス,11,,湯浅記世,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-03,03,東レアローズ,東洋紡オーキス,12,,池田幸子,2,nan,□,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.50,2,0,0,2,25.0,0,0,0,-,1
2001-03-03,03,東レアローズ,東洋紡オーキス,13,,五十川葉子,2,■,nan,■,nan,nan,13,7,0,53.8,53.8,3.50,0,0,0,-,1,0.50,4,0,0,1,6.2,17,11,0,64.7,8
2001-03-03,03,東レアローズ,東洋紡オーキス,14,,中田美和,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-03,03,東レアローズ,東洋紡オーキス,15,,芝田安希,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-04,03,NECレッドロケッツ,東レアローズ,1,,成田郁久美,5,■,■,■,■,■,42,16,4,38.1,28.6,3.20,2,0,1,0.0,0,-,13,0,3,2,3.8,15,14,0,93.3,16
2001-03-04,03,NECレッドロケッツ,東レアローズ,2,,津雲博子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,2,2,0,100.0,0
2001-03-04,03,NECレッドロケッツ,東レアローズ,3,,大貫美奈子,5,■,■,■,■,■,30,8,4,26.7,13.3,1.60,5,2,1,40.0,2,0.40,25,2,2,4,11.2,11,6,0,54.5,12
2001-03-04,03,NECレッドロケッツ,東レアローズ,4,L,遠藤睦美,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,40,35,0,87.5,0
2001-03-04,03,NECレッドロケッツ,東レアローズ,6,,竹下佳江,5,■,■,■,■,■,3,1,0,33.3,33.3,0.20,0,0,0,-,0,-,16,0,0,5,7.8,0,0,0,-,1
2001-03-04,03,NECレッドロケッツ,東レアローズ,7,,高橋みゆき,5,■,■,■,■,■,54,21,3,38.9,33.3,4.20,6,2,1,33.3,1,0.20,18,0,2,3,4.2,21,18,0,85.7,22
2001-03-04,03,NECレッドロケッツ,東レアローズ,8,,細口美樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-04,03,NECレッドロケッツ,東レアローズ,9,,坪根淳子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-04,03,NECレッドロケッツ,東レアローズ,10,,杉山祥子,5,■,■,■,■,■,28,6,1,21.4,17.9,1.20,0,0,0,-,4,0.80,12,0,1,3,6.2,5,5,0,100.0,10
2001-03-04,03,NECレッドロケッツ,東レアローズ,16,,浦田聖子,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2001-03-04,03,NECレッドロケッツ,東レアローズ,17,,松田賢枝,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-04,03,NECレッドロケッツ,東レアローズ,18,,山本愛,5,■,■,■,■,■,43,20,1,46.5,44.2,4.00,0,0,0,-,4,0.80,20,2,1,4,13.0,0,0,0,-,26
2001-03-04,03,東レアローズ,NECレッドロケッツ,1,,熊前知加子,5,■,■,■,■,■,51,9,4,17.6,9.8,1.80,4,2,1,50.0,3,0.60,11,0,3,0,0.0,8,6,0,75.0,12
2001-03-04,03,東レアローズ,NECレッドロケッツ,2,,木村久美,5,■,■,■,■,■,36,16,2,44.4,38.9,3.20,1,0,0,0.0,3,0.60,13,1,0,3,11.9,39,30,0,76.9,20
2001-03-04,03,東レアローズ,NECレッドロケッツ,3,,苧坂一美,5,■,■,■,■,■,22,7,0,31.8,31.8,1.40,1,1,0,100.0,1,0.20,12,1,0,1,8.8,0,0,0,-,9
2001-03-04,03,東レアローズ,NECレッドロケッツ,4,,磯辺絵梨子,5,■,■,■,■,■,7,3,0,42.9,42.9,0.60,0,0,0,-,0,-,17,0,0,1,1.5,0,0,0,-,3
2001-03-04,03,東レアローズ,NECレッドロケッツ,6,,向井久子,4,nan,□,□,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2001-03-04,03,東レアローズ,NECレッドロケッツ,7,,上田かおり,5,■,■,■,■,■,23,10,0,43.5,43.5,2.00,0,0,0,-,5,1.00,22,1,0,2,6.8,0,0,0,-,16
2001-03-04,03,東レアローズ,NECレッドロケッツ,10,L,佐野優子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,32,25,0,78.1,0
2001-03-04,03,東レアローズ,NECレッドロケッツ,11,,湯浅記世,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-04,03,東レアローズ,NECレッドロケッツ,12,,池田幸子,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,1,2,8.3,0,0,0,-,0
2001-03-04,03,東レアローズ,NECレッドロケッツ,13,,五十川葉子,5,■,■,■,■,■,49,14,3,28.6,22.4,2.80,1,0,0,0.0,2,0.40,19,1,2,2,6.8,18,12,0,66.7,17
2001-03-04,03,東レアローズ,NECレッドロケッツ,14,,中田美和,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-04,03,東レアローズ,NECレッドロケッツ,15,,芝田安希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-04,03,東洋紡オーキス,久光製薬スプリングス,0,,佐々木みき,4,■,■,■,■,nan,39,13,6,33.3,17.9,3.25,2,1,0,50.0,2,0.50,17,1,2,3,9.1,3,2,0,66.7,16
2001-03-04,03,東洋紡オーキス,久光製薬スプリングス,1,,永富有紀,4,■,■,■,■,nan,4,2,1,50.0,25.0,0.50,0,0,0,-,4,1.00,7,0,0,0,0.0,0,0,0,-,6
2001-03-04,03,東洋紡オーキス,久光製薬スプリングス,2,,吉原知子,4,■,■,■,■,nan,30,13,1,43.3,40.0,3.25,0,0,0,-,3,0.75,15,1,2,2,8.7,28,25,0,89.3,17
2001-03-04,03,東洋紡オーキス,久光製薬スプリングス,3,,森山淳子,4,■,■,■,■,nan,22,10,2,45.5,36.4,2.50,0,0,0,-,2,0.50,17,0,1,1,1.5,17,12,0,70.6,12
2001-03-04,03,東洋紡オーキス,久光製薬スプリングス,4,,丹山美沙緒,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,1,8.3,0,0,0,-,0
2001-03-04,03,東洋紡オーキス,久光製薬スプリングス,7,,小田幸,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-04,03,東洋紡オーキス,久光製薬スプリングス,8,,佐藤和美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-03-04,03,東洋紡オーキス,久光製薬スプリングス,10,,萩原美代子,4,■,■,■,■,nan,37,10,1,27.0,24.3,2.50,0,0,0,-,1,0.25,13,0,0,3,5.8,2,1,0,50.0,11
2001-03-04,03,東洋紡オーキス,久光製薬スプリングス,11,,西村佳名子,4,■,■,■,■,nan,24,7,1,29.2,25.0,1.75,0,0,0,-,2,0.50,16,1,0,4,11.2,17,15,0,88.2,10
2001-03-04,03,東洋紡オーキス,久光製薬スプリングス,12,L,松永亜希子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,8,0,72.7,0
2001-03-04,03,東洋紡オーキス,久光製薬スプリングス,14,,田口久美子,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2001-03-04,03,東洋紡オーキス,久光製薬スプリングス,19,,小川絵梨佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
