試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2003-12-27,茂原アルカス,シーガルズ,3,2,1,0,,孫洪順,3,■,■,■,nan,nan,13,5,0,38.5,38.5,1.67,0,0,0,-,0,-,4,0,1,2,12.5,0,0,0,-,5
2003-12-27,茂原アルカス,シーガルズ,3,2,1,1,,吉田千絵,5,■,■,■,■,■,54,25,2,46.3,42.6,5.00,0,0,0,-,0,-,20,3,2,5,20.2,16,13,0,81.2,28
2003-12-27,茂原アルカス,シーガルズ,3,2,1,2,,橋口かおり,4,■,■,■,■,nan,38,12,3,31.6,23.7,3.00,1,0,0,0.0,2,0.50,10,0,0,5,12.5,18,17,0,94.4,14
2003-12-27,茂原アルカス,シーガルズ,3,2,1,4,,中村夕紀美,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-27,茂原アルカス,シーガルズ,3,2,1,5,,狩野美雪,3,□,nan,nan,□,■,20,7,1,35.0,30.0,2.33,0,0,0,-,1,0.33,4,0,1,0,0.0,6,6,0,100.0,8
2003-12-27,茂原アルカス,シーガルズ,3,2,1,6,,角田真由美,5,■,■,■,■,■,18,6,0,33.3,33.3,1.20,0,0,0,-,0,-,12,0,1,3,6.2,0,0,0,-,6
2003-12-27,茂原アルカス,シーガルズ,3,2,1,7,L,田中弓貴,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,35,30,0,85.7,0
2003-12-27,茂原アルカス,シーガルズ,3,2,1,8,,船崎恵視,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2003-12-27,茂原アルカス,シーガルズ,3,2,1,9,,田口恵,5,□,□,□,■,■,17,6,2,35.3,23.5,1.20,0,0,0,-,1,0.20,14,0,1,4,7.1,1,1,0,100.0,7
2003-12-27,茂原アルカス,シーガルズ,3,2,1,10,,辻知恵,5,■,■,■,■,■,6,4,0,66.7,66.7,0.80,0,0,0,-,3,0.60,18,0,1,3,4.2,0,0,0,-,7
2003-12-27,茂原アルカス,シーガルズ,3,2,1,11,,高木智絵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-27,茂原アルカス,シーガルズ,3,2,1,15,,西村佳名子,5,■,■,■,■,■,34,10,1,29.4,26.5,2.00,0,0,0,-,0,-,22,1,1,9,13.9,22,16,0,72.7,11
2003-12-27,茂原アルカス,シーガルズ,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,200,75,9,37.5,33.0,15.00,1,0,0,0.0,7,1.40,106,4,9,31,10.7,98,83,0,84.7,86
