大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
Ｖ・プレミアリーグ男子 2008/09,パナソニックパンサーズ,31,117,815,421,101,51.7,159,82,31,51.6,3.6,62,0.53,425,13,23,134,139,15.6,707,483,0,68.3,421,62,36,519
レギュラーラウンド,パナソニックパンサーズ,27,103,724,379,88,52.3,146,74,30,50.7,3.68,58,0.56,361,9,16,114,118,14.2,629,436,0,69.3,379,58,25,462
セミファイナルラウンド,パナソニックパンサーズ,3,11,75,34,12,45.3,12,7,1,58.3,3.09,2,0.18,52,4,6,16,16,24.6,61,38,0,62.3,34,2,10,46
ファイナルラウンド,パナソニックパンサーズ,1,3,16,8,1,50.0,1,1,0,100.0,2.67,2,0.67,12,0,1,4,5,17.1,17,9,0,52.9,8,2,1,11
Ｖ・プレミアリーグ男子 2007/08,パナソニックパンサーズ,29,114,861,459,90,53.3,215,124,23,57.7,4.03,65,0.57,393,18,17,130,119,15.6,539,368,0,68.3,459,65,35,559
レギュラーラウンド,パナソニックパンサーズ,25,96,709,380,70,53.6,167,96,16,57.5,3.96,51,0.53,328,17,13,107,97,15.7,451,304,0,67.4,380,51,30,461
セミファイナルラウンド,パナソニックパンサーズ,3,14,115,60,17,52.2,36,22,4,61.1,4.29,8,0.57,45,0,1,19,15,10.1,73,55,0,75.3,60,8,1,69
ファイナルラウンド,パナソニックパンサーズ,1,4,37,19,3,51.4,12,6,3,50.0,4.75,6,1.5,20,1,3,4,7,25.8,15,9,0,60.0,19,6,4,29
レギュラーシーズン通算,,52,199,1433,759,158,53.0,313,170,46,54.3,3.81,109,0.55,689,26,29,221,215,7.8,1080,740,0,68.5,759,109,55,923
通算,,60,231,1676,880,191,52.5,374,206,54,55.1,3.81,127,0.55,818,31,40,264,258,8.5,1246,851,0,68.3,880,127,71,1078
