大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2020-21 V.LEAGUE DIVISION1 MEN,ジェイテクトSTINGS,17,59,359,169,26,47.1,50,22,4,44.0,2.86,21,0.36,196,3,3,44,45,3.2,430,166,117,52.2,169,21,6,196
レギュラーラウンド,ジェイテクトSTINGS,17,59,359,169,26,47.1,50,22,4,44.0,2.86,21,0.36,196,3,3,44,45,3.2,430,166,117,52.2,169,21,6,196
Ｖ・プレミアリーグ男子 2008/09,パナソニックパンサーズ,31,117,815,421,101,51.7,159,82,31,51.6,3.6,62,0.53,425,13,23,134,139,15.6,707,483,0,68.3,421,62,36,519
レギュラーラウンド,パナソニックパンサーズ,27,103,724,379,88,52.3,146,74,30,50.7,3.68,58,0.56,361,9,16,114,118,14.2,629,436,0,69.3,379,58,25,462
セミファイナルラウンド,パナソニックパンサーズ,3,11,75,34,12,45.3,12,7,1,58.3,3.09,2,0.18,52,4,6,16,16,24.6,61,38,0,62.3,34,2,10,46
ファイナルラウンド,パナソニックパンサーズ,1,3,16,8,1,50.0,1,1,0,100.0,2.67,2,0.67,12,0,1,4,5,17.1,17,9,0,52.9,8,2,1,11
Ｖ・プレミアリーグ男子 2007/08,パナソニックパンサーズ,29,114,861,459,90,53.3,215,124,23,57.7,4.03,65,0.57,393,18,17,130,119,15.6,539,368,0,68.3,459,65,35,559
レギュラーラウンド,パナソニックパンサーズ,25,96,709,380,70,53.6,167,96,16,57.5,3.96,51,0.53,328,17,13,107,97,15.7,451,304,0,67.4,380,51,30,461
セミファイナルラウンド,パナソニックパンサーズ,3,14,115,60,17,52.2,36,22,4,61.1,4.29,8,0.57,45,0,1,19,15,10.1,73,55,0,75.3,60,8,1,69
ファイナルラウンド,パナソニックパンサーズ,1,4,37,19,3,51.4,12,6,3,50.0,4.75,6,1.5,20,1,3,4,7,25.8,15,9,0,60.0,19,6,4,29
レギュラーシーズン通算,,69,258,1792,928,184,51.8,363,192,50,52.9,3.6,130,0.5,885,29,32,265,260,6.8,1510,906,117,63.9,928,130,61,1119
通算,,77,290,2035,1049,217,51.5,424,228,58,53.8,3.62,148,0.51,1014,34,43,308,303,7.5,1676,1017,117,64.2,1049,148,77,1274
