試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2010-12-04,東レアローズ,1,,富松崇彰,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-12-04,東レアローズ,2,L,田辺修,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,9,0,56.2
2010-12-04,東レアローズ,3,,古田史郎,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2010-12-04,東レアローズ,4,,近藤茂,3,■,■,■,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,2,0.67,12,0,0,5,10.4,0,0,0,-
2010-12-04,東レアローズ,5,,米山裕太,2,nan,□,■,nan,nan,8,6,0,0.75,0.75,3.00,1,0,0,0.0,0,-,5,1,0,0,16.0,6,5,0,83.3
2010-12-04,東レアローズ,7,,相澤寿,3,■,■,■,nan,nan,6,2,0,0.3333333333333333,0.3333333333333333,0.67,0,0,0,-,2,0.67,10,0,1,5,12.5,2,2,0,100.0
2010-12-04,東レアローズ,9,,阿部裕太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-12-04,東レアローズ,10,,越谷章,2,■,■,nan,nan,nan,7,3,1,0.42857142857142855,0.2857142857142857,1.50,0,0,0,-,0,-,6,0,1,3,12.5,12,8,0,66.7
2010-12-04,東レアローズ,12,,ボヨビッチデヤン,3,■,■,■,nan,nan,24,13,1,0.5416666666666666,0.5,4.33,11,4,0,36.4,2,0.67,9,0,4,1,2.8,0,0,0,-
2010-12-04,東レアローズ,14,,今田祐介,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,3,12.5,0,0,0,-
2010-12-04,東レアローズ,15,L,勝野裕士,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-12-04,東レアローズ,16,,角田辰徳,3,■,■,■,nan,nan,16,11,1,0.6875,0.625,3.67,3,3,0,100.0,1,0.33,6,0,2,0,0.0,6,4,0,66.7
2010-12-04,東レアローズ,17,,篠田歩,3,■,■,■,nan,nan,5,4,0,0.8,0.8,1.33,0,0,0,-,1,0.33,15,2,2,1,12.3,0,0,0,-
2010-12-04,東レアローズ,18,,鈴木悠二,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,1,8.3,0,0,0,-
2010-12-04,東レアローズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,67,40,3,0.5970149253731343,0.5522388059701493,13.33,15,7,0,46.7,8,2.67,73,3,12,19,9.8,42,28,0,66.7
