試合日,年月,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2007-04-15,2007-04,4,パイオニアレッドウィングス,武富士バンブー,0,,佐々木みき,4,■,■,■,■,,39,20,6,51.3,35.9,5.00,8,4,1,50.0,0,-,10,1,0,4,18.0,9,4,0,44.4,21
2007-04-15,2007-04,4,パイオニアレッドウィングス,武富士バンブー,1,,栗原恵,4,■,■,■,■,,39,16,3,41.0,33.3,4.00,11,4,1,36.4,0,-,17,1,4,6,13.5,16,7,0,43.8,17
2007-04-15,2007-04,4,パイオニアレッドウィングス,武富士バンブー,3,,バックマンエリザベス,3,□,,□,□,,1,0,0,0.0,0.0,-,0,0,0,-,2,0.67,0,0,0,0,-,0,0,0,-,2
2007-04-15,2007-04,4,パイオニアレッドウィングス,武富士バンブー,4,,庄司夕起,4,■,■,■,■,,23,11,1,47.8,43.5,2.75,0,0,0,-,5,1.25,17,1,0,5,12.1,1,1,0,100.0,17
2007-04-15,2007-04,4,パイオニアレッドウィングス,武富士バンブー,5,,多治見麻子,4,■,■,■,■,,20,5,1,25.0,20.0,1.25,0,0,0,-,1,0.25,15,0,1,6,10.0,1,1,0,100.0,6
2007-04-15,2007-04,4,パイオニアレッドウィングス,武富士バンブー,9,,榛澤舞子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-04-15,2007-04,4,パイオニアレッドウィングス,武富士バンブー,10,,加藤理絵,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-04-15,2007-04,4,パイオニアレッドウィングス,武富士バンブー,12,,小濱ゆみ,3,,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,7,0,0,6,21.4,0,0,0,-,0
2007-04-15,2007-04,4,パイオニアレッドウィングス,武富士バンブー,15,,細川麻美,3,,□,□,□,,3,2,0,66.7,66.7,0.67,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2007-04-15,2007-04,4,パイオニアレッドウィングス,武富士バンブー,16,,内田役子,4,■,■,■,■,,2,2,0,100.0,100.0,0.50,0,0,0,-,1,0.25,17,1,2,5,12.1,0,0,0,-,4
2007-04-15,2007-04,4,パイオニアレッドウィングス,武富士バンブー,17,,江口理代,4,■,■,■,■,,22,7,1,31.8,27.3,1.75,0,0,0,-,1,0.25,13,1,0,5,17.3,14,2,0,14.3,9
2007-04-15,2007-04,4,パイオニアレッドウィングス,武富士バンブー,20,L,吉田真未,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,42,25,0,59.5,0
2007-04-15,2007-04,4,武富士バンブー,パイオニアレッドウィングス,0,,吉澤智恵,4,■,■,■,■,,40,17,2,42.5,37.5,4.25,5,3,1,60.0,1,0.25,16,2,1,7,20.9,32,17,0,53.1,20
2007-04-15,2007-04,4,武富士バンブー,パイオニアレッドウィングス,3,,エステスイェヴゲーニャ,4,■,■,■,■,,57,18,4,31.6,24.6,4.50,13,2,2,15.4,1,0.25,13,0,0,8,15.4,13,8,0,61.5,19
2007-04-15,2007-04,4,武富士バンブー,パイオニアレッドウィングス,5,,足立留美,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,4,1,0,2,32.5,0,0,0,-,1
2007-04-15,2007-04,4,武富士バンブー,パイオニアレッドウィングス,7,,内藤香菜子,4,■,■,■,■,,17,10,0,58.8,58.8,2.50,0,0,0,-,1,0.25,11,1,2,2,13.6,2,0,0,0.0,12
