名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
中道元貴,2019-11,警視庁フォートファイターズ,14,55,14,51,19,9,37.3,19.6,8,1,3,4,35,3,7,9,85,41,20,12.5,1.36,0.29,10.0,60.0
中道元貴,2019-12,警視庁フォートファイターズ,14,60,18,135,53,13,39.3,29.6,9,3,1,6,55,0,9,20,124,59,30,33.3,2.94,0.33,5.0,59.7
中道元貴,2020-01,警視庁フォートファイターズ,14,4,14,78,31,5,39.7,33.3,8,1,0,7,59,3,6,23,67,28,14,12.5,2.21,0.5,12.3,52.2
中道元貴,2020-02,警視庁フォートファイターズ,14,14,29,179,68,18,38.0,27.9,9,1,2,5,94,7,23,35,147,66,39,11.1,2.34,0.17,10.6,58.2
中野将太,2019-11,兵庫デルフィーノ,5,77,26,13,3,0,23.1,23.1,0,0,0,0,93,2,12,30,0,0,0,,0.12,0.0,7.0,
中野将太,2019-12,兵庫デルフィーノ,5,36,12,2,0,1,0.0,-50.0,0,0,0,0,37,1,3,10,1,0,0,,0.0,0.0,7.4,0.0
中野将太,2020-01,兵庫デルフィーノ,5,4,14,11,5,0,45.5,45.5,0,0,0,0,37,0,4,11,54,26,15,,0.36,0.0,4.7,62.0
中野将太,2020-02,兵庫デルフィーノ,5,10,14,5,1,1,20.0,0.0,1,0,1,0,29,1,3,9,22,10,5,0.0,0.07,0.0,8.6,56.8
丸尾修一朗,2019-12,埼玉アザレア,15,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
丸尾修一朗,2020-02,埼玉アザレア,15,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
丸谷将大,2019-11,富士通カワサキレッドスピリッツ,15,11,4,0,0,0,,,0,0,0,0,9,0,0,2,0,0,0,,0.0,0.0,5.6,
丸谷将大,2019-12,富士通カワサキレッドスピリッツ,15,12,1,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,,0.0,0.0,6.2,
二五田大輔,2019-11,大同特殊鋼レッドスター,10,44,13,91,45,4,49.5,45.1,15,9,0,3,36,0,4,9,65,20,25,60.0,3.46,0.23,3.5,50.0
二五田大輔,2019-12,大同特殊鋼レッドスター,10,60,16,129,58,9,45.0,38.0,20,10,3,1,58,0,5,7,125,55,42,50.0,3.62,0.06,0.9,60.8
二五田大輔,2020-01,大同特殊鋼レッドスター,10,4,17,157,71,14,45.2,36.3,19,7,3,5,67,1,3,9,140,73,31,36.8,4.18,0.29,3.7,63.2
二五田大輔,2020-02,大同特殊鋼レッドスター,10,14,25,208,85,18,40.9,32.2,32,10,6,3,110,2,9,23,183,72,48,31.2,3.4,0.12,5.0,52.5
井口拓也,2019-11,ヴィアティン三重,2,22,2,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
今田善仁,2019-11,きんでんトリニティーブリッツ,4,55,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
今田善仁,2019-12,きんでんトリニティーブリッツ,4,60,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
今田善仁,2020-01,きんでんトリニティーブリッツ,4,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
今田善仁,2020-02,きんでんトリニティーブリッツ,4,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
仲村鴻輝,2019-11,兵庫デルフィーノ,13,77,20,12,4,1,33.3,25.0,0,0,0,2,15,1,0,7,0,0,0,,0.2,0.1,18.3,
仲村鴻輝,2019-12,兵庫デルフィーノ,13,36,4,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
仲村鴻輝,2020-01,兵庫デルフィーノ,13,2,4,6,1,0,16.7,16.7,0,0,0,0,6,0,0,2,1,1,0,,0.25,0.0,8.3,100.0
仲村鴻輝,2020-02,兵庫デルフィーノ,13,10,6,7,2,0,28.6,28.6,0,0,0,1,11,0,0,2,0,0,0,,0.33,0.17,4.5,
伊澤啓生,2019-11,大同特殊鋼レッドスター,1,44,9,76,39,2,51.3,48.7,16,8,1,1,33,1,6,8,14,6,6,50.0,4.33,0.11,4.5,64.3
伊澤啓生,2019-12,大同特殊鋼レッドスター,1,36,5,47,25,2,53.2,48.9,10,7,0,0,16,1,4,2,42,14,9,70.0,5.0,0.0,3.1,44.0
伊澤啓生,2020-01,大同特殊鋼レッドスター,1,4,10,81,27,6,33.3,25.9,13,8,0,3,38,2,5,6,57,30,13,61.5,2.7,0.3,5.9,64.0
伊澤啓生,2020-02,大同特殊鋼レッドスター,1,14,15,137,62,8,45.3,39.4,23,10,4,0,64,7,5,18,127,64,22,43.5,4.13,0.0,16.0,59.1
伊藤裕之介,2019-11,警視庁フォートファイターズ,2,55,20,9,3,0,33.3,33.3,0,0,0,5,78,4,3,10,1,0,1,,0.15,0.25,7.4,50.0
伊藤裕之介,2019-12,警視庁フォートファイターズ,2,60,18,4,3,0,75.0,75.0,0,0,0,5,77,0,0,16,0,0,0,,0.17,0.28,5.2,
伊藤裕之介,2020-01,警視庁フォートファイターズ,2,4,14,3,3,0,100.0,100.0,1,1,0,4,55,1,2,7,0,0,0,100.0,0.21,0.29,4.1,
伊藤裕之介,2020-02,警視庁フォートファイターズ,2,14,29,11,4,1,36.4,27.3,1,0,0,12,99,2,1,23,1,0,0,0.0,0.14,0.41,7.6,0.0
佐々木博秋,2019-11,ヴォレアス北海道,13,66,21,145,55,11,37.9,30.3,27,11,2,11,72,4,8,15,110,65,21,40.7,2.62,0.52,8.0,68.6
佐々木博秋,2019-12,ヴォレアス北海道,13,60,15,92,36,7,39.1,31.5,17,8,3,7,58,5,6,11,121,58,39,47.1,2.4,0.47,10.8,64.0
佐々木博秋,2020-01,ヴォレアス北海道,13,4,12,68,27,5,39.7,32.4,15,5,1,9,54,3,4,10,72,36,20,33.3,2.25,0.75,8.3,63.9
佐々木博秋,2020-02,ヴォレアス北海道,13,10,17,91,37,8,40.7,31.9,25,11,2,7,57,4,12,13,78,32,25,44.0,2.18,0.41,7.5,57.1
佐藤匠,2019-11,埼玉アザレア,5,44,12,30,17,3,56.7,46.7,0,0,0,3,40,2,4,6,1,1,0,,1.42,0.25,6.2,100.0
佐藤匠,2019-12,埼玉アザレア,5,84,21,62,24,6,38.7,29.0,0,0,0,14,55,2,3,12,1,1,0,,1.14,0.67,7.7,100.0
佐藤匠,2020-01,埼玉アザレア,5,2,6,14,5,2,35.7,21.4,0,0,0,2,18,2,3,3,1,0,1,,0.83,0.33,11.1,50.0
佐藤匠,2020-02,埼玉アザレア,5,14,18,46,22,1,47.8,45.7,0,0,0,15,53,2,3,13,6,2,2,,1.22,0.83,8.5,50.0
佐藤隼一,2019-11,つくばユナイテッドSunGAIA,21,66,17,6,1,1,16.7,0.0,0,0,0,0,20,0,6,4,7,1,3,,0.06,0.0,-2.5,35.7
佐藤隼一,2019-12,つくばユナイテッドSunGAIA,21,60,7,5,0,0,0.0,0.0,1,0,0,0,10,0,2,5,0,0,0,0.0,0.0,0.0,7.5,
佐藤隼一,2020-01,つくばユナイテッドSunGAIA,21,2,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
佐藤隼一,2020-02,つくばユナイテッドSunGAIA,21,2,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
佐藤雄斗,2019-11,東京ヴェルディ,9,44,9,0,0,0,,,0,0,0,0,0,0,0,0,30,12,9,,0.0,0.0,,55.0
佐藤雄斗,2019-12,東京ヴェルディ,9,12,2,0,0,0,,,0,0,0,0,0,0,0,0,8,3,2,,0.0,0.0,,50.0
佐藤雄斗,2020-02,東京ヴェルディ,9,6,8,0,0,0,,,0,0,0,0,0,0,0,0,37,9,16,,0.0,0.0,,45.9
備一真,2019-12,大同特殊鋼レッドスター,12,24,7,0,0,0,,,0,0,0,0,0,0,0,0,38,26,9,,0.0,0.0,,80.3
備一真,2020-01,大同特殊鋼レッドスター,12,3,10,0,0,0,,,0,0,0,0,0,0,0,0,56,45,8,,0.0,0.0,,87.5
備一真,2020-02,大同特殊鋼レッドスター,12,6,12,0,0,0,,,0,0,0,0,0,0,0,0,42,20,14,,0.0,0.0,,64.3
内園徹,2019-11,きんでんトリニティーブリッツ,9,44,13,0,0,0,,,0,0,0,0,18,1,3,2,6,2,1,,0.0,0.0,4.2,41.7
内園徹,2019-12,きんでんトリニティーブリッツ,9,48,17,0,0,0,,,0,0,0,0,31,3,6,6,12,5,5,,0.0,0.0,9.7,62.5
内園徹,2020-01,きんでんトリニティーブリッツ,9,4,13,0,0,0,,,0,0,0,0,28,1,3,9,14,4,3,,0.0,0.0,8.9,39.3
内園徹,2020-02,きんでんトリニティーブリッツ,9,8,15,0,0,0,,,0,0,0,0,33,2,4,11,9,3,2,,0.0,0.0,11.4,44.4
内海聡太,2019-11,つくばユナイテッドSunGAIA,19,66,5,12,9,1,75.0,66.7,2,2,0,1,3,0,0,2,8,4,3,100.0,1.8,0.2,16.7,68.8
内海聡太,2019-12,つくばユナイテッドSunGAIA,19,60,7,13,6,0,46.2,46.2,3,1,0,0,2,0,1,0,9,2,2,33.3,0.86,0.0,-12.5,33.3
内海聡太,2020-01,つくばユナイテッドSunGAIA,19,2,2,5,1,0,20.0,20.0,1,0,0,0,1,0,0,1,3,2,1,0.0,0.5,0.0,25.0,83.3
冷水亮,2019-11,東京ヴェルディ,3,33,8,0,0,0,,,0,0,0,0,0,0,0,0,59,27,19,,0.0,0.0,,61.9
冷水亮,2019-12,東京ヴェルディ,3,12,2,0,0,0,,,0,0,0,0,0,0,0,0,14,5,3,,0.0,0.0,,46.4
冷水亮,2020-02,東京ヴェルディ,3,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
前川将太,2019-11,ヴィアティン三重,11,44,9,56,20,6,35.7,25.0,2,0,1,4,14,0,4,3,8,1,2,0.0,2.22,0.44,-1.8,25.0
前川将太,2019-12,ヴィアティン三重,11,60,16,124,59,11,47.6,38.7,10,6,0,5,37,1,13,9,48,21,13,60.0,3.69,0.31,0.0,57.3
前川将太,2020-01,ヴィアティン三重,11,6,17,123,53,10,43.1,35.0,22,6,1,3,36,2,11,7,41,27,5,27.3,3.12,0.18,2.8,72.0
前川将太,2020-02,ヴィアティン三重,11,10,17,132,65,10,49.2,41.7,24,11,2,3,50,2,14,12,38,15,13,45.8,3.82,0.18,3.0,56.6
前田将武,2019-11,埼玉アザレア,18,44,6,3,1,0,33.3,33.3,0,0,0,1,14,1,2,4,1,0,0,,0.17,0.17,10.7,0.0
前田将武,2019-12,埼玉アザレア,18,84,25,2,2,0,100.0,100.0,0,0,0,0,43,3,2,11,6,0,3,,0.08,0.0,12.2,25.0
前田将武,2020-01,埼玉アザレア,18,2,7,0,0,0,,,0,0,0,0,12,0,1,7,0,0,0,,0.0,0.0,12.5,
前田将武,2020-02,埼玉アザレア,18,16,31,5,4,0,80.0,80.0,0,0,0,0,51,3,7,18,0,0,0,,0.13,0.0,11.3,
加藤伊織,2019-11,ヴォレアス北海道,9,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
加藤伊織,2019-12,ヴォレアス北海道,9,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
加藤伊織,2020-01,ヴォレアス北海道,9,2,1,2,1,0,50.0,50.0,0,0,0,0,1,0,1,0,1,1,0,,1.0,0.0,-25.0,100.0
加藤伊織,2020-02,ヴォレアス北海道,9,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
加藤克貴,2019-11,埼玉アザレア,2,44,14,68,27,7,39.7,29.4,3,2,1,1,54,0,2,10,87,32,28,66.7,1.93,0.07,3.7,52.9
加藤克貴,2019-12,埼玉アザレア,2,84,23,94,33,9,35.1,25.5,7,4,2,3,81,1,4,16,153,93,39,57.1,1.43,0.13,4.9,73.5
加藤克貴,2020-01,埼玉アザレア,2,2,7,14,10,1,71.4,64.3,2,2,0,2,18,0,1,5,13,4,4,100.0,1.43,0.29,5.6,46.2
加藤克貴,2020-02,埼玉アザレア,2,16,31,137,58,15,42.3,31.4,13,4,4,5,123,1,5,39,237,97,62,30.8,1.87,0.16,7.7,54.0
加藤啓,2019-11,警視庁フォートファイターズ,4,55,18,34,17,2,50.0,44.1,0,0,0,8,52,1,5,9,1,1,0,,0.94,0.44,3.8,100.0
加藤啓,2019-12,警視庁フォートファイターズ,4,60,16,50,24,3,48.0,42.0,0,0,0,16,46,1,3,8,1,0,1,,1.5,1.0,4.9,50.0
加藤啓,2020-01,警視庁フォートファイターズ,4,4,2,3,1,1,33.3,0.0,0,0,0,0,1,0,0,0,0,0,0,,0.5,0.0,0.0,
加藤啓,2020-02,警視庁フォートファイターズ,4,14,15,46,23,6,50.0,37.0,0,0,0,9,48,0,5,15,0,0,0,,1.53,0.6,5.2,
加藤大雄,2019-11,富士通カワサキレッドスピリッツ,7,55,15,45,20,2,44.4,40.0,0,0,0,13,41,0,3,6,7,1,5,,1.33,0.87,1.8,50.0
加藤大雄,2019-12,富士通カワサキレッドスピリッツ,7,60,15,38,22,2,57.9,52.6,0,0,0,16,47,1,1,9,4,1,2,,1.47,1.07,6.4,50.0
加藤大雄,2020-01,富士通カワサキレッドスピリッツ,7,4,12,35,23,0,65.7,65.7,0,0,0,7,40,1,4,12,2,0,2,,1.92,0.58,7.5,50.0
加藤大雄,2020-02,富士通カワサキレッドスピリッツ,7,12,21,66,38,3,57.6,53.0,0,0,0,17,74,5,3,24,8,3,2,,1.81,0.81,13.9,50.0
加藤遼太,2019-11,兵庫デルフィーノ,8,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
加藤遼太,2019-12,兵庫デルフィーノ,8,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
加藤遼太,2020-02,兵庫デルフィーノ,8,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
北崎文弥,2019-11,東京ヴェルディ,7,44,13,33,17,3,51.5,42.4,0,0,0,6,43,1,4,5,2,0,0,,1.31,0.46,2.9,0.0
北崎文弥,2019-12,東京ヴェルディ,7,60,7,28,15,2,53.6,46.4,0,0,0,3,22,0,2,4,0,0,0,,2.14,0.43,2.3,
北崎文弥,2020-01,東京ヴェルディ,7,1,1,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
北崎文弥,2020-02,東京ヴェルディ,7,14,6,12,3,1,25.0,16.7,1,0,1,0,6,0,0,0,4,2,1,0.0,0.5,0.0,0.0,62.5
北田陽季,2019-11,ヴィアティン三重,23,44,13,102,38,11,37.3,26.5,30,11,5,4,39,2,13,4,2,1,0,36.7,2.92,0.31,-0.6,50.0
北田陽季,2019-12,ヴィアティン三重,23,60,13,91,37,10,40.7,29.7,27,6,6,6,32,0,8,6,1,0,0,22.2,2.85,0.46,-1.6,0.0
北田陽季,2020-01,ヴィアティン三重,23,6,19,128,53,10,41.4,33.6,36,12,5,2,53,1,6,14,0,0,0,33.3,2.79,0.11,5.7,
北田陽季,2020-02,ヴィアティン三重,23,10,11,57,25,10,43.9,26.3,16,5,5,2,24,2,5,3,0,0,0,31.2,2.27,0.18,6.2,
古田史郎,2019-11,ヴォレアス北海道,4,66,11,102,51,5,50.0,45.1,47,31,4,5,49,4,9,14,0,0,0,66.0,4.64,0.45,10.7,
古田史郎,2019-12,ヴォレアス北海道,4,60,14,147,83,11,56.5,49.0,66,35,4,10,61,3,8,17,0,0,0,53.0,5.93,0.71,8.6,
古田史郎,2020-01,ヴォレアス北海道,4,4,6,48,21,2,43.8,39.6,16,4,1,2,34,3,4,11,0,0,0,25.0,3.5,0.33,14.0,
古田史郎,2020-02,ヴォレアス北海道,4,10,17,159,76,4,47.8,45.3,63,31,2,9,68,5,23,13,0,0,0,49.2,4.47,0.53,3.7,
古田彰紀,2020-02,警視庁フォートファイターズ,21,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉岡衛,2019-11,トヨタ自動車サンホークス,16,55,17,173,88,10,50.9,45.1,19,9,4,5,65,0,14,14,8,3,3,47.4,5.18,0.29,0.0,56.2
吉岡衛,2019-12,トヨタ自動車サンホークス,16,60,18,222,103,20,46.4,37.4,43,25,4,7,93,14,22,17,7,4,3,58.1,5.72,0.39,13.7,78.6
吉岡衛,2020-01,トヨタ自動車サンホークス,16,4,14,125,61,13,48.8,38.4,32,14,4,2,47,1,10,9,9,2,0,43.8,4.36,0.14,1.6,22.2
吉岡衛,2020-02,トヨタ自動車サンホークス,16,8,14,155,79,10,51.0,44.5,30,15,3,5,58,4,12,18,2,1,0,50.0,5.64,0.36,9.5,50.0
吉澤玄祐,2019-11,警視庁フォートファイターズ,18,55,21,0,0,0,,,0,0,0,0,0,0,0,0,109,46,30,,0.0,0.0,,56.0
吉澤玄祐,2019-12,警視庁フォートファイターズ,18,60,18,0,0,0,,,0,0,0,0,0,0,0,0,89,27,28,,0.0,0.0,,46.1
吉澤玄祐,2020-01,警視庁フォートファイターズ,18,4,14,0,0,0,,,0,0,0,0,0,0,0,0,60,27,15,,0.0,0.0,,57.5
吉澤玄祐,2020-02,警視庁フォートファイターズ,18,14,29,0,0,0,,,0,0,0,0,0,0,0,0,133,65,31,,0.0,0.0,,60.5
吉田綜眞,2020-02,富士通カワサキレッドスピリッツ,5,2,2,4,4,0,100.0,100.0,1,1,0,0,3,0,0,0,0,0,0,100.0,2.0,0.0,0.0,
吉田魁成,2019-12,大同特殊鋼レッドスター,3,24,3,8,5,1,62.5,50.0,0,0,0,2,12,0,3,3,0,0,0,,1.67,0.67,0.0,
吉田魁成,2020-01,大同特殊鋼レッドスター,3,4,12,35,20,2,57.1,51.4,0,0,0,4,29,1,4,2,3,0,0,,1.67,0.33,1.7,0.0
吉田魁成,2020-02,大同特殊鋼レッドスター,3,8,4,10,6,1,60.0,50.0,0,0,0,0,9,0,0,3,0,0,0,,1.5,0.0,8.3,
和治裕太,2019-11,きんでんトリニティーブリッツ,17,55,20,85,48,2,56.5,54.1,0,0,0,10,67,5,19,18,1,1,0,,2.4,0.5,7.1,100.0
和治裕太,2019-12,きんでんトリニティーブリッツ,17,60,22,88,46,11,52.3,39.8,1,1,0,10,67,7,15,11,1,0,0,100.0,2.09,0.45,9.0,0.0
和治裕太,2020-01,きんでんトリニティーブリッツ,17,4,15,76,30,4,39.5,34.2,0,0,0,11,42,0,17,6,4,1,2,,2.0,0.73,-6.5,50.0
和治裕太,2020-02,きんでんトリニティーブリッツ,17,12,25,113,61,12,54.0,43.4,1,0,0,13,94,6,14,31,1,0,0,0.0,2.44,0.52,10.9,0.0
國近公太,2019-11,兵庫デルフィーノ,23,22,8,50,15,9,30.0,12.0,8,2,2,3,26,1,8,9,17,5,6,25.0,1.88,0.38,4.8,47.1
土井友登,2019-11,つくばユナイテッドSunGAIA,12,22,2,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,,0.0,0.0,-8.3,
土井友登,2019-12,つくばユナイテッドSunGAIA,12,48,10,0,0,0,,,0,0,0,0,25,2,1,5,0,0,0,,0.0,0.0,12.0,
土井友登,2020-01,つくばユナイテッドSunGAIA,12,4,14,1,0,0,0.0,0.0,0,0,0,0,25,1,4,3,0,0,0,,0.0,0.0,3.0,
土井友登,2020-02,つくばユナイテッドSunGAIA,12,12,19,0,0,0,,,0,0,0,1,53,2,0,16,1,0,0,,0.0,0.05,11.3,0.0
坂口舜,2019-11,長野GaRons,10,55,15,14,3,3,21.4,0.0,0,0,0,3,38,1,0,6,1,0,0,,0.2,0.2,6.6,0.0
坂口舜,2019-12,長野GaRons,10,60,12,4,2,0,50.0,50.0,0,0,0,1,7,0,0,2,0,0,0,,0.17,0.08,7.1,
坂口舜,2020-01,長野GaRons,10,4,9,5,3,1,60.0,40.0,0,0,0,1,9,0,0,3,0,0,0,,0.33,0.11,8.3,
坂口舜,2020-02,長野GaRons,10,12,17,17,6,2,35.3,23.5,0,0,0,3,37,4,4,6,2,0,0,,0.35,0.18,12.2,0.0
坂本凱,2019-11,トヨタ自動車サンホークス,15,55,7,0,0,0,,,0,0,0,0,8,1,2,2,0,0,0,,0.0,0.0,12.5,
坂本凱,2019-12,トヨタ自動車サンホークス,15,60,3,0,0,0,,,0,0,0,0,4,0,2,0,0,0,0,,0.0,0.0,-12.5,
坂本凱,2020-01,トヨタ自動車サンホークス,15,4,2,0,0,0,,,0,0,0,0,5,1,1,4,0,0,0,,0.0,0.0,35.0,
坂本凱,2020-02,トヨタ自動車サンホークス,15,8,3,0,0,0,,,0,0,0,0,3,0,2,1,0,0,0,,0.0,0.0,-8.3,
境龍生,2019-12,大同特殊鋼レッドスター,13,24,4,11,5,1,45.5,36.4,1,0,0,2,10,0,1,1,17,4,7,0.0,1.25,0.5,0.0,44.1
境龍生,2020-01,大同特殊鋼レッドスター,13,1,3,22,12,2,54.5,45.5,1,0,1,1,15,0,0,5,17,6,6,0.0,4.0,0.33,8.3,52.9
境龍生,2020-02,大同特殊鋼レッドスター,13,2,3,19,11,0,57.9,57.9,3,2,0,2,7,0,0,4,13,8,1,66.7,3.67,0.67,14.3,65.4
増田純平,2019-11,東京ヴェルディ,24,44,16,103,48,10,46.6,36.9,9,3,0,0,46,0,5,6,117,51,37,33.3,3.0,0.0,0.5,59.4
増田純平,2019-12,東京ヴェルディ,24,60,14,32,13,2,40.6,34.4,2,0,0,0,29,0,5,9,38,19,8,0.0,0.93,0.0,3.4,60.5
増田純平,2020-01,東京ヴェルディ,24,4,11,51,27,4,52.9,45.1,0,0,0,3,31,1,0,5,71,27,22,,2.45,0.27,7.3,53.5
増田純平,2020-02,東京ヴェルディ,24,14,24,89,31,5,34.8,29.2,2,1,0,0,62,0,3,17,137,49,46,50.0,1.29,0.0,5.6,52.6
大下将,2019-11,東京ヴェルディ,18,44,10,14,4,0,28.6,28.6,0,0,0,1,20,0,0,6,0,0,0,,0.4,0.1,7.5,
