試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,1,,中元南,2,■,□,nan,nan,nan,5,0,1,0.0,-20.0,-,0,0,0,-,0,-,1,0,0,0,0.0,7,1,2,28.6,0
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,6,,田代佳奈美,5,■,■,■,■,■,4,4,0,100.0,100.0,0.80,0,0,0,-,1,0.20,13,0,2,4,3.8,0,0,0,-,5
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,7,,早坂梢依,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,0.0,0,0,0,-,0
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,8,,田原愛里,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,9,,小口樹葉,3,nan,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,3,4,50.0,0
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,10,,森谷史佳,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,0
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,11,L,井上琴絵,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,18,3,84.8,0
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,13,,奥村麻依,5,■,■,■,■,■,10,3,0,30.0,30.0,0.60,0,0,0,-,0,-,14,0,0,4,7.1,0,0,0,-,3
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,15,,鍋谷友理枝,5,■,■,■,■,■,48,12,2,25.0,20.8,2.40,0,0,0,-,0,-,19,0,0,2,2.6,27,15,6,66.7,12
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,18,,シニアードジャック,5,■,■,■,■,■,44,20,2,45.5,40.9,4.00,0,0,0,-,2,0.40,8,1,1,0,9.4,0,0,0,-,23
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,20,,東谷玲衣奈,1,nan,□,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,21,,工藤嶺,5,■,■,■,■,■,53,17,5,32.1,22.6,3.40,6,2,2,33.3,1,0.20,17,0,1,4,4.4,33,19,9,71.2,18
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,22,,ジャンティタントゥイー,2,nan,□,nan,nan,□,8,2,2,25.0,0.0,1.00,3,0,2,0.0,0,-,1,0,0,0,0.0,0,0,0,-,2
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,24,,兵頭由希,5,□,■,■,■,■,52,12,2,23.1,19.2,2.40,4,0,1,0.0,2,0.40,17,1,1,4,10.3,2,1,1,75.0,15
2020-01-25,デンソーエアリービーズ,岡山シーガルズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,226,70,14,31.0,24.8,14.00,13,2,5,15.4,6,1.20,96,2,6,21,6.0,102,57,25,68.1,78
