試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-01-19,岡山シーガルズ,JTマーヴェラス,1,,吉田みなみ,2,nan,□,■,nan,nan,6,1,1,16.7,0.0,0.50,0,0,0,-,0,-,5,0,1,1,0.0,3,2,0,66.7,1
2020-01-19,岡山シーガルズ,JTマーヴェラス,5,,宇賀神みずき,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2020-01-19,岡山シーガルズ,JTマーヴェラス,6,,渡邊真恵,3,■,■,■,nan,nan,25,12,1,48.0,44.0,4.00,4,0,1,0.0,0,-,8,0,1,2,3.1,1,0,0,0.0,12
2020-01-19,岡山シーガルズ,JTマーヴェラス,7,,佐々木萌,3,■,■,□,nan,nan,22,9,1,40.9,36.4,3.00,0,0,0,-,0,-,6,0,0,0,0.0,17,9,2,58.8,9
2020-01-19,岡山シーガルズ,JTマーヴェラス,8,,及川真夢,2,nan,■,■,nan,nan,9,7,0,77.8,77.8,3.50,0,0,0,-,0,-,6,0,1,1,0.0,0,0,0,-,7
2020-01-19,岡山シーガルズ,JTマーヴェラス,10,,西村弥菜美,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,3,1,87.5,0
2020-01-19,岡山シーガルズ,JTマーヴェラス,12,,居村杏奈,1,■,nan,nan,nan,nan,4,1,0,25.0,25.0,1.00,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,1
2020-01-19,岡山シーガルズ,JTマーヴェラス,14,,宮下遥,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,13,1,1,2,9.6,1,0,0,0.0,1
2020-01-19,岡山シーガルズ,JTマーヴェラス,18,,金田修佳,3,■,■,■,nan,nan,24,7,0,29.2,29.2,2.33,0,0,0,-,1,0.33,12,0,0,2,4.2,24,16,1,68.8,8
2020-01-19,岡山シーガルズ,JTマーヴェラス,19,,森田夕貴,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2020-01-19,岡山シーガルズ,JTマーヴェラス,20,L,丸山亜季,2,nan,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-19,岡山シーガルズ,JTマーヴェラス,21,,高野由里加,3,□,□,■,nan,nan,7,2,0,28.6,28.6,0.67,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-,2
2020-01-19,岡山シーガルズ,JTマーヴェラス,27,L,楢崎慈恵,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,8,2,75.0,0
2020-01-19,岡山シーガルズ,JTマーヴェラス,28,,川島亜依美,3,■,■,□,nan,nan,12,4,0,33.3,33.3,1.33,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,4
2020-01-19,岡山シーガルズ,JTマーヴェラス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,110,43,3,39.1,36.4,14.33,4,0,1,0.0,1,0.33,66,1,4,12,4.5,63,38,6,65.1,45
