名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
ファンダールミューレンオロフ,2001-02,NECブルーロケッツ,29,14,31,285,147,25,51.6,42.8,115,60,6,9,132,7,24,47,1,1,0,163,52.2,4.74,0.29,9.7,100.0
ホフトーマス,2000-12,東レアローズ,19,60,18,53,35,3,66.0,60.4,0,0,0,18,60,0,4,15,2,2,0,53,,1.94,1.0,4.6,100.0
ホフトーマス,2001-01,東レアローズ,19,6,23,72,45,2,62.5,59.7,0,0,0,14,71,2,4,18,8,2,0,61,,1.96,0.61,7.7,25.0
ホフトーマス,2001-02,東レアローズ,19,14,25,80,50,9,62.5,51.2,0,0,0,16,75,1,7,9,3,3,0,67,,2.0,0.64,2.0,100.0
下村英士,2000-12,JTサンダーズ,16,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
下村英士,2001-01,JTサンダーズ,16,9,3,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
下村英士,2001-02,JTサンダーズ,16,14,7,0,0,0,,,0,0,0,2,17,0,1,2,0,0,0,2,,0.0,0.29,1.5,
下田悟,2000-12,JTサンダーズ,7,24,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
下田悟,2001-01,JTサンダーズ,7,9,5,0,0,0,,,0,0,0,0,1,0,1,0,4,4,0,0,,0.0,0.0,-25.0,100.0
下田悟,2001-02,JTサンダーズ,7,14,9,23,11,1,47.8,43.5,2,1,0,0,13,0,4,1,21,18,0,11,50.0,1.22,0.0,-5.8,85.7
中垣内祐一,2001-01,堺ブレイザーズ,4,7,12,87,39,4,44.8,40.2,23,9,2,2,38,3,7,6,28,16,0,44,39.1,3.25,0.17,7.2,57.1
中川一,2000-12,NTT西日本レグルス,1,24,7,18,12,0,66.7,66.7,0,0,0,2,18,0,7,4,0,0,0,14,,1.71,0.29,-4.2,
中川一,2001-01,NTT西日本レグルス,1,7,22,81,49,4,60.5,55.6,0,0,0,19,66,3,17,7,1,0,0,71,,2.23,0.86,0.8,0.0
中川一,2001-02,NTT西日本レグルス,1,16,27,91,52,6,57.1,50.5,0,0,0,18,96,3,15,14,0,0,0,73,,1.93,0.67,2.9,
中村成輔,2001-01,NTT西日本レグルス,14,2,3,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
中野順平,2000-12,東レアローズ,1,60,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
中野順平,2001-01,東レアローズ,1,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
中野順平,2001-02,東レアローズ,1,14,3,0,0,0,,,0,0,0,1,6,0,2,1,0,0,0,1,,0.0,0.33,-4.2,
丸山利明,2000-12,旭化成スパーキッズ,9,12,4,0,0,0,,,0,0,0,0,6,0,3,2,0,0,0,0,,0.0,0.0,-4.2,
丸山利明,2001-01,旭化成スパーキッズ,9,1,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
丸山利明,2001-02,旭化成スパーキッズ,9,10,18,0,0,0,,,0,0,0,0,23,0,5,6,0,0,0,0,,0.0,0.0,1.1,
五十里朗,2000-12,NTT西日本レグルス,15,24,8,23,15,3,65.2,52.2,0,0,0,4,24,1,4,2,1,1,0,20,,1.88,0.5,2.1,100.0
五十里朗,2001-01,NTT西日本レグルス,15,7,11,11,4,2,36.4,18.2,0,0,0,4,12,0,3,0,1,0,0,8,,0.36,0.36,-6.2,0.0
五十里朗,2001-02,NTT西日本レグルス,15,18,18,16,5,2,31.2,18.8,0,0,0,0,13,0,1,0,0,0,0,5,,0.28,0.0,-1.9,
伊勢隆一,2000-12,JTサンダーズ,14,24,7,7,2,1,28.6,14.3,0,0,0,3,25,0,7,7,0,0,0,5,,0.29,0.43,0.0,
伊勢隆一,2001-01,JTサンダーズ,14,9,35,71,33,5,46.5,39.4,0,0,0,25,142,2,14,18,1,1,0,60,,0.94,0.71,2.1,100.0
伊勢隆一,2001-02,JTサンダーズ,14,14,26,52,27,3,51.9,46.2,1,0,0,16,111,7,11,26,3,2,0,50,0.0,1.04,0.62,9.7,66.7
伊藤信博,2000-12,堺ブレイザーズ,15,48,12,17,9,1,52.9,47.1,0,0,0,5,16,1,3,2,1,1,0,15,,0.75,0.42,4.7,100.0
伊藤信博,2001-01,堺ブレイザーズ,15,7,19,44,25,0,56.8,56.8,0,0,0,4,66,4,14,15,0,0,0,33,,1.32,0.21,6.4,
伊藤信博,2001-02,堺ブレイザーズ,15,14,19,47,26,2,55.3,51.1,0,0,0,9,55,3,10,10,0,0,0,38,,1.37,0.47,5.5,
佐々木太一,2000-12,サントリーサンバーズ,2,48,13,53,33,0,62.3,62.3,0,0,0,8,61,2,9,14,2,1,0,43,,2.54,0.62,5.3,50.0
佐々木太一,2001-01,サントリーサンバーズ,2,5,11,33,19,2,57.6,51.5,1,0,1,4,29,2,8,4,1,0,0,25,0.0,1.73,0.36,3.4,0.0
佐々木太一,2001-02,サントリーサンバーズ,2,18,35,94,62,4,66.0,61.7,1,0,0,20,137,10,27,16,4,4,0,92,0.0,1.77,0.57,5.3,100.0
佐藤宝男,2000-12,NECブルーロケッツ,16,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
倉内哲,2000-12,富士フイルム・プラネッツ,15,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
倉内哲,2001-01,富士フイルム・プラネッツ,15,7,8,31,17,0,54.8,54.8,0,0,0,2,21,0,1,0,0,0,0,19,,2.12,0.25,-1.2,
倉内哲,2001-02,富士フイルム・プラネッツ,15,14,9,20,11,0,55.0,55.0,0,0,0,1,31,0,1,5,1,1,0,12,,1.22,0.11,3.2,100.0
八代昌之,2000-12,日立国分トルメンタ,12,48,14,0,0,0,,,0,0,0,0,0,0,0,0,90,61,0,0,,0.0,0.0,,67.8
八代昌之,2001-01,日立国分トルメンタ,12,7,27,0,0,0,,,0,0,0,0,0,0,0,0,179,119,0,0,,0.0,0.0,,66.5
八代昌之,2001-02,日立国分トルメンタ,12,14,25,0,0,0,,,0,0,0,0,0,0,0,0,189,124,0,0,,0.0,0.0,,65.6
其田大輔,2000-12,NTT西日本レグルス,2,24,6,0,0,0,,,0,0,0,1,10,0,1,2,0,0,0,1,,0.0,0.17,2.5,
其田大輔,2001-01,NTT西日本レグルス,2,7,8,0,0,0,,,0,0,0,0,25,0,0,4,0,0,0,0,,0.0,0.0,4.0,
其田大輔,2001-02,NTT西日本レグルス,2,18,7,1,0,1,0.0,-100.0,1,0,1,1,13,1,0,1,0,0,0,2,0.0,0.0,0.14,9.6,
出倉諭,2000-12,富士フイルム・プラネッツ,10,24,4,0,0,0,,,0,0,0,0,6,0,0,0,0,0,0,0,,0.0,0.0,0.0,
出倉諭,2001-01,富士フイルム・プラネッツ,10,9,25,0,0,0,,,0,0,0,0,22,2,2,2,92,72,0,2,,0.0,0.0,9.1,78.3
出倉諭,2001-02,富士フイルム・プラネッツ,10,14,16,3,1,1,33.3,0.0,0,0,0,0,18,0,4,3,4,2,0,1,,0.06,0.0,-1.4,50.0
前田悟,2000-12,NTT西日本レグルス,5,24,7,2,2,0,100.0,100.0,0,0,0,0,19,0,3,3,0,0,0,2,,0.29,0.0,0.0,
前田悟,2001-01,NTT西日本レグルス,5,5,19,15,11,1,73.3,66.7,0,0,0,3,60,3,8,5,1,1,0,17,,0.58,0.16,3.8,100.0
前田悟,2001-02,NTT西日本レグルス,5,18,29,29,16,2,55.2,48.3,0,0,0,5,90,2,23,11,0,0,0,23,,0.55,0.17,-1.1,
加藤陽一,2000-12,東レアローズ,3,60,18,103,36,12,35.0,23.3,23,7,6,4,68,5,7,19,83,57,0,45,30.4,2.0,0.22,11.8,68.7
加藤陽一,2001-01,東レアローズ,3,6,23,152,66,11,43.4,36.2,43,16,3,15,74,1,8,21,50,30,0,82,37.2,2.87,0.65,5.7,60.0
加藤陽一,2001-02,東レアローズ,3,14,25,156,74,15,47.4,37.8,29,14,4,9,89,5,16,23,106,78,0,88,48.3,2.96,0.36,7.6,73.6
北川祐介,2000-12,パナソニックパンサーズ,9,48,16,34,21,1,61.8,58.8,0,0,0,13,37,0,7,11,1,1,0,34,,1.31,0.81,2.7,100.0
北川祐介,2001-01,パナソニックパンサーズ,9,7,26,47,27,4,57.4,48.9,0,0,0,27,69,3,13,6,0,0,0,57,,1.04,1.04,1.8,
北川祐介,2001-02,パナソニックパンサーズ,9,14,28,72,45,4,62.5,56.9,0,0,0,31,59,2,10,4,3,2,0,78,,1.61,1.11,0.8,66.7
千葉進也,2000-12,堺ブレイザーズ,6,48,16,79,37,12,46.8,31.6,5,2,0,4,48,1,7,10,98,62,0,42,40.0,2.31,0.25,3.6,63.3
千葉進也,2001-02,堺ブレイザーズ,6,8,12,56,25,7,44.6,32.1,8,3,3,4,34,0,5,7,55,40,0,29,37.5,2.08,0.33,1.5,72.7
半田剛史,2000-12,NTT西日本レグルス,17,24,6,6,2,1,33.3,16.7,0,0,0,0,7,0,1,1,0,0,0,2,,0.33,0.0,0.0,
半田剛史,2001-01,NTT西日本レグルス,17,7,25,58,23,2,39.7,36.2,0,0,0,15,78,2,8,4,2,2,0,40,,0.92,0.6,1.3,100.0
半田剛史,2001-02,NTT西日本レグルス,17,18,31,75,34,3,45.3,41.3,1,1,0,14,92,8,7,13,6,4,0,56,100.0,1.1,0.45,10.3,66.7
南克幸,2000-12,旭化成スパーキッズ,23,24,9,38,24,2,63.2,57.9,6,2,1,4,32,0,3,4,0,0,0,28,33.3,2.67,0.44,0.8,
南克幸,2001-01,旭化成スパーキッズ,23,9,35,183,94,12,51.4,44.8,33,15,7,16,111,6,24,27,3,3,0,116,45.5,2.69,0.46,6.1,100.0
南克幸,2001-02,旭化成スパーキッズ,23,14,29,161,75,10,46.6,40.4,63,26,9,17,91,1,13,22,5,3,0,93,41.3,2.59,0.59,3.6,60.0
南由紀夫,2001-01,富士フイルム・プラネッツ,3,3,5,8,3,1,37.5,25.0,0,0,0,1,10,0,2,0,2,2,0,4,,0.6,0.2,-5.0,100.0
南由紀夫,2001-02,富士フイルム・プラネッツ,3,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
南裕之,2000-12,旭化成スパーキッズ,5,24,7,1,1,0,100.0,100.0,0,0,0,1,1,0,0,1,0,0,0,2,,0.14,0.14,25.0,
南裕之,2001-01,旭化成スパーキッズ,5,9,30,22,9,1,40.9,36.4,0,0,0,11,22,0,3,4,1,1,0,20,,0.3,0.37,1.1,100.0
南裕之,2001-02,旭化成スパーキッズ,5,6,9,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
南部正司,2000-12,パナソニックパンサーズ,14,48,16,92,45,11,48.9,37.0,7,4,0,2,48,1,2,9,132,97,0,48,57.1,2.81,0.12,5.7,73.5
南部正司,2001-01,パナソニックパンサーズ,14,7,29,137,72,10,52.6,45.3,28,17,2,2,72,0,2,19,217,150,0,74,60.7,2.48,0.07,5.9,69.1
南部正司,2001-02,パナソニックパンサーズ,14,14,28,139,59,10,42.4,35.3,14,2,5,5,61,2,3,6,225,160,0,66,14.3,2.11,0.18,4.5,71.1
古田博幸,2000-12,旭化成スパーキッズ,15,24,9,47,27,2,57.4,53.2,2,2,0,3,38,2,7,11,26,15,0,32,100.0,3.0,0.33,7.9,57.7
古田博幸,2001-01,旭化成スパーキッズ,15,9,28,145,66,9,45.5,39.3,12,3,2,7,116,3,11,19,127,98,0,76,25.0,2.36,0.25,4.3,77.2
古田博幸,2001-02,旭化成スパーキッズ,15,14,27,133,63,10,47.4,39.8,9,3,2,5,103,4,8,20,99,75,0,72,33.3,2.33,0.19,6.8,75.8
吉永文幸,2000-12,富士フイルム・プラネッツ,9,24,3,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
吉永文幸,2001-01,富士フイルム・プラネッツ,9,9,15,4,1,0,25.0,25.0,1,0,0,5,37,0,4,6,0,0,0,6,0.0,0.07,0.33,1.4,
吉永文幸,2001-02,富士フイルム・プラネッツ,9,14,12,1,0,0,0.0,0.0,0,0,0,0,22,1,3,5,0,0,0,1,,0.0,0.0,6.8,
和田一彦,2001-01,NTT西日本レグルス,6,7,12,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
和田一彦,2001-02,NTT西日本レグルス,6,18,11,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.09,,
坂本雄一郎,2000-12,日立国分トルメンタ,3,48,14,54,28,5,51.9,42.6,6,3,2,16,34,1,10,0,25,19,0,45,50.0,2.0,1.14,-4.4,76.0
坂本雄一郎,2001-01,日立国分トルメンタ,3,7,27,90,43,4,47.8,43.3,0,0,0,24,85,1,9,20,2,2,0,68,,1.59,0.89,4.4,100.0
坂本雄一郎,2001-02,日立国分トルメンタ,3,14,25,107,51,7,47.7,41.1,10,4,1,22,86,3,9,10,3,2,0,76,40.0,2.04,0.88,3.8,66.7
増成一志,2000-12,堺ブレイザーズ,12,48,5,0,0,0,,,0,0,0,0,10,0,2,2,0,0,0,0,,0.0,0.0,0.0,
増成一志,2001-01,堺ブレイザーズ,12,7,4,0,0,0,,,0,0,0,1,6,0,0,1,0,0,0,1,,0.0,0.25,4.2,
増成一志,2001-02,堺ブレイザーズ,12,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
増村雅尚,2000-12,富士フイルム・プラネッツ,18,24,8,53,22,3,41.5,35.8,25,10,2,9,28,1,9,10,17,11,0,32,40.0,2.75,1.12,4.5,64.7
増村雅尚,2001-01,富士フイルム・プラネッツ,18,9,30,227,96,28,42.3,30.0,68,34,15,15,88,3,22,26,24,20,0,114,50.0,3.2,0.5,4.5,83.3
増村雅尚,2001-02,富士フイルム・プラネッツ,18,14,23,169,70,10,41.4,35.5,61,28,3,6,85,4,15,32,10,8,0,80,45.9,3.04,0.26,9.7,80.0
大坪史明,2000-12,旭化成スパーキッズ,14,24,7,32,14,2,43.8,37.5,15,7,1,0,19,0,6,8,5,3,0,14,46.7,2.0,0.0,2.6,60.0
大坪史明,2001-01,旭化成スパーキッズ,14,9,26,170,76,14,44.7,36.5,69,28,8,7,81,8,21,19,4,3,0,91,40.6,2.92,0.27,9.3,75.0
大坪史明,2001-02,旭化成スパーキッズ,14,6,8,41,23,2,56.1,51.2,17,8,2,1,24,0,5,8,6,6,0,24,47.1,2.88,0.12,3.1,100.0
大平啓輔,2000-12,日立国分トルメンタ,1,48,7,0,0,0,,,0,0,0,0,8,0,0,0,8,3,0,0,,0.0,0.0,0.0,37.5
大平啓輔,2001-01,日立国分トルメンタ,1,7,11,22,10,2,45.5,36.4,0,0,0,1,29,0,3,6,36,19,0,11,,0.91,0.09,2.6,52.8
大平啓輔,2001-02,日立国分トルメンタ,1,14,16,58,19,8,32.8,19.0,1,0,0,5,36,1,5,2,47,28,0,25,0.0,1.19,0.31,0.7,59.6
大森陽祐,2000-12,NECブルーロケッツ,3,60,21,0,0,0,,,0,0,0,0,0,0,0,0,115,96,0,0,,0.0,0.0,,83.5
大森陽祐,2001-01,NECブルーロケッツ,3,6,22,0,0,0,,,0,0,0,0,0,0,0,0,102,83,0,0,,0.0,0.0,,81.4
大森陽祐,2001-02,NECブルーロケッツ,3,8,17,0,0,0,,,0,0,0,0,0,0,0,0,87,75,0,0,,0.0,0.0,,86.2
大竹秀之,2001-01,NECブルーロケッツ,7,6,2,1,0,1,0.0,-100.0,0,0,0,1,5,0,0,2,0,0,0,1,,0.0,0.5,10.0,
大竹秀之,2001-02,NECブルーロケッツ,7,12,22,51,30,1,58.8,56.9,0,0,0,16,49,1,0,3,2,0,0,47,,1.36,0.73,3.6,0.0
大関元樹,2000-12,NECブルーロケッツ,5,60,21,50,27,5,54.0,44.0,0,0,0,15,67,7,14,12,1,1,0,49,,1.29,0.71,9.7,100.0
大関元樹,2001-01,NECブルーロケッツ,5,6,22,58,32,4,55.2,48.3,0,0,0,13,60,3,11,10,1,1,0,48,,1.45,0.59,4.6,100.0
大関元樹,2001-02,NECブルーロケッツ,5,4,4,9,3,2,33.3,11.1,0,0,0,0,8,0,4,2,0,0,0,3,,0.75,0.0,-6.2,
天谷陽介,2000-12,東レアローズ,10,60,5,1,1,0,100.0,100.0,0,0,0,1,5,0,0,1,4,2,0,2,,0.2,0.2,5.0,50.0
天谷陽介,2001-01,東レアローズ,10,6,3,15,8,0,53.3,53.3,0,0,0,0,14,1,2,0,20,16,0,9,,2.67,0.0,3.6,80.0
天谷陽介,2001-02,東レアローズ,10,14,3,1,0,1,0.0,-100.0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
奥田晃,2000-12,NECブルーロケッツ,12,60,11,0,0,0,,,0,0,0,1,8,0,0,2,0,0,0,1,,0.0,0.09,6.2,
奥田晃,2001-01,NECブルーロケッツ,12,6,12,1,1,0,100.0,100.0,0,0,0,1,15,0,0,4,0,0,0,2,,0.08,0.08,6.7,
奥田晃,2001-02,NECブルーロケッツ,12,14,25,6,3,0,50.0,50.0,0,0,0,6,82,2,5,10,1,0,0,11,,0.12,0.24,4.0,0.0
守屋信次郎,2000-12,サントリーサンバーズ,7,48,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
守屋信次郎,2001-01,サントリーサンバーズ,7,5,4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
守屋信次郎,2001-02,サントリーサンバーズ,7,18,3,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.33,,
安野忍,2000-12,日立国分トルメンタ,2,48,6,9,3,1,33.3,22.2,0,0,0,0,3,0,0,0,0,0,0,3,,0.5,0.0,0.0,
安野忍,2001-01,日立国分トルメンタ,2,5,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
安野忍,2001-02,日立国分トルメンタ,2,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
宮崎謙彦,2000-12,パナソニックパンサーズ,1,48,13,83,47,10,56.6,44.6,8,6,1,1,50,8,17,9,47,34,0,56,75.0,3.62,0.08,12.0,72.3
宮崎謙彦,2001-01,パナソニックパンサーズ,1,7,25,153,66,15,43.1,33.3,24,10,3,10,87,8,32,18,96,60,0,84,41.7,2.64,0.4,5.2,62.5
宮崎謙彦,2001-02,パナソニックパンサーズ,1,14,20,130,58,19,44.6,30.0,20,7,4,5,96,19,25,33,100,70,0,82,35.0,2.9,0.25,21.9,70.0
宮本守,2000-12,サントリーサンバーズ,3,48,9,0,0,0,,,0,0,0,0,10,1,0,3,1,1,0,1,,0.0,0.0,17.5,100.0
宮本守,2001-01,サントリーサンバーズ,3,5,17,21,11,1,52.4,47.6,5,2,0,6,31,1,8,5,28,17,0,18,40.0,0.65,0.35,0.8,60.7
宮本守,2001-02,サントリーサンバーズ,3,18,31,30,15,2,50.0,43.3,6,5,0,2,68,9,13,14,23,15,0,26,83.3,0.48,0.06,13.6,65.2
小坂慎吾,2000-12,サントリーサンバーズ,5,48,1,0,0,0,,,0,0,0,0,0,0,0,0,4,1,0,0,,0.0,0.0,,25.0
小坂慎吾,2001-01,サントリーサンバーズ,5,5,4,0,0,0,,,0,0,0,0,6,0,0,3,0,0,0,0,,0.0,0.0,12.5,
小坂慎吾,2001-02,サントリーサンバーズ,5,18,18,27,19,0,70.4,70.4,2,1,0,0,35,2,9,9,58,41,0,21,50.0,1.06,0.0,5.7,70.7
小林宙史,2001-01,NTT西日本レグルス,7,5,2,11,5,4,45.5,9.1,2,1,1,0,3,0,1,0,3,2,0,5,50.0,2.5,0.0,-8.3,66.7
小林宙史,2001-02,NTT西日本レグルス,7,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小林敦,2000-12,東レアローズ,11,60,16,63,35,3,55.6,50.8,0,0,0,18,52,0,3,10,3,2,0,53,,2.19,1.12,3.4,66.7
小林敦,2001-01,東レアローズ,11,6,23,57,30,3,52.6,47.4,1,0,0,21,88,1,4,8,3,3,0,52,0.0,1.3,0.91,2.3,100.0
小林敦,2001-02,東レアローズ,11,14,25,73,35,4,47.9,42.5,1,0,0,18,95,3,3,11,4,3,0,56,0.0,1.4,0.72,5.3,75.0
小森誠治,2000-12,JTサンダーズ,15,24,1,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
小森誠治,2001-01,JTサンダーズ,15,9,3,8,3,2,37.5,12.5,2,0,1,0,2,0,2,0,0,0,0,3,0.0,1.0,0.0,-25.0,
小森誠治,2001-02,JTサンダーズ,15,12,4,7,5,0,71.4,71.4,0,0,0,0,5,0,2,1,6,2,0,5,,1.25,0.0,-5.0,33.3
小糸敬夫,2000-12,パナソニックパンサーズ,6,48,16,0,0,0,,,0,0,0,0,0,0,0,0,93,73,0,0,,0.0,0.0,,78.5
小糸敬夫,2001-01,パナソニックパンサーズ,6,7,29,0,0,0,,,0,0,0,0,0,0,0,0,158,114,0,0,,0.0,0.0,,72.2
小糸敬夫,2001-02,パナソニックパンサーズ,6,14,28,0,0,0,,,0,0,0,0,0,0,0,0,158,117,0,0,,0.0,0.0,,74.1
小西健太,2000-12,堺ブレイザーズ,0,48,17,6,2,1,33.3,16.7,0,0,0,2,36,3,9,7,2,0,0,7,,0.12,0.12,6.9,0.0
小西健太,2001-01,堺ブレイザーズ,0,7,27,11,4,3,36.4,9.1,0,0,0,2,52,7,9,12,1,0,0,13,,0.15,0.07,14.9,0.0
小西健太,2001-02,堺ブレイザーズ,0,14,25,43,19,3,44.2,37.2,0,0,0,8,82,2,11,20,2,1,0,29,,0.76,0.32,5.2,50.0
山中正博,2000-12,旭化成スパーキッズ,4,24,3,14,6,1,42.9,35.7,9,1,1,0,6,0,2,0,0,0,0,6,11.1,2.0,0.0,-8.3,
山中正博,2001-01,旭化成スパーキッズ,4,8,19,71,24,7,33.8,23.9,28,13,2,1,37,0,8,7,0,0,0,25,46.4,1.26,0.05,-0.7,
山中正博,2001-02,旭化成スパーキッズ,4,14,19,147,60,16,40.8,29.9,57,20,7,7,63,0,11,10,0,0,0,67,35.1,3.16,0.37,-0.4,
山元克之,2001-01,NTT西日本レグルス,4,5,18,0,0,0,,,0,0,0,0,0,0,0,0,212,172,0,0,,0.0,0.0,,81.1
山元克之,2001-02,NTT西日本レグルス,4,6,10,0,0,0,,,0,0,0,0,0,0,0,0,89,57,0,0,,0.0,0.0,,64.0
山口誠,2000-12,東レアローズ,6,60,18,3,1,0,33.3,33.3,0,0,0,6,75,1,6,19,0,0,0,8,,0.06,0.33,5.7,
山口誠,2001-01,東レアローズ,6,6,23,7,3,0,42.9,42.9,0,0,0,6,95,2,5,20,0,0,0,11,,0.13,0.26,6.1,
山口誠,2001-02,東レアローズ,6,14,24,6,3,0,50.0,50.0,0,0,0,4,102,0,12,12,0,0,0,7,,0.12,0.17,0.0,
山口雅行,2000-12,NTT西日本レグルス,9,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山口雅行,2001-01,NTT西日本レグルス,9,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山口雅行,2001-02,NTT西日本レグルス,9,18,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
山名邦卓,2000-12,NTT西日本レグルス,10,24,6,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山名邦卓,2001-02,NTT西日本レグルス,10,2,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山崎典行,2000-12,旭化成スパーキッズ,2,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山崎典行,2001-01,旭化成スパーキッズ,2,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山崎典行,2001-02,旭化成スパーキッズ,2,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本健之,2000-12,JTサンダーズ,12,24,8,0,0,0,,,0,0,0,0,0,0,0,0,48,31,0,0,,0.0,0.0,,64.6
山本健之,2001-01,JTサンダーズ,12,9,35,0,0,0,,,0,0,0,0,0,0,0,0,169,138,0,0,,0.0,0.0,,81.7
山本健之,2001-02,JTサンダーズ,12,14,26,0,0,0,,,0,0,0,0,0,0,0,0,164,121,0,0,,0.0,0.0,,73.8
