月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
12,近畿クラブスフィーダ,5,,今中聖也,6,2,2,1,0,0,13,6,1,46.2,38.5,1.0,1,0,0,0.0,2,0.3,10,0,2,0,-5.0,0,0,0,
01,近畿クラブスフィーダ,5,,今中聖也,5,0,0,0,2,0,12,6,0,50.0,50.0,1.2,0,0,0,,1,0.2,8,0,1,2,3.1,0,0,0,
02,近畿クラブスフィーダ,5,,今中聖也,2,0,0,1,1,0,8,4,0,50.0,50.0,2.0,0,0,0,,0,0.0,8,0,1,1,0.0,0,0,0,
