月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,岡山シーガルズ,4,,吉岡美晴,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,0,0,0,,0,0,0,
11,岡山シーガルズ,4,,吉岡美晴,8,0,1,1,1,1,60,16,2,26.7,23.3,2.0,0,0,0,,0,0.0,16,0,0,2,3.1,28,11,9,55.4
12,岡山シーガルズ,4,,吉岡美晴,4,0,0,0,0,0,14,7,0,50.0,50.0,1.8,1,0,0,0.0,0,0.0,2,0,0,1,12.5,4,1,2,50.0
01,岡山シーガルズ,4,,吉岡美晴,3,0,0,0,0,0,2,1,0,50.0,50.0,0.3,0,0,0,,0,0.0,0,0,0,0,,0,0,0,
